ionIdx,ionMz,ionAverageInt,Top annotation formula,Top annotation ion
122,133.01562761597387,29499.0273543007,C5H10S2,-H(-)
123,133.03377584942254,23869.82436826724,C5H10O2S,-H(-)
124,133.05222394033407,44521.6318582641,C6H6N4,-H(-)
125,133.0656013131326,13176.898107818975,C9H10O,-H(-)
126,133.10167779020236,1196.9699926292494,C10H14,-H(-)
127,134.027171672634,18626.71399281072,C4H9NO2S,-H(-)
128,134.04734217316937,908006.2663997245,C5H5N5,-H(-)
129,135.03053836419988,46847.598427706835,C4H8O5; C5H12S2; C5H4N4O,-H(-); -H(-); -H(-)
130,135.06762065551794,34594.42585027336,C6H8N4,-H(-)
131,135.0801623130532,10549.970038313662,C9H12O,-H(-)
132,135.0927734812736,3362.852716127599,C8H12N2,-H(-)
133,136.07646032160315,13591.663469425883,C8H11NO,-H(-)
134,137.03562999007985,114662.35090270577,C6H6N2O2,-H(-)
135,137.0721340270517,6838.19040096441,C7H10N2O,-H(-)
136,137.0970486895673,5372.905487851185,C9H14O,-H(-)
137,138.06760335696043,253348.68465089038,C6H9N3O,-H(-)
138,138.9798558126656,8186.883333110197,C2H5O5P,-H(-)
139,139.07594120820735,16776.210535076287,C8H12O2,-H(-)
140,139.11319751556866,3404.834023116572,C9H16O,-H(-)
141,140.0716260395221,6223.170179269859,C7H11NO2,-H(-)
142,140.98742883583625,6541.508742305019,C2H6O5S,-H(-)
143,142.06623110438153,75203.63037263464,C10H9N,-H(-)
144,142.99016298163266,5248.467503003164,C6H5ClO2,-H(-)
145,143.0347110069651,16230.13327771979,C6H8O4,-H(-)
146,143.0473275124184,5660.713798904033,C5H8N2O3,-H(-)
147,143.08292854410138,6964.86123372774,C6H12N2O2,-H(-)
148,143.10786832919823,54210.64623098205,C8H16O2,-H(-)
149,144.0458372040025,14763.650238450915,C9H7NO,-H(-)
150,144.066722059526,24506.241027939148,C6H11NO3,-H(-)
151,144.10320236230484,2852.166596918898,C7H15NO2,-H(-)
152,145.01426136699192,7635.22821238654,C5H6O5; C6H10S2,-H(-); -H(-)
153,145.03072396220264,14404.109393690165,C9H6O2,-H(-)
154,145.06203826490898,650265.1447425073,C5H10N2O3,-H(-)
155,145.09816004477142,543639.9114606704,C6H14N2O2,-H(-)
156,146.0461478476039,632285.645715353,C5H9NO4,-H(-)
157,147.03009456733264,29145.703491303586,C5H8O5; C6H12S2,-H(-); -H(-)
158,147.06634159210293,26931.546467366843,C6H12O4,-H(-)
159,147.08107648714733,12760.29440234482,C10H12O,-H(-)
160,148.0440173361017,239717.9771197719,C5H11NO2S,-H(-)
161,149.00846320829356,4163.61938210284,C4H6O6,-H(-)
162,149.03688800105414,11212.572027157892,C4H7FN2O3,-H(-)
163,149.04735094957158,30295.486573310274,C6H14S2; C6H6N4O; C8H8NO2,-H(-); -H(-); -H(-)
164,149.06086441864218,42412.60960740838,C9H10O2,-H(-)
165,149.09705504981528,5563.193537104513,C10H14O,-H(-)
166,150.00310266125948,6353.186156439638,C7H5NOS,-H(-)
167,150.04227584906855,154320.7563285004,C5H5N5O,-H(-)
168,150.05468675333807,54892.67823192747,C8H9NO2,-H(-)
169,150.98850703307463,2172.4074915716446,C4H8O2S2,-H(-)
170,151.0071515706042,5125.943146857982,C5H4N4S,-H(-)
171,151.0265898373591,11239.63792645714,C5H4N4O2,-H(-)
172,151.98470233182363,7316.147104931843,C3H7NO2S2,-H(-)
173,152.001715108637,11359.09002160675,C3H7NO4S,-H(-)
174,152.035390394776,8295.604017074045,C7H7NO3,-H(-)
175,152.0578784538366,6264.235825524887,C5H7N5O,-H(-)
176,152.071098895762,5646.419366848204,C8H11NO2,-H(-)
177,152.08345065582586,6827.700801951369,C7H11N3O,-H(-)
178,153.0189228627401,27662.88604729964,C7H6O4,-H(-)
179,153.0560057188871,12167.861668124357,C8H10O3,-H(-)
180,153.09224143576847,29833.333172117593,C9H14O2,-H(-)
181,154.0256581892574,17734.124887337115,C3H10NO4P,-H(-)
182,154.03318788814948,24295.775105321318,C7H9NOS,-H(-)
183,154.06245140878823,1138552.3958242708,C6H9N3O2,-H(-)
184,154.98549485839456,3066.965690558275,C3H8O3S2,-H(-)
185,155.01635796141105,4321.39636400388,C7H8O2S,-H(-)
186,155.03577982434032,11836.011938821532,C7H8O4,-H(-)
187,155.07089432185612,56817.353094917074,C8H12O3,-H(-)
188,155.98914383635383,1384.638494566166,C3H8ClNO2S,-H(-)
189,157.0139163181078,5818.0582289467675,C6H6O5,-H(-)
190,157.02421047599125,3159.9402820521864,C5H6N2O4,-H(-)
191,157.0511252163055,14057.180714421223,C7H10O4,-H(-)
192,157.06592360797904,6105.028347390972,C11H10O,-H(-)
193,157.08760658210267,20866.544993948828,C8H14O3,-H(-)
194,157.12322117194657,82227.40856708166,C9H18O2,-H(-)
195,158.0819441380748,9878.665991513233,C7H13NO3,-H(-)
196,159.03016700820237,12003.991848932934,C6H8O5,-H(-)
197,159.0465588119179,6601.096582328943,C10H8O2,-H(-)
198,159.06613504921856,24146.7110231155,C7H12O4,-H(-)
199,159.09300992195244,15066.51916541348,C10H12N2,-H(-)
200,159.10275682768003,11682.82554714516,C8H16O3,-H(-)
201,159.11480512921258,4148.7800262775,C7H16N2O2,-H(-)
202,160.02660390751427,100111.93469410953,C6H11NS2,-H(-)
203,160.04025320261988,26013.491731216527,C9H7NO2,-H(-)
204,161.02491603134538,7159.492723978728,C9H6O3,-H(-)
205,161.0390170969714,14166.19881766646,C13H6; C5H10N2O2S,-H(-); -H(-)
206,161.04565782896032,27874.41820374741,C6H10O5; C7H14S2,-H(-); -H(-)
207,162.02312439057516,10785.898256674667,C5H9NO3S,-H(-)
208,162.04237339888465,41480.32718180895,C6H13NS2; C6H5N5O,-H(-); -H(-)
209,162.05654301366067,14365.293711039618,C9H9NO2,-H(-)
210,162.0907348076522,10583.066260102762,C10H13NO,-H(-)
211,162.10113296806287,3813.9274396881483,C6H15N2O3,-H(-)
212,163.02574604628333,12640.782347181881,C6H12OS2,-H(-)
213,163.04018784458762,28791.367794156326,C9H8O3,-H(-)
214,163.06119034486477,94699.52640008858,C6H12O5; C7H16S2,-H(-); -H(-)
215,163.07715280028768,24778.617184526294,C10H12O2,-H(-)
216,163.09615560502584,6849.628308898469,C7H16O4,-H(-)
217,164.0184248456587,9160.368595933549,C8H7NOS,-H(-)
218,164.07195530493226,1887825.2360283567,C9H11NO2,-H(-)
219,165.0194909711699,27541.464886724123,C8H6O4,-H(-)
220,165.04184525939783,32656.908943730534,C6H14OS2; C6H6N4O2,-H(-); -H(-)
221,165.07526947971263,205833.41469548413,C10H14S,-H(-)
222,165.16425544142754,1147.0531228462144,C12H22,-H(-)
223,166.05089961445316,9642.128125260959,C8H9NO3,-H(-)
224,166.92633817702054,1859.3216465874088,H6MoO4,-H(-)
225,166.96495052123547,4865.281119333642,C3H4O6S,-H(-)
226,167.02123187473882,579280.9511805238,C5H4N4O3,-H(-)
227,167.1442818052082,4030.2864610297524,C11H20O,-H(-)
228,167.99528648222017,12732.602480940144,C3H7NO5S,-H(-)
229,168.00552509631646,9270.902005804268,C3H8NO5P,-H(-)
230,168.07775251225223,9008.620344101178,C7H11N3O2,-H(-)
231,169.0504686586366,14266.513704566478,C8H10O4,-H(-)
232,169.06565924367266,27127.356642323626,C12H10O,-H(-)
233,169.09749147854637,6445.126721335799,C8H14N2O2,-H(-)
234,169.10278874450756,3136.124327259196,C13H14,-H(-)
235,169.12331530520873,8915.430972266711,C10H18O2,-H(-)
236,170.05757669842686,5932.023118936127,C6H9N3O3,-H(-)
237,170.11885614955355,1686.2185199025598,C9H17NO2,-H(-)
238,170.94359271914428,1259.2068907761782,C6H5BrO,-H(-)
239,171.01147255074244,4504.098228810349,C7H8O3S,-H(-)
240,171.042762146284,6405.913203720934,C6H8N2O4,-H(-)
241,171.06645852568482,35825.0297869986,C8H12O4,-H(-)
242,171.0820724344144,9877.198477477199,C12H12O,-H(-)
243,171.10273733819392,47887.94934163206,C9H16O3,-H(-)
244,171.13921564255995,46826.72958644536,C10H20O2,-H(-)
245,172.89975313988248,2070.7544917660116,C2H6S2Se,-H(-)
246,172.96566834912295,11033.68708705923,C6H3ClO4,-H(-)
247,172.9913251074775,229967.91930860124,C6H6O4S,-H(-)
248,173.04492354686892,60829.78933143156,C7H10O5,-H(-)
249,173.05907062337505,17466.688300542453,C11H10O2,-H(-)
250,173.07065780221777,18572.79302507294,C10H10N2O,-H(-)
251,173.08261265006672,60928.231976638184,C8H14O4,-H(-)
252,173.10452362642565,490499.80848444474,C6H14N4O2,-H(-)
253,174.00701749905082,46297.29373990749,C6H9NOS2,-H(-)
254,174.04069166814588,12357.081409201835,C6H9NO5; C7H13NS2,-H(-); -H(-)
255,174.05698207144775,9914.52168914408,C10H9NO2,-H(-)
256,174.08937997298236,13775.511659902308,C6H13N3O3,-H(-)
257,175.0248482269425,9359.970795634516,C6H8O6,-H(-)
258,175.03900348491055,4808.438392923906,C10H8O3,-H(-)
259,175.06125501821032,12949.522580359615,C7H12O5,-H(-)
260,175.07657208383907,13301.703867155087,C11H12O2,-H(-)
261,175.0879967698183,5690.986381500151,C10H12N2O,-H(-)
262,176.01797620636313,8265.518817082146,C9H7NOS,-H(-)
263,176.06988333304184,4111.708492430356,C10H11NO2,-H(-)
264,176.0936603066796,2418.7534845693676,C7H15NO4,-H(-)
265,177.0227194455779,5948.03935620664,C6H10O4S,-H(-)
266,177.0557524792482,11399.296915463457,C10H10O3,-H(-)
267,177.07664709100018,7590.8044255440645,C7H14O5,-H(-)
268,177.0921528058001,7784.0242004878755,C11H14O2,-H(-)
269,178.03504858637177,7981.758461262344,C5H9NO6,-H(-)
270,178.07165876189072,7427.540293830639,C6H13NO5,-H(-)
271,179.03603365452318,14410.240184854232,C9H8O4,-H(-)
272,179.0574434405414,125416.86135454432,C7H8N4O2,-H(-)
273,179.0716453300873,31708.63814520659,C10H12O3,-H(-)
274,180.0282501595758,41460.98851406898,C8H7NO4,-H(-)
275,180.06668047530516,1528548.4587947398,C9H11NO3,-H(-)
276,180.13987929938781,19246.161996788574,C11H19NO,-H(-)
277,180.9399309957687,15278.404945873319,C4H6O3Se,-H(-)
278,181.01372584385183,14020.0013231544,C8H6O5,-H(-)
279,181.1604661507225,2340.165096339917,C12H22O,-H(-)
280,181.99275167073515,4999.81426563229,C7H5NO3S,-H(-)
281,182.0096910969754,7888.149755910704,C7H5NO5,-H(-)
282,182.04665990095793,14050.39978575243,C8H9NO4,-H(-)
283,182.07230572610388,25918.556104184878,C11H9N3,-H(-)
284,182.11777916527961,3164.7171239166646,C10H17NO2,-H(-)
285,182.97108602931465,2131.2559227110214,C3H5O7P,-H(-)
286,183.06610933626862,12111.157664008482,C5H15NO4P; C9H12O4,-H(-); -H(-)
287,183.10269046390624,9919.821971784231,C10H16O3,-H(-)
288,183.11448883968905,3228.7809400560823,C9H16N2O2,-H(-)
289,183.13941377343224,7899.084029704787,C11H20O2,-H(-)
290,184.0020665583311,3781.088077274898,C3H8NO6P,-H(-)
291,184.0244870914563,3018.861869362006,C7H7NO5,-H(-)
292,184.04317812961227,1613.461559998014,C8H11NO2S,-H(-)
293,184.0727976714161,3240.234495292917,C7H11N3O3,-H(-)
294,184.09790320267587,7062.043742853595,C9H15NO3,-H(-)
295,185.0384318605775,4421.312948560954,C7H10N2O2S,-H(-)
296,185.047010609562,10773.577004886327,C8H10O5,-H(-)
297,185.05702121853304,5933.554674393807,C7H10N2O4,-H(-)
298,185.09697565896002,8879.205426156206,C13H14O,-H(-)
299,185.1187341519614,13784.962511341617,C10H18O3,-H(-)
300,185.1331257007368,2959.37179771163,C14H18,-H(-)
301,185.1548890392376,11596.190783833623,C11H22O2,-H(-)
302,186.0560122424201,6841.781785577135,C11H9NO2,-H(-)
303,186.07639131284432,7791.538554802041,C8H13NO4,-H(-)
304,186.11413591004268,5002.833894575558,C9H17NO3,-H(-)
305,187.00727670372765,1082967.0059557185,C7H8O4S,-H(-)
306,187.061339270172,50254.097769277316,C8H12O5,-H(-)
307,187.06429677205966,44251.926589060335,C11H10NO2,-H(-)
308,187.08692288830406,37284.08852806448,C11H12N2O,-H(-)
309,187.09794248171565,59062.161287430805,C9H16O4,-H(-)
310,187.13422819570894,14219.79986207104,C10H20O3,-H(-)
311,188.9863454941801,110615.57696484822,C6H6O5S,-H(-)
312,189.00378751496984,71832.37339395007,C6H6O7,-H(-)
313,189.0186257487727,25183.423855021803,C10H6O4,-H(-)
314,189.04056823243906,45259.80652401452,C7H10O6; C8H14OS2,-H(-); -H(-)
315,189.0772169784868,14775.885136702535,C8H14O5,-H(-)
316,189.10314707047215,3938.2868206380217,C11H14N2O,-H(-)
317,189.12785392436908,2153.3383669643626,C13H18O,-H(-)
318,189.97317353853123,3021.438598847575,C6H6ClNO2S,-H(-)
319,190.0503957650421,12389.020019338233,C10H9NO3,-H(-)
320,190.0721425041505,10244.111133700733,C7H13NO5; C8H17NS2,-H(-); -H(-)
321,190.08355075853717,4025.4180542806666,C6H13N3O4,-H(-)
322,191.0198654151197,48494.117862528044,C6H8O7,-H(-)
323,191.0560436198917,19821.573808618043,C7H12O6,-H(-)
324,191.0923769561757,4309.576506015785,C9H20S2,-H(-)
325,191.10645513474788,5118.736695407586,C12H16O2,-H(-)
326,191.11918334790414,2127.5227539112475,C11H16N2O,-H(-)
327,191.14445656105602,1740.3364277254607,C13H20O,-H(-)
328,192.0296325958918,4573.6291266968965,C9H7NO4,-H(-)
329,192.10244357232227,2032.2952754823384,C11H15NO2,-H(-)
330,193.03587069001696,4533.780670675029,C6H10O7; C7H6N4O3,-H(-); -H(-)
331,193.05142974990846,6866.21418718177,C10H10O4,-H(-)
332,193.07335569133195,6792.538296451683,C8H10N4O2; C8H18OS2,-H(-); -H(-)
333,193.15969793816228,1470.7976868983942,C13H22O,-H(-)
334,194.0459692933546,29489.263098015952,C9H9NO4,-H(-)
335,194.99777389511402,8175.11799755846,C5H8O6S,-H(-)
336,195.01678148182535,7728.984457501297,C8H6NO5,-H(-)
337,195.05201071730949,32864.588776695404,C6H12O7; C7H8N4O3,-H(-); -H(-)
338,195.06543437563693,19546.23433469376,C10H12O4,-H(-)
339,195.101356212996,12673.772207145792,C11H16O3,-H(-)
340,195.11364496654807,4855.725439476358,C10H16N2O2,-H(-)
341,195.13888199158438,13364.336383817432,C12H20O2,-H(-)
342,196.00099343936773,14356.795354818787,C4H8NO6P,-H(-)
343,196.0254729865215,8194.484491666393,C8H7NO5,-H(-)
344,196.04500588186534,4083.9467331408573,C9H11NO2S,-H(-)
345,196.11955427738692,2156.9356315664377,C8H15N5O,-H(-)
346,197.00995046248653,5273.180937938709,C8H6O6,-H(-)
347,197.04307125059756,14220.210542466286,C13H10S,-H(-)
348,197.06470561009428,25971.200683565658,C10H14O2S,-H(-)
349,197.06782138421568,28486.102221423615,C7H10N4O3,-H(-)
350,197.08187321650152,15637.27529624394,C10H14O4,-H(-)
351,197.15480402418996,9320.85632449834,C12H22O2,-H(-)
352,198.01883504620204,2479.325001092926,C4H10NO6P,-H(-)
353,198.04177463741573,3443.8869611754953,C8H9NO5,-H(-)
354,198.0898436315378,3575.7422238820186,C8H13N3O3,-H(-)
355,198.15011506631018,1166.0176884460702,C11H21NO2,-H(-)
356,199.0072281919273,33926.943049917885,C8H8O4S,-H(-)
357,199.03809037475264,20699.368860116014,C7H13KO4,-H(-)
358,199.06076605459623,14314.892539617904,C9H12O5,-H(-)
359,199.07645081047036,11184.110162493515,C13H12O2,-H(-)
360,199.08693225969031,6073.617983045903,C12H12N2O,-H(-)
361,199.09755944783217,15134.63575382952,C10H16O4,-H(-)
362,199.11964431157307,5605.960193229977,C10H18NO3,-H(-)
363,199.1347184048403,17789.882522893968,C11H20O3,-H(-)
364,199.17035992924997,308408.69475656986,C12H24O2,-H(-)
365,199.9696136104788,1520.7882572397316,C3H7NO5S2,-H(-)
366,201.02412164210202,10688.605405869917,C8H10O4S,-H(-)
367,201.07629292648855,20798.368687748538,C9H14O5,-H(-)
368,201.1136546354844,22078.69331811895,C10H18O4,-H(-)
369,201.12541069847782,5969.052069974283,C9H18N2O3,-H(-)
370,201.1496475388946,3915.424835066292,C11H22O3,-H(-)
371,202.10876907340773,4835.771775332276,C9H17NO4,-H(-)
372,203.00220115654366,62901.78382915516,C7H8O5S,-H(-)
373,203.0207763518016,36355.314630843386,C7H8O7,-H(-)
374,203.05783859549598,96567.71951609185,C8H12O6,-H(-)
375,203.083094541834,1865434.8215594308,C11H12N2O2,-H(-)
376,204.05250461327574,11146.517017575288,C8H15NOS2,-H(-)
377,205.03557247137203,5977.96240855242,C7H10O7; C8H14O2S2,-H(-); -H(-)
378,205.07170665244047,10346.00927036977,C8H14O6; C9H18OS2,-H(-); -H(-)
379,205.13490220179074,5061.381707637447,C12H18N2O,-H(-)
380,205.15970649857098,78061.45599446747,C14H22O,-H(-)
381,206.03001316601714,4656.697952218066,C7H5N5O3,-H(-)
382,206.05077779736322,22263.532912582137,C7H13NO4S,-H(-)
383,206.11898698710056,1516.0791750472747,C12H17NO2,-H(-)
384,206.9958592487354,4400.6366234799125,C7H12OS3,-H(-)
385,207.03000087848866,6086.759093068433,C10H8O5,-H(-)
386,207.08714922325152,9742.947931009841,C8H16O6,-H(-)
387,207.11634683293855,4530.991773231787,C16H16,-H(-)
388,207.13910879365395,49460.281210235116,C13H20O2,-H(-)
389,208.01560332641958,3146.5628816718254,C10H8ClNO2,-H(-)
390,209.04587916253664,11817.080465988072,C10H10O5,-H(-)
391,209.0678659293996,7816.35158273902,C8H10N4O3,-H(-)
392,209.08183740158722,15336.833031262991,C11H14O4,-H(-)
393,209.11826775294787,7234.979290236001,C12H18O3,-H(-)
394,209.12978636087874,5480.7698067769115,C11H18N2O2,-H(-)
395,209.15472523938297,52113.15154273867,C13H22O2,-H(-)
396,210.04143621324215,3860.688944066335,C9H9NO5,-H(-)
397,210.0771800516391,5716.968807310304,C10H13NO4,-H(-)
398,210.11483237511223,2082.3730661041636,C11H17NO3,-H(-)
399,210.13290389969632,1223.1487028131212,C12H21NS,-H(-)
400,211.03929001411274,3399.3038652099276,C13H8O3,-H(-)
401,211.0605610860012,9872.097080907464,C10H12O5,-H(-)
402,211.08337927080692,6478.8815243276185,C8H12N4O3,-H(-)
403,211.0977302572153,10535.990230828578,C11H16O4,-H(-)
404,211.1341331285533,20079.18373319502,C12H20O3,-H(-)
405,211.17006292338837,3612.4714655831253,C13H24O2,-H(-)
406,212.00250184755038,42321.706567179244,C8H7NO4S,-H(-)
407,213.0225195897694,14954.490260500415,C9H10O4S,-H(-)
408,213.05995167685438,4241.23624089082,C10H14O3S,-H(-)
409,213.06954364167453,7239.985215023393,C9H14N2O2S,-H(-)
410,213.1133659052805,8625.988422393668,C11H18O4,-H(-)
411,213.14934828973225,11043.995445781477,C12H22O3,-H(-)
412,213.18612617377778,12733.703045919785,C13H26O2,-H(-)
413,214.07423382004845,5396.892589849693,C10H9N5O,-H(-)
414,214.0867515022459,3394.333672906807,C13H13NO2,-H(-)
415,214.14574173008316,2685.0162467658624,C11H21NO3,-H(-)
416,215.16544895977353,9728.19733887069,C12H24O3,-H(-)
417,216.0972300013185,6304.150320856024,C8H15N3O4,-H(-)
418,216.12405893992235,2325.135955303896,C10H19NO4,-H(-)
419,217.10848446962905,15011.4660869046,C10H18O5,-H(-)
420,217.16124222857655,2229.442509345757,C15H22O,-H(-)
421,217.1808496822355,1916.5041270866761,C12H26O3,-H(-)
422,218.10337718573098,12352.076566070325,C9H17NO5,-H(-)
423,219.05251993708987,7655.711414023597,C8H12O7,-H(-)
424,219.06652527463098,6472.971857850048,C12H12O4,-H(-)
425,219.0781536881323,13566.268584336907,C11H12N2O3,-H(-)
426,219.10261666030783,8755.376370159069,C13H16O3,-H(-)
427,219.13875502510305,7114.9535047631325,C14H20O2,-H(-)
428,219.15048831447442,2848.6116538295305,C13H20N2O,-H(-)
429,219.17563457310283,2801.0868417593256,C15H24O,-H(-)
430,220.02795240944175,4125.6548383636455,C7H11NO5S,-H(-)
431,220.14700628254113,3213.082353808459,C12H19N3O,-H(-)
