ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,HMDB ids,KEGG ids,other ids
31,94.0298559720575,13795.885473439668,-1.8872057509611295e-05,C5H5NO,-H(-),HMDB0013751; HMDB0036057; HMDB13751; HMDB36057,C02502,; CHEBI:16540; CHEBI:59978
32,94.98071092015127,95988.8526473028,-0.00010252015127321101,H4O4Si,-H(-),HMDB0031436; HMDB31436,,; CHEBI:26675
33,95.01357111754285,9344.974954724772,0.0002815824571484882,C5H4O2,-H(-),HMDB0032914; HMDB0060503; HMDB32914; HMDB60503,C14279,; CHEBI:28906
34,95.05025962554204,6389.2367312980905,-2.1525542038602907e-05,C6H8O,-H(-),HMDB0031545; HMDB0031546; HMDB0032965; HMDB0033182; HMDB0034729; HMDB0040587; HMDB0040588; HMDB31545; HMDB31546; HMDB32965; HMDB33182; HMDB34729; HMDB40587; HMDB40588,,
35,96.04542972902793,7013.312618175951,5.737097207259012e-05,C5H7NO,-H(-),HMDB0031339; HMDB0032968; HMDB0032969; HMDB0032970; HMDB31339; HMDB32968; HMDB32969; HMDB32970,,; CHEBI:1178473
36,96.96915405157577,637027.0683246888,0.0004643484242166096,H3O4P,-H(-),HMDB0002142; HMDB02142,C00009,CHEBI:26078
37,98.02494705361721,7461.9033426694405,-0.0001953536172152326,C4H5NO2,-H(-),HMDB0030276; HMDB30276,,
38,98.06130895065738,4471.671717608108,-0.00017185065738090088,C5H9NO,-H(-),HMDB0011749; HMDB0034587; HMDB0040518; HMDB0060309; HMDB11749; HMDB34587; HMDB40518; HMDB60309,C18796,; CHEBI:110273; CHEBI:60908
39,99.00851603136003,29518.184021358524,0.00025126863997115834,C4H4O3,-H(-),HMDB0032523; HMDB32523,C19524,CHEBI:36595
40,99.04518811549117,24819.36459474414,-3.5415491169032975e-05,C5H8O2,-H(-),HMDB0000509; HMDB0001470; HMDB0001862; HMDB0002167; HMDB0029599; HMDB0029608; HMDB0031178; HMDB0031598; HMDB0031602; HMDB0031648; HMDB0032351; HMDB0032385; HMDB0032459; HMDB0033840; HMDB0033978; HMDB00509; HMDB0130837; HMDB0132474; HMDB01470; HMDB0170858; HMDB01862; HMDB02167; HMDB29599; HMDB29608; HMDB31178; HMDB31598; HMDB31602; HMDB31648; HMDB32351; HMDB32385; HMDB32459; HMDB33840; HMDB33978,C08279; C12518; C14527; C15499; C19238,; CHEBI:14750; CHEBI:34840; CHEBI:35936; CHEBI:36431; CHEBI:37127; CHEBI:38366; CHEBI:48569; CHEBI:52774; CHEBI:64276; CHEBI:84978; CHEBI:9592
41,99.08140769343424,3042.1536718464995,0.00013040656575924459,C6H12O,-H(-),HMDB0000753; HMDB0005842; HMDB0005846; HMDB0005994; HMDB0030003; HMDB0031502; HMDB0031503; HMDB0031578; HMDB0061882; HMDB0062792; HMDB00753; HMDB05842; HMDB05846; HMDB05994; HMDB30003; HMDB31502; HMDB31503; HMDB31578; HMDB61882; HMDB62792,C02373; C08492,; CHEBI:121338; CHEBI:28857; CHEBI:421633; CHEBI:84216; CHEBI:88375
42,100.02260843059703,3234.520131091426,3.4769402972756325e-05,C4H7NS,-H(-),HMDB0029555; HMDB29555,,
43,100.04064765635854,7828.18250339136,-0.0002459563585404112,C4H7NO2,-H(-),HMDB0029387; HMDB0029615; HMDB0036458; HMDB29387; HMDB29615; HMDB36458,C01234; C02926,; CHEBI:17289; CHEBI:18053; CHEBI:38108
44,101.02461065902614,37217.9741272476,-0.00019335902614159295,C4H6O3,-H(-),HMDB0000005; HMDB0000060; HMDB00005; HMDB0001172; HMDB0001259; HMDB0002217; HMDB0003381; HMDB00060; HMDB0031646; HMDB01172; HMDB01259; HMDB02217; HMDB03381; HMDB06544; HMDB31646,C00109; C00164; C00232; C00349; C06002,; CHEBI:15344; CHEBI:16256; CHEBI:16265; CHEBI:27821; CHEBI:30831; CHEBI:36610; CHEBI:553775
45,101.04314168183029,6630.156730917725,-9.748183029500979e-05,C5H10S,-H(-),HMDB0031529; HMDB0038892; HMDB0039771; HMDB0040347; HMDB31529; HMDB38892; HMDB39771; HMDB40347,,
46,101.06092412685518,16308.002594020125,-0.00012142685518767848,C5H10O2,-H(-),HMDB0000718; HMDB0000892; HMDB0002176; HMDB0030058; HMDB0031175; HMDB0031241; HMDB0031247; HMDB0031516; HMDB0032263; HMDB0033742; HMDB0033890; HMDB0034237; HMDB0039799; HMDB0040575; HMDB0041992; HMDB0059678; HMDB00718; HMDB00892; HMDB02176; HMDB30058; HMDB31175; HMDB31241; HMDB31247; HMDB31516; HMDB32263; HMDB33742; HMDB33890; HMDB34237; HMDB39799; HMDB40575; HMDB41992; HMDB59678,C00803; C08262; C18319,; CHEBI:1132558; CHEBI:137944; CHEBI:167460; CHEBI:17418; CHEBI:28484; CHEBI:32026; CHEBI:37070; CHEBI:38655; CHEBI:40116; CHEBI:45133; CHEBI:88514
47,102.05610033964642,97473.40075172874,-4.863964642254359e-05,C4H9NO2,-H(-),HMDB0000112; HMDB0000452; HMDB0000650; HMDB0002166; HMDB0002299; HMDB0003911; HMDB00112; HMDB0031329; HMDB0031654; HMDB0038394; HMDB0041945; HMDB00452; HMDB00485; HMDB00581; HMDB00650; HMDB0094692; HMDB02166; HMDB02299; HMDB03911; HMDB05815; HMDB31329; HMDB31654; HMDB38394; HMDB41945; HMDB94692,C00334; C01205; C02261; C02356; C03284; C05145; C11735,; CHEBI:15620; CHEBI:16320; CHEBI:16865; CHEBI:17519; CHEBI:27389; CHEBI:28797; CHEBI:33094; CHEBI:35619; CHEBI:37081
48,103.02232135164485,4872.115028149178,-1.25516448434837e-05,C4H8OS,-H(-),HMDB0031190; HMDB0031192; HMDB0031857; HMDB0031982; HMDB0040170; HMDB0041015; HMDB0112254; HMDB31190; HMDB31192; HMDB31857; HMDB31982; HMDB40170; HMDB41015,,; CHEBI:49017
49,103.03997954858883,45736.63882620642,8.77514111579103e-05,C4H8O3,-H(-),HMDB0000008; HMDB0000011; HMDB0000023; HMDB0000336; HMDB0000357; HMDB0000442; HMDB0000710; HMDB0000729; HMDB00008; HMDB00011; HMDB00023; HMDB0031212; HMDB00336; HMDB00357; HMDB00435; HMDB00442; HMDB0059748; HMDB00710; HMDB00729; HMDB00758; HMDB0126088; HMDB11597; HMDB31212; HMDB59748,C00989; C01089; C03197; C05984; C06001,; CHEBI:1148; CHEBI:17066; CHEBI:17290; CHEBI:20067; CHEBI:30830; CHEBI:37373; CHEBI:50129; CHEBI:741468
50,104.03556787016895,75752.00082243662,-0.0002515701689560501,C3H7NO3,-H(-),HMDB0000187; HMDB0003406; HMDB00187; HMDB00589; HMDB0062263; HMDB03406; HMDB62263,C00065; C00716; C00740,CHEBI:16523; CHEBI:17115; CHEBI:17822
51,105.0017403819259,939.0993210709356,-0.00016698192590069993,C3H6O2S,-H(-),HMDB0031520; HMDB0041604; HMDB31520; HMDB41604,,; CHEBI:44111; CHEBI:47872
52,105.01940495441538,9863.292221068363,-7.305441538107971e-05,C3H6O4,-H(-),HMDB0000139; HMDB0006372; HMDB00139; HMDB0031818; HMDB06372; HMDB31818,C00258,; CHEBI:32398; CHEBI:33508; CHEBI:74324
53,105.03775575891028,11643.297213216816,0.00020304108971913593,C4H10OS,-H(-),HMDB0031716; HMDB0040185; HMDB0041475; HMDB31716; HMDB40185; HMDB41475,,; CHEBI:49019
54,105.07110456276222,1279.4217119734597,-0.0001310627622217453,C8H10,-H(-),HMDB0059810; HMDB0059851; HMDB0059905; HMDB0059924; HMDB59810; HMDB59851; HMDB59905; HMDB59924,C06756; C07111; C07208; C07212,CHEBI:16101; CHEBI:27417; CHEBI:28063; CHEBI:28488
55,107.012636319571,1200.6160299486426,0.0012163804289997415,C6H4O2,-H(-),HMDB0003364; HMDB0012133; HMDB03364; HMDB12133,C00472; C02351,CHEBI:16509; CHEBI:17253
56,107.05012137701907,88109.41564364196,0.00011672298093401423,C7H8O,-H(-),HMDB0001858; HMDB0002048; HMDB0002055; HMDB0003119; HMDB0033895; HMDB01858; HMDB02048; HMDB02055; HMDB03119; HMDB13762; HMDB33895,C00556; C01403; C01467; C01468; C01542,CHEBI:16579; CHEBI:17231; CHEBI:17847; CHEBI:17987; CHEBI:28054
57,108.04566339536254,11459.8163478983,-0.0001762953625359387,C6H7NO,-H(-),HMDB0001169; HMDB0035882; HMDB0040582; HMDB01169; HMDB35882; HMDB40582,C02372,; CHEBI:17602; CHEBI:59981
57,108.04566339536254,11459.8163478983,0.00096650463746073,C3H7NO2,.F(-),HMDB0000056; HMDB0000161; HMDB0000271; HMDB0001310; HMDB00056; HMDB00161; HMDB00271; HMDB0031219; HMDB0062251; HMDB01310; HMDB31219; HMDB62251,C00041; C00099; C00133; C00213; C01401; C01537,CHEBI:15570; CHEBI:15611; CHEBI:16449; CHEBI:16958; CHEBI:16977; CHEBI:17967
58,109.01072498541052,3456.991779001611,0.0010192145894762916,C6H6S,-H(-),HMDB0029726; HMDB0033746; HMDB29726; HMDB33746,,; CHEBI:48498
59,109.02948722053583,27954.706201934227,1.5479464167356127e-05,C6H6O2,-H(-),HMDB0000957; HMDB0002434; HMDB0031180; HMDB0032037; HMDB0033002; HMDB0033127; HMDB00957; HMDB02434; HMDB31180; HMDB32037; HMDB33002; HMDB33127,C00090; C00530; C01751; C11115,; CHEBI:17594; CHEBI:18135; CHEBI:27810; CHEBI:59983
60,109.04094446295376,15463.445329957658,-0.00020836295377080205,C5H6N2O,-H(-),HMDB0003905; HMDB0033156; HMDB0060741; HMDB03905; HMDB06237; HMDB33156; HMDB60741,C05130,; CHEBI:27398
61,109.06583529911666,7057.875361788987,5.2800883338477433e-05,C7H10O,-H(-),HMDB0029721; HMDB0029728; HMDB0031541; HMDB0040277; HMDB0040278; HMDB0061891; HMDB29721; HMDB29728; HMDB31541; HMDB40277; HMDB40278; HMDB61891,,
62,110.03615634801639,128925.44625019429,-0.0001712480163860164,C4H5N3O,-H(-),HMDB0000630; HMDB00630,C00380,CHEBI:16040
63,110.0725423882665,26475.34827525029,-0.00017188826650738065,C5H9N3,-H(-),HMDB0000870; HMDB0060263; HMDB00870; HMDB60263,C00388,; CHEBI:18295
64,111.0087843605781,17669.319243706752,-1.7060578102245927e-05,C5H4O3,-H(-),HMDB0000444; HMDB0000617; HMDB0032994; HMDB0039437; HMDB00444; HMDB00617; HMDB32994; HMDB39437,C01546,; CHEBI:30845; CHEBI:30846
65,111.0202474457877,119635.42310845897,-0.0002467457877060042,C4H4N2O2,-H(-),HMDB0000300; HMDB00300; HMDB0060760; HMDB60760,C00106,; CHEBI:17568
66,111.08221125072188,6098.028643066537,-0.0006731507218802335,C7H12O,-H(-),HMDB0031483; HMDB0031486; HMDB0031487; HMDB0031488; HMDB0031539; HMDB0031540; HMDB0031550; HMDB0031551; HMDB0032301; HMDB0033667; HMDB0033827; HMDB0034372; HMDB0040339; HMDB31483; HMDB31486; HMDB31487; HMDB31488; HMDB31539; HMDB31540; HMDB31550; HMDB31551; HMDB32301; HMDB33667; HMDB33827; HMDB34372; HMDB40339,,; CHEBI:87582
67,112.02358748632368,7452.885149819645,-0.0009442863236728272,C5H7NS,-H(-),HMDB0032974; HMDB0032975; HMDB0032976; HMDB0033867; HMDB0038460; HMDB32974; HMDB32975; HMDB32976; HMDB33867; HMDB38460,,
68,112.05156017829104,64113.40354593759,7.492170895773143e-05,C4H7N3O,-H(-),HMDB0000562; HMDB00562,C00791,CHEBI:16737
69,113.02425634568729,45713.586235131435,0.00016095431270457539,C5H6O3,-H(-),HMDB0031859; HMDB0060461; HMDB31859; HMDB60461,,; CHEBI:28993; CHEBI:74456
70,113.03577322290234,65932.28513265373,-0.0001225229023305019,C4H6N2O2,-H(-),HMDB0000076; HMDB0003646; HMDB00076; HMDB03646,C00429; C02565,CHEBI:15901; CHEBI:16354
71,113.07067313872778,3398.221798158984,0.0013629612722070306,C5H10N2O,-H(-),HMDB0000323; HMDB00323; HMDB0061162; HMDB61162,,; CHEBI:76341
72,113.09812950578755,1497.678973664419,-0.0009414057875574144,C7H14O,-H(-),HMDB0003671; HMDB0004814; HMDB0005841; HMDB0031405; HMDB0031429; HMDB0031475; HMDB0031482; HMDB0031538; HMDB0031549; HMDB0032405; HMDB0038052; HMDB0040191; HMDB0041320; HMDB0059693; HMDB0061896; HMDB03671; HMDB04814; HMDB05841; HMDB31405; HMDB31429; HMDB31475; HMDB31482; HMDB31538; HMDB31549; HMDB32405; HMDB38052; HMDB40191; HMDB41320; HMDB59693; HMDB61896,C08380; C14390,; CHEBI:50139; CHEBI:5672; CHEBI:87754; CHEBI:88822
73,114.05611949479997,567365.0627697142,-6.779479997476301e-05,C5H9NO2,-H(-),HMDB0000162; HMDB0003411; HMDB0012880; HMDB00162; HMDB0030409; HMDB0034208; HMDB03411; HMDB12880; HMDB30409; HMDB34208,C00148; C00763; C18170,; CHEBI:16313; CHEBI:17203; CHEBI:30322
74,114.9689972327984,1061.4302089363234,-0.000832332798410107,C4H4S2,-H(-),HMDB0029720; HMDB29720,,
75,115.00379147793112,19712.62208375531,-0.00010957793112709169,C4H4O4,-H(-),HMDB0000134; HMDB0000176; HMDB00134; HMDB00176,C00122; C01384,CHEBI:18012; CHEBI:18300
76,115.05952072619853,42683.38019512472,-0.0008265261985229699,C6H12S,-H(-),HMDB0032411; HMDB0040244; HMDB32411; HMDB40244,,
76,115.05952072619853,42683.38019512472,-0.0004921007102467456,C5H9NO2,-H(-) [+1],HMDB0000162; HMDB0003411; HMDB0012880; HMDB00162; HMDB0030409; HMDB0034208; HMDB03411; HMDB12880; HMDB30409; HMDB34208,C00148; C00763; C18170,; CHEBI:16313; CHEBI:17203; CHEBI:30322
77,116.05090403119223,267071.02539265755,-0.00033153119223072736,C8H7N,-H(-),HMDB0034171; HMDB34171,C16074,CHEBI:25979
77,116.05090403119223,267071.02539265755,0.0008112688077801522,C5H7NO,.F(-),HMDB0031339; HMDB0032968; HMDB0032969; HMDB0032970; HMDB31339; HMDB32968; HMDB32969; HMDB32970,,; CHEBI:1178473
78,116.07176566846444,1391616.5897294204,-6.39684644454519e-05,C5H11NO2,-H(-),HMDB0000043; HMDB0000883; HMDB0001382; HMDB0002141; HMDB0003355; HMDB00043; HMDB0013716; HMDB0015550; HMDB00883; HMDB01382; HMDB02141; HMDB03355; HMDB13716; HMDB15550; HMDB34366,C00183; C00431; C00719; C01799; C07457,; CHEBI:134261; CHEBI:15887; CHEBI:16414; CHEBI:17750; CHEBI:2691; CHEBI:28804; CHEBI:55344
79,117.01955990295136,36428.58642096728,-0.0002280029513599402,C4H6O4,-H(-),HMDB0000202; HMDB0000254; HMDB0000349; HMDB0000940; HMDB00202; HMDB00254; HMDB0031204; HMDB00349; HMDB0039324; HMDB00940; HMDB0130020; HMDB02475; HMDB31204; HMDB39324,C00042; C02170,; CHEBI:15741; CHEBI:290972; CHEBI:30860; CHEBI:71176
80,117.0751325121419,76547.56205484059,-0.0007883121419069994,C6H14S,-H(-),HMDB0029579; HMDB0031431; HMDB0039806; HMDB29579; HMDB31431; HMDB39806,,
80,117.0751325121419,76547.56205484059,-0.00044836907549949956,C5H11NO2,-H(-) [+1],HMDB0000043; HMDB0000883; HMDB0001382; HMDB0002141; HMDB0003355; HMDB00043; HMDB0013716; HMDB0015550; HMDB00883; HMDB01382; HMDB02141; HMDB03355; HMDB13716; HMDB15550; HMDB34366,C00183; C00431; C00719; C01799; C07457,; CHEBI:134261; CHEBI:15887; CHEBI:16414; CHEBI:17750; CHEBI:2691; CHEBI:28804; CHEBI:55344
81,118.05108981469918,128150.63913085971,-0.0001235146991973579,C4H9NO3,-H(-),HMDB0000167; HMDB0000719; HMDB0004041; HMDB00167; HMDB0061148; HMDB0061877; HMDB00719; HMDB04041; HMDB61148; HMDB61877,C00188; C00263; C05519,; CHEBI:15699; CHEBI:16080; CHEBI:16857; CHEBI:28718
82,118.979900279222,7315.897791983538,0.0009377207780119079,C3H4O3S,-H(-),HMDB0001368; HMDB01368,C00957,CHEBI:16208
83,119.00095045560975,4504.9877545635045,-0.00148555560974728,C4H8S2,-H(-),HMDB0031473; HMDB0031474; HMDB0033052; HMDB0036179; HMDB0041389; HMDB0041391; HMDB31473; HMDB31474; HMDB33052; HMDB36179; HMDB41389; HMDB41391,C01871; C08383,; CHEBI:47845; CHEBI:540; CHEBI:6854
83,119.00095045560975,4504.9877545635045,0.0007529443902427602,C4H6N2,.K/H-H(-),HMDB0015344; HMDB15344,C07837,CHEBI:5141
84,119.01730117112767,20648.48604016818,-7.777112766405025e-05,C4H8O2S,-H(-),HMDB0001527; HMDB0035646; HMDB0112255; HMDB01527; HMDB35646,C03173; C08276,; CHEBI:1438; CHEBI:47870
84,119.01730117112767,20648.48604016818,7.096021998620472e-05,C3H5NO4,-H(-) [+1],HMDB0034259; HMDB34259,C05669,CHEBI:16348
85,119.03478721781465,32203.938134541422,0.00019468218535223514,C4H8O4,-H(-),HMDB0000337; HMDB0000360; HMDB0000498; HMDB0002453; HMDB0002601; HMDB0002649; HMDB0006293; HMDB00337; HMDB00360; HMDB00498; HMDB02453; HMDB02601; HMDB02649; HMDB06118; HMDB06293,C01796; C02045,; CHEBI:23956; CHEBI:27913; CHEBI:36532; CHEBI:86348; CHEBI:86371; CHEBI:86391
86,119.05086601027052,68072.11378332473,-0.0006279102705235573,C8H8O,-H(-),HMDB0004072; HMDB0006236; HMDB0013815; HMDB0029636; HMDB0029637; HMDB0029638; HMDB0033910; HMDB0038997; HMDB0062765; HMDB0124943; HMDB04072; HMDB06236; HMDB13815; HMDB29636; HMDB29637; HMDB29638; HMDB33910; HMDB38997; HMDB62765,C00601; C02083; C05627; C06758; C07113; C07209; C07214,; CHEBI:16424; CHEBI:17907; CHEBI:1883; CHEBI:27434; CHEBI:27632; CHEBI:28476; CHEBI:28617; CHEBI:87607
86,119.05086601027052,68072.11378332473,0.0005148897294731114,C5H8O2,.F(-),HMDB0000509; HMDB0001470; HMDB0001862; HMDB0002167; HMDB0029599; HMDB0029608; HMDB0031178; HMDB0031598; HMDB0031602; HMDB0031648; HMDB0032351; HMDB0032385; HMDB0032459; HMDB0033840; HMDB0033978; HMDB00509; HMDB0130837; HMDB0132474; HMDB01470; HMDB0170858; HMDB01862; HMDB02167; HMDB29599; HMDB29608; HMDB31178; HMDB31598; HMDB31602; HMDB31648; HMDB32351; HMDB32385; HMDB32459; HMDB33840; HMDB33978,C08279; C12518; C14527; C15499; C19238,; CHEBI:14750; CHEBI:34840; CHEBI:35936; CHEBI:36431; CHEBI:37127; CHEBI:38366; CHEBI:48569; CHEBI:52774; CHEBI:64276; CHEBI:84978; CHEBI:9592
87,120.01260052638703,26911.733870067466,-0.00012812638703962875,C3H7NO2S,-H(-),HMDB0003417; HMDB03417,C00793,CHEBI:16375
88,120.9960935109307,3202.343451752139,0.00039448906929351324,C3H6O3S,-H(-),HMDB0002127; HMDB02127,C05823,
88,120.9960935109307,3202.343451752139,-0.000587224309612111,C4H8S2,-H(-) [+2],HMDB0031473; HMDB0031474; HMDB0033052; HMDB0036179; HMDB0041389; HMDB0041391; HMDB31473; HMDB31474; HMDB33052; HMDB36179; HMDB41389; HMDB41391,C01871; C08383,; CHEBI:47845; CHEBI:540; CHEBI:6854
89,121.01573392431405,4886.565432496503,-0.0006190243140480334,C4H10S2,-H(-),HMDB0029572; HMDB0031157; HMDB0031872; HMDB0033552; HMDB0041492; HMDB29572; HMDB31157; HMDB31872; HMDB33552; HMDB41492,,
90,121.03245539761548,61296.46905256957,0.0004180023845208325,C4H10O2S,-H(-),HMDB0042033; HMDB42033,,; CHEBI:75184
91,121.04066182965073,32896.826179568685,7.427034925910903e-05,C6H6N2O,-H(-),HMDB0001406; HMDB0031861; HMDB01406; HMDB31861,C00153,; CHEBI:17154
92,122.0249549880119,5917.223848912409,-0.0002032880119031688,C6H5NO2,-H(-),HMDB0001488; HMDB0002243; HMDB0031713; HMDB0041950; HMDB0060665; HMDB01488; HMDB02243; HMDB31713; HMDB41950; HMDB60665,C00253; C06813; C07446; C10164,; CHEBI:15940; CHEBI:27798; CHEBI:28747; CHEBI:6032
92,122.0249549880119,5917.223848912409,0.0009395119880934999,C3H5NO3,.F(-),HMDB0002455; HMDB0011602; HMDB02455; HMDB11602,,; CHEBI:17740
