ionIdx,ionMz,ionAverageInt,Top annotation formula,Top annotation ion
61,110.99070757112757,2424.9026703168556,C5H4OS,-H(-)
62,111.00842696196986,16853.012211917736,C5H4O3,-H(-)
63,111.0197213138318,133068.63955024944,C4H4N2O2,-H(-)
64,112.02297279326913,7948.825830144765,C5H7NS,-H(-)
65,112.05136219259337,75830.0654116384,C4H7N3O,-H(-)
66,113.02383900511212,49705.17348975278,C5H6O3,-H(-)
67,113.03539443309249,72202.7552194941,C4H6N2O2,-H(-)
68,113.09780877262827,1421.4013328983883,C7H14O,-H(-)
69,114.05570957156642,673312.3134762341,C5H9NO2,-H(-)
70,115.00337151820598,18623.422046125226,C4H4O4,-H(-)
71,115.05919910142482,46261.983408849504,C6H12S,-H(-)
72,116.05053395553043,296546.7576605929,C8H7N,-H(-)
73,116.07140429206437,1603794.1432322657,C5H11NO2,-H(-)
74,117.01911006983956,34390.12380484264,C4H6O4,-H(-)
75,117.07475753021674,88917.95424396444,C6H14S,-H(-)
76,118.05061136405466,139537.2822233668,C4H9NO3,-H(-)
77,119.01677110945425,28221.317078932665,C4H8O2S,-H(-)
78,119.03451527824299,36227.116299127665,C4H8O4,-H(-)
79,119.05053232271096,67016.96251561379,C8H8O,-H(-)
80,120.01235003529027,29562.398951471645,C3H7NO2S,-H(-)
81,120.99591818496756,2112.103671068809,C3H6O3S,-H(-)
82,121.0154765194567,4523.670158295653,C4H10S2,-H(-)
83,121.03197726410029,74769.4310187051,C4H10O2S,-H(-)
84,121.06551536712313,11144.899690382192,C8H10O,-H(-)
85,122.0245511356062,5483.295122507863,C6H5NO2,-H(-)
86,124.00677349854416,31592.749090002824,C2H7NO3S,-H(-)
87,124.01717097456357,9292.172820357464,C2H8NO3P,-H(-)
88,124.07669221471649,1316.1369462148016,C7H11NO,-H(-)
89,124.99093868817197,19624.000758592636,C2H6O4S,-H(-)
90,125.02522601957789,27831.44640334981,C6H6O3,-H(-)
91,125.03544322241055,309638.32328744174,C5H6N2O2,-H(-)
92,126.00249688545867,2146.717115938203,C5H5NOS,-H(-)
93,126.0387945515749,18020.68957053555,C6H9NS,-H(-)
94,126.09221985394302,1011.4843711423848,C7H13NO,-H(-)
95,126.90484291416367,6214.347481297354,HI,-H(-)
96,127.02107121356127,2880.751787534846,C6H8OS,-H(-)
97,127.04004350788644,21560.910842828245,C6H8O3,-H(-)
98,127.05103680810743,85616.54046213692,C5H8N2O2,-H(-)
99,127.11237053198421,1117.0600075719074,C8H16O,-H(-)
100,128.01888217827076,12057.873219142732,C5H7NOS,-H(-)
101,128.03523312343177,263476.72927147045,C5H7NO3,-H(-)
102,129.0387278485171,20478.556702993203,C6H10OS,-H(-)
103,129.05505812413134,93502.18359712229,C6H10O3,-H(-)
104,129.09162424625706,10533.45320503598,C7H14O2,-H(-)
105,130.01426519823147,4720.379287153496,C4H5NO4,-H(-)
106,130.05149825869125,25227.673068151125,C5H9NO3,-H(-)
107,130.06675404281737,80008.60601556012,C9H9N,-H(-)
108,130.08732253638928,2278959.6661870466,C6H13NO2,-H(-)
109,131.0460028916615,229616.779771607,C4H8N2O3,-H(-)
110,131.08291621194908,214338.63437760857,C5H12N2O2,-H(-)
111,131.08987097558781,212474.7800035092,C7H16S,-H(-)
112,132.0301209152411,474436.91055025085,C4H7NO4,-H(-)
113,133.01545458515812,28668.134733492614,C5H10S2,-H(-)
114,133.03343993040284,25096.366528458148,C5H10O2S,-H(-)
115,133.05197152306334,47772.369867877685,C6H6N4,-H(-)
116,133.06560082884786,13396.700671009448,C9H10O,-H(-)
117,133.10195349981012,1131.8041474087722,C10H14,-H(-)
118,134.0266828483219,16169.796621965,C4H9NO2S,-H(-)
119,134.0471046653044,915826.8269863535,C5H5N5,-H(-)
120,135.03009173358848,45611.965773209886,C4H8O5; C5H12S2,-H(-); -H(-)
121,135.0578783932169,29458.458701569805,C7H8N2O,-H(-)
122,135.0674487033505,41104.274041152785,C6H8N4,-H(-)
123,137.03530703922166,113112.83037484263,C6H6N2O2,-H(-)
124,137.09661208352006,5425.257464522537,C9H14O,-H(-)
125,138.06715172242718,304292.28526841267,C6H9N3O,-H(-)
126,138.97027807251735,8024.701573471224,C2H4O5S,-H(-)
127,138.97829281308927,5771.68267672943,C2H5O5P,-H(-)
128,139.07516657606524,17490.9020982599,C8H12O2,-H(-)
129,139.11323827194911,3038.172614934522,C9H16O,-H(-)
130,139.99606016316181,6102.472715188568,C2H8NO2PS; C3H5NO4,-H(-); .Na/H-H(-)
131,140.07137137021977,5192.904345150632,C7H11NO2,-H(-)
132,140.98702905294542,5606.49117978333,C2H6O5S,-H(-)
133,142.06613967428345,83734.9603689869,C10H9N,-H(-)
134,142.98988327112684,5213.859000995389,C6H5ClO2,-H(-)
135,143.04855271968987,5678.717614093974,C10H8O,-H(-)
136,143.08360629996093,5787.0105508141305,C6H12N2O2,-H(-)
137,143.1074177147125,49965.151176978405,C8H16O2,-H(-)
138,144.0456037262414,15986.88234129496,C9H7NO,-H(-)
139,144.0671274362737,6766.353097335037,C6H11NO3,-H(-)
140,144.10289985315106,2553.2021343682204,C7H15NO2,-H(-)
141,145.01518631745114,4535.271140332453,C5H6O5; C6H10S2,-H(-); -H(-)
142,145.03027826978771,12471.178130035834,C9H6O2,-H(-)
143,145.06174621861413,703522.9123175355,C5H10N2O3,-H(-)
144,145.09810680480484,607775.8923640082,C6H14N2O2,-H(-)
145,146.04578552882643,672394.401789372,C5H9NO4,-H(-)
146,148.04382826581465,266772.5166894752,C5H11NO2S,-H(-)
147,148.9904235654478,19281.65894890767,C4H6O4S,-H(-)
148,149.0257067396843,5511.16720242525,C8H6O3,-H(-)
149,149.04702180619364,31326.12852830376,C6H14S2; C6H6N4O,-H(-); -H(-)
150,149.06056712175916,41117.47958021581,C9H10O2,-H(-)
151,149.09674315930403,5223.356739223808,C10H14O,-H(-)
152,150.00198548378592,4297.279773350664,C7H5NOS,-H(-)
153,150.04216644149807,163452.27990600953,C5H5N5O,-H(-)
154,151.02641375467394,11503.981067381688,C5H4N4O2,-H(-)
155,151.98443735888634,8357.360008540627,C3H7NO2S2,-H(-)
156,152.0017435368804,10457.974041950596,C3H7NO4S,-H(-)
157,152.0345443311186,6432.3034801096055,C7H7NO3,-H(-)
158,152.0588484721357,5033.537788120925,C5H7N5O,-H(-)
159,152.08307293038072,7118.3321840157105,C7H11N3O,-H(-)
160,153.01879077773222,31747.5222802675,C7H6O4,-H(-)
161,153.05562523022118,11537.424316544522,C8H10O3,-H(-)
162,153.09205180621427,31409.139330311955,C9H14O2,-H(-)
163,154.0267143880229,16537.56175496178,C3H10NO4P,-H(-)
164,154.0621108156342,1288669.1736520082,C6H9N3O2,-H(-)
165,154.98424176446406,3014.469452913108,C3H8O3S2,-H(-)
166,155.0158904170545,4120.573248694776,C7H8O2S,-H(-)
167,155.07067084913277,59397.695283554356,C8H12O3,-H(-)
168,155.98877230637814,1546.0405793607383,C3H8ClNO2S,-H(-)
169,156.06701943998098,12400.824543500872,C7H11NO3,-H(-)
170,157.03641831649585,2784.445406108855,C4H6N4O3,-H(-)
171,157.05043615260468,12987.610600143891,C7H10O4,-H(-)
172,157.06500333606863,5624.102513698294,C11H10O,-H(-)
173,157.08756220416404,12942.155017967621,C8H14O3,-H(-)
174,157.12305551317323,48661.642599856124,C9H18O2,-H(-)
175,158.04655746954816,6828.598822650771,C6H9NO4,-H(-)
176,158.11909768444457,1958.866319652688,C8H17NO2,-H(-)
177,158.99622962442822,12022.002308091278,C6H8OS2,-H(-)
178,159.02993489443418,11754.055004731332,C6H8O5,-H(-)
179,159.04635142930618,6995.781128683118,C10H8O2,-H(-)
180,159.0654569235371,21078.017663698287,C7H12O4,-H(-)
181,159.09281215262158,16218.6863567127,C10H12N2,-H(-)
182,159.10266844492782,10855.798662268435,C8H16O3,-H(-)
183,159.11360606845088,4194.754844896162,C7H16N2O2,-H(-)
184,160.026721016818,89311.39460718472,C6H11NS2,-H(-)
185,160.0409840128429,25062.752667666227,C9H7NO2,-H(-)
186,160.0613621818594,8429.031768652841,C6H11NO4,-H(-)
187,160.8901731403248,2074.9526217385624,H3O3PSe,-H(-)
188,161.02539039953706,7577.815302254951,C9H6O3,-H(-)
189,161.039167200692,17427.915640046085,C13H6; C5H10N2O2S,-H(-); -H(-)
190,161.0447891836679,29926.242317567467,C6H10O5,-H(-)
191,162.04219347808922,48942.06584124283,C6H13NS2; C6H5N5O,-H(-); -H(-)
192,162.0564448294033,12348.226570669969,C9H9NO2,-H(-)
193,162.0764927021168,4656.489847144011,C6H13NO4,-H(-)
194,163.0263316585613,12017.936832224597,C6H12OS2,-H(-)
195,163.03995430874795,32655.500063059248,C9H8O3,-H(-)
196,163.0611478210142,108313.20433769104,C6H12O5; C7H16S2,-H(-); -H(-)
197,163.09560072248806,8584.35503465462,C7H16O4,-H(-)
198,163.11284155904286,26468.589477036876,C11H16O,-H(-)
199,164.07210511700063,2014744.4580859006,C9H11NO2,-H(-)
200,165.01934458719703,35292.40342673335,C8H6O4,-H(-)
201,165.0413501154271,32869.60681361509,C5H10O6; C6H14OS2; C6H6N4O2,-H(-); -H(-); -H(-)
202,165.0749115834191,227152.0712436137,C10H14S,-H(-)
203,165.16411174183108,1188.487787433678,C12H22,-H(-)
204,165.98005027665127,8501.171423201575,C7H5NS2,-H(-)
205,166.0502585680204,9153.150857514614,C8H9NO3,-H(-)
206,166.92339310115688,1968.8907685801378,H6MoO4,-H(-)
207,167.02078605242522,741618.075992903,C5H4N4O3,-H(-)
208,167.14432813234723,4109.736278325932,C11H20O,-H(-)
209,167.99555345179934,12842.861818110807,C3H7NO5S,-H(-)
210,168.0776206311398,10451.957578314697,C7H11N3O2,-H(-)
211,168.08605090844694,3498.9502857100806,C9H15NS,-H(-)
212,169.05028728626698,14421.476433041831,C8H10O4,-H(-)
213,169.0655851634318,31120.25603277089,C12H10O,-H(-)
214,169.097152257229,6455.080737777093,C8H14N2O2,-H(-)
215,169.1024009030307,3024.944292261691,C13H14,-H(-)
216,169.12310730195892,9113.82630539569,C10H18O2,-H(-)
217,170.05727070551237,6366.230776199977,C6H9N3O3,-H(-)
218,171.01141652726503,4059.453267539904,C7H8O3S,-H(-)
219,171.04277690487032,6234.921469348301,C6H8N2O4,-H(-)
220,171.06634375727393,29016.33580719425,C8H12O4,-H(-)
221,171.0771415950339,10176.04688273269,C7H12N2O3,-H(-)
222,171.10269897115532,25361.071658417262,C9H16O3,-H(-)
223,171.1390227034866,35403.74872661874,C10H20O2,-H(-)
224,172.06107778406886,8743.322981421989,C7H11NO4,-H(-)
225,172.09727860954044,7491.2036055204635,C8H15NO3,-H(-)
226,172.89920958966013,2030.3199161333753,C2H6S2Se,-H(-)
227,172.9649880470327,12117.773098954938,C6H3ClO4,-H(-)
228,172.99127923612204,266526.9831391706,C6H6O4S,-H(-)
229,173.04485125771564,57717.177168794944,C7H10O5,-H(-)
230,173.05830862873097,15329.557775317564,C6H10N2O4,-H(-)
231,173.08228425278952,41350.91813758992,C8H14O4,-H(-)
232,173.10443944349726,574600.6993806146,C6H14N4O2,-H(-)
233,174.0561033526455,9921.275485988928,C10H9NO2,-H(-)
234,174.07795544732716,5503.233237680138,C7H13NO4,-H(-)
235,174.08881329688666,9114.250557847765,C6H13N3O3,-H(-)
236,175.0249009094532,7170.519887423558,C6H8O6,-H(-)
237,175.06112601649474,11299.59132201439,C7H12O5,-H(-)
238,175.07637415967667,10403.365003125007,C11H12O2,-H(-)
239,175.088335067784,4422.154499545583,C10H12N2O,-H(-)
240,176.06809389964886,3703.104347757984,C5H11N3O4,-H(-)
241,176.09201833554974,1385.7044943232913,C7H15NO4,-H(-)
242,177.02269195247672,6607.37433669711,C6H10O4S,-H(-)
243,177.0555380149452,10360.274563625231,C10H10O3,-H(-)
244,177.0753567623052,6518.323732697,C7H14O5,-H(-)
245,177.0922072147468,6609.411191629947,C11H14O2,-H(-)
246,178.0507673316108,46711.92997174924,C9H9NO3,-H(-)
247,178.07166645318918,6813.05140336359,C6H13NO5,-H(-)
248,179.03550160811335,15235.120560831265,C9H8O4,-H(-)
249,179.05740543638674,150829.76059894246,C7H8N4O2,-H(-)
250,180.0292674062793,40581.08189885005,C8H7NO4,-H(-)
251,180.06667012542746,1840269.2634582273,C9H11NO3,-H(-)
252,180.13976164619308,23896.183808009362,C11H19NO,-H(-)
253,181.01413917943808,14290.450773865796,C8H6O5,-H(-)
254,181.0370933261648,14249.924900202623,C6H6N4O3,-H(-)
255,181.16048644655243,2508.516077413162,C12H22O,-H(-)
256,181.99175703864117,4916.785201342525,C7H5NO3S,-H(-)
257,182.0098803187384,7509.744180949866,C7H5NO5,-H(-)
258,182.04656752415775,13413.753198364997,C8H9NO4,-H(-)
259,182.0716322145614,28115.67743415451,C11H9N3,-H(-)
260,182.11678800609312,3862.3634210337864,C10H17NO2,-H(-)
261,183.01730063063482,6353.971588414035,C5H4N4O4,-H(-)
262,183.1029533960399,8362.365578561148,C10H16O3,-H(-)
263,183.11447000484253,2908.610080392311,C9H16N2O2,-H(-)
264,183.13894479015988,8188.655458348138,C11H20O2,-H(-)
265,183.175539711465,916.1425322010244,C12H24O,-H(-)
266,184.00176582128842,3284.62315043018,C3H8NO6P,-H(-)
267,184.02453274491626,2826.5719570936385,C7H7NO5,-H(-)
268,184.07265161217407,3336.9078675900687,C7H11N3O3,-H(-)
269,184.0979443488532,7942.585143353539,C9H15NO3,-H(-)
270,185.0384361308582,4240.324980780969,C7H10N2O2S,-H(-)
271,185.04421088535648,10674.786100669962,C8H10O5,-H(-)
272,185.05719582909006,5766.255710569361,C7H10N2O4,-H(-)
273,185.07212806527968,20740.73301562781,C11H10N2O,-H(-)
274,185.09681465943092,10096.356225428286,C13H14O,-H(-)
275,185.11785718023197,11141.974742007083,C10H18O3,-H(-)
276,185.13344500360395,2344.3203376670695,C14H18,-H(-)
277,185.15487696610413,9066.112116934011,C11H22O2,-H(-)
278,186.05605710075278,7420.071782840323,C11H9NO2,-H(-)
279,186.11365567946655,4153.575014520573,C9H17NO3,-H(-)
280,187.00696425744076,1305071.3313949008,C7H8O4S,-H(-)
281,187.0868008025312,33617.4636668042,C11H12N2O,-H(-)
282,187.0975853906915,35594.50222895682,C9H16O4,-H(-)
283,187.10835803203432,13345.448660570482,C8H16N2O3,-H(-)
284,187.13388671149553,13516.116816727168,C10H20O3,-H(-)
285,188.98653181447884,131189.6097953889,C6H6O5S,-H(-)
286,189.00352457304606,83253.27902833096,C6H6O7,-H(-)
287,189.0184790324552,28699.21109591361,C10H6O4,-H(-)
288,189.04061999455055,40102.259094748246,C7H10O6; C8H14OS2,-H(-); -H(-)
289,189.07758109705384,12314.341619260338,C8H14O5,-H(-)
290,189.1284649468462,2613.886309241583,C13H18O,-H(-)
291,190.03643401253643,14890.811316510159,C6H9NO6,-H(-)
292,190.05040949096733,13046.52939455303,C10H9NO3,-H(-)
293,191.02003911971232,36889.60069596617,C6H8O7,-H(-)
294,191.0352060270789,9836.199790463412,C10H8O4,-H(-)
295,191.05594400557607,20628.049098907955,C7H12O6,-H(-)
296,191.09216097312014,3815.0849928257103,C9H20S2,-H(-)
297,191.10744896322032,4704.10854243986,C12H16O2,-H(-)
298,191.14390828183153,1970.865535964198,C13H20O,-H(-)
299,192.10250369791598,1385.303071554561,C11H15NO2,-H(-)
300,193.03578584880438,3973.889441602549,C6H10O7; C7H6N4O3,-H(-); -H(-)
301,193.05138119116944,5864.944304555413,C10H10O4,-H(-)
302,193.0610158308234,3964.212022550163,C9H10N2O3,-H(-)
303,193.07330550169573,5443.026413992107,C8H10N4O2; C8H18OS2,-H(-); -H(-)
304,193.0879101903074,10228.730475882421,C11H14O3,-H(-)
305,193.15992319475956,1281.5542802034622,C13H22O,-H(-)
306,194.0459802931078,33306.15160923784,C9H9NO4,-H(-)
307,195.01686590125766,7961.300625477465,C8H6NO5,-H(-)
308,195.03139453884967,9445.475778954582,C9H8O5,-H(-)
309,195.0516853827999,35569.10147357664,C6H12O7; C7H8N4O3,-H(-); -H(-)
310,195.0654512223135,19904.663849606553,C10H12O4,-H(-)
311,195.11488362529457,4786.70109435027,C10H16N2O2,-H(-)
312,196.02524213355903,5121.035707431711,C8H7NO5,-H(-)
313,196.11150251839564,2289.0750155678816,C14H15N,-H(-)
314,197.01135685900192,5775.701594892651,C5H10O6S,-H(-)
315,197.04335162841096,13455.95253247527,C13H10S,-H(-)
316,197.0640924033464,26123.22279491793,C10H14O2S,-H(-)
317,197.06719182279477,33476.817468921436,C7H10N4O3,-H(-)
318,197.08190195698756,15940.667132693357,C10H14O4,-H(-)
319,197.15437721885766,10262.645578045189,C12H22O2,-H(-)
320,198.05067330568255,2863.74121101436,C7H9N3O4,-H(-)
321,198.07916526277037,6983.249774808622,C10H9N5,-H(-)
322,198.92575445939087,10681.738789146246,C3H5IO2,-H(-)
323,199.00062943766252,14730.974603055867,C4H9O7P,-H(-)
324,199.00749175771804,34383.935136809385,C8H8O4S,-H(-)
325,199.02406836147097,11197.409883038725,C8H8O6,-H(-)
326,199.09864341917066,14608.996484992136,C11H12N4,-H(-)
327,199.13418648160723,28140.277557696707,C11H20O3,-H(-)
328,199.1702777023314,472925.97052805766,C12H24O2,-H(-)
329,200.13006988478,4409.8725894138515,C10H19NO3,-H(-)
330,201.07627435241844,18208.179269126573,C9H14O5,-H(-)
331,201.0916562906649,6909.92119170639,C13H14O2,-H(-)
332,201.1130769126296,17991.315667194256,C10H18O4,-H(-)
333,201.12500230861377,5206.268821346672,C9H18N2O3,-H(-)
334,201.14964359227338,3778.478673824191,C11H22O3,-H(-)
335,202.10843227062506,5211.298958886721,C9H17NO4,-H(-)
336,203.0021440496934,73399.37326427395,C7H8O5S,-H(-)
337,203.0199981631569,40417.72355447325,C7H8O7,-H(-)
338,203.05731546874821,80198.5203285274,C8H12O6,-H(-)
339,203.08256941867208,1948112.9625495214,C11H12N2O2,-H(-)
340,205.0358626712268,5664.029324468863,C7H10O7; C8H14O2S2,-H(-); -H(-)
341,205.07290824209514,8825.946358582227,C9H18OS2,-H(-)
342,205.1241348014672,9210.72743152414,C13H18O2,-H(-)
343,205.16002274876195,163679.57182733808,C14H22O,-H(-)
344,206.06025639987445,39735.736924874385,C14H9NO,-H(-)
345,206.0685181905691,12378.460391349763,C8H17NOS2; C8H9N5O2,-H(-); -H(-)
346,206.1028328599139,2078.3809934853093,C8H17NO5,-H(-)
347,206.99766920891636,4963.783446771303,C7H12OS3,-H(-)
348,207.03041412176142,6222.256394494438,C10H8O5,-H(-)
349,207.08706148787644,10234.61245405014,C8H16O6,-H(-)
350,207.10094793356208,6587.92198044514,C12H16O3,-H(-)
351,207.1148991867299,3353.8892790162713,C11H16N2O2,-H(-)
352,207.13908617033636,28250.84632003204,C13H20O2,-H(-)
353,208.01610270893602,2960.713266902821,C10H8ClNO2,-H(-)
354,208.0714244115889,3035.997416394448,C9H11N3O3,-H(-)
355,208.1694795259781,1063.4212709320902,C13H23NO,-H(-)
356,209.04584278951367,13988.035197326879,C10H10O5,-H(-)
357,209.06733701295607,6450.327002173165,C7H14O7; C8H10N4O3,-H(-); -H(-)
358,209.08179832313778,15151.350535294507,C11H14O4,-H(-)
359,209.11756357074916,6587.7549810437295,C12H18O3,-H(-)
360,209.12983037730598,5216.167946748399,C11H18N2O2,-H(-)
361,209.15483130892514,48776.127812374085,C13H22O2,-H(-)
362,210.04024032818893,3686.3325251339065,C9H9NO5,-H(-)
363,210.07675739068307,5088.280151019561,C10H13NO4,-H(-)
364,210.11475951305118,2099.7904490589167,C11H17NO3,-H(-)
365,210.1327093654159,1143.2685695950076,C12H21NS,-H(-)
366,211.0193997329377,3156.7104390621494,C8H8N2O3S,-H(-)
367,211.02592151842532,4310.0791779912315,C9H8O6,-H(-)
368,211.08326922722205,6786.642278763355,C7H16O7; C8H12N4O3,-H(-); -H(-)
369,211.0977303452648,9832.579047996858,C11H16O4,-H(-)
370,211.1116190793826,5228.452972364826,C15H16O,-H(-)
371,211.13414862236075,18385.620446906476,C12H20O3,-H(-)
372,211.1703222732427,3711.8847746491397,C13H24O2,-H(-)
373,211.99554478811282,18335.697187998976,C4H8NO7P,-H(-)
374,212.00266481547465,50266.88879140323,C8H7NO4S,-H(-)
375,212.07459972011063,4415.159938864378,C10H15NO2S,-H(-)
376,213.0063621468277,8526.667427430863,C5H10O7S,-H(-)
377,213.02227040349513,15787.816116308597,C9H10O4S,-H(-)
378,213.05941066596776,3947.687790380225,C10H14O3S,-H(-)
379,213.11355389040995,7611.527970735156,C11H18O4,-H(-)
380,213.1500016110596,9698.32687294964,C12H22O3,-H(-)
381,213.1859703528408,9847.646894100713,C13H26O2,-H(-)
382,214.04945697626619,4191.307273092823,C5H14NO6P,-H(-)
383,214.07440388867576,4778.2889251438855,C10H9N5O,-H(-)
384,214.10903815936362,2565.5460487785235,C10H17NO4,-H(-)
385,214.14522228468795,2452.979126143211,C11H21NO3,-H(-)
386,217.10863073317375,13913.812443035073,C10H18O5,-H(-)
387,219.0519971693745,7232.3200358397025,C8H12O7,-H(-)
388,219.0663076703663,6313.55182406447,C12H12O4,-H(-)
389,219.07752252528465,13729.300028750278,C11H12N2O3,-H(-)
390,219.1026986027936,5514.9809066498965,C13H16O3,-H(-)
391,219.1393208852878,3094.8544637651753,C14H20O2,-H(-)
392,219.17564816250362,2286.490057589366,C15H24O,-H(-)
393,220.1343326799904,1061.8729334088705,C13H19NO2,-H(-)
394,220.14692822130047,2400.2371142441825,C12H19N3O,-H(-)
395,221.06658429296326,32680.98176803819,C8H14O7,-H(-)
396,221.1179706957227,5669.053544858087,C13H18O3,-H(-)
397,221.12962326495443,2924.03872443795,C12H18N2O2,-H(-)
398,221.1551123813765,12096.746221151083,C14H22O2,-H(-)
399,222.06941953206655,4498.584205007798,C15H11O2,-H(-)
400,223.10866353607614,3716.698582942194,C11H16N2O3,-H(-)
401,223.11345752072103,3233.178650375871,C16H16O,-H(-)
402,223.13437071814494,13042.922159099038,C13H20O3,-H(-)
403,223.17042302504575,6608.730073859743,C14H24O2,-H(-)
404,223.2066258017732,1068.1801157377263,C15H28O,-H(-)
405,225.00344352540944,14970.611651932328,C10H10O2S2,-H(-)
406,225.0406316320154,12539.895601890737,C10H10O6,-H(-)
407,225.07741052780045,30324.36795461444,C11H14O5,-H(-)
408,225.1249905666573,5769.705805746685,C11H18N2O3,-H(-)
409,225.15032105636286,7098.133893848078,C13H22O3,-H(-)
410,225.1863683566915,24498.79625257476,C14H26O2,-H(-)
411,225.22236683887664,2073.2342121952634,C15H30O,-H(-)
412,226.0360816009316,5281.541707333631,C9H9NO6,-H(-)
413,226.04922643590237,5444.277436528636,C13H9NO3,-H(-)
414,226.0835813715772,6639.944991148267,C9H13N3O4,-H(-)
415,227.0216016321715,8434.443217493535,C5H11NO7P; C6H8O8,-H(-); .F(-)
416,227.0388937016348,9172.923962057524,C10H12O4S,-H(-)
417,227.09281325212703,16115.428797479757,C11H16O5,-H(-)
418,227.16433826702428,9944.221574603192,C13H24O3,-H(-)
419,227.20206831555333,160094.82175251798,C14H28O2,-H(-)
420,228.02642581834033,2346.679072927299,C5H12NO7P,-H(-)
421,228.06590512345352,3461.9073041596644,C13H11NO3,-H(-)
422,228.1247721299364,1970.1030590489406,C11H19NO4,-H(-)
423,228.16126919709546,3254.82962061137,C12H23NO3,-H(-)
424,229.0740362515715,14852.163893821935,C11H10N4O2,-H(-)
425,229.10827447667853,10903.93659636803,C12H22S2,-H(-)
426,229.1214478753324,4482.893564628204,C15H18O2,-H(-)
427,229.14512399744828,8407.888745328233,C12H22O4,-H(-)
428,229.1806744661818,3566.698545644671,C13H26O3,-H(-)
429,230.01300983841588,34023.81551724299,C8H9NO5S,-H(-)
430,230.14035643320267,1730.0301223183171,C11H21NO4,-H(-)
431,231.0154797159539,9059.45190240501,C8H8O8,-H(-)
432,231.05049925956482,8605.010211613928,C10H16O2S2,-H(-)
433,231.08672782311666,14756.413580037097,C10H16O6,-H(-)
