sample_col_name,group_label,batch_id,merged_sample_id,sample_type
622,1,8,bioheart::640,formal_or_unknown
Pool,QC,8,bioheart::641,qc
623,0,8,bioheart::642,formal_or_unknown
624,1,8,bioheart::643,formal_or_unknown
625,1,8,bioheart::644,formal_or_unknown
626,0,8,bioheart::645,formal_or_unknown
628,0,8,bioheart::646,formal_or_unknown
630,0,8,bioheart::647,formal_or_unknown
631,0,8,bioheart::648,formal_or_unknown
611,0,8,bioheart::649,formal_or_unknown
632,0,8,bioheart::650,formal_or_unknown
633,0,8,bioheart::651,formal_or_unknown
Pool,QC,8,bioheart::652,qc
634,0,8,bioheart::653,formal_or_unknown
635,1,8,bioheart::654,formal_or_unknown
636,0,8,bioheart::655,formal_or_unknown
541,0,8,bioheart::656,formal_or_unknown
630,0,8,bioheart::657,formal_or_unknown
637,1,8,bioheart::658,formal_or_unknown
638,1,8,bioheart::659,formal_or_unknown
639,1,8,bioheart::660,formal_or_unknown
640,0,8,bioheart::661,formal_or_unknown
641,1,8,bioheart::662,formal_or_unknown
Pool,QC,8,bioheart::663,qc
642,0,8,bioheart::664,formal_or_unknown
643,1,8,bioheart::665,formal_or_unknown
644,1,8,bioheart::666,formal_or_unknown
645,1,8,bioheart::667,formal_or_unknown
646,1,8,bioheart::668,formal_or_unknown
647,1,8,bioheart::669,formal_or_unknown
634,0,8,bioheart::670,formal_or_unknown
648,1,8,bioheart::671,formal_or_unknown
649,0,8,bioheart::672,formal_or_unknown
Pool,QC,8,bioheart::673,qc
651,0,8,bioheart::674,formal_or_unknown
652,0,8,bioheart::675,formal_or_unknown
655,0,8,bioheart::676,formal_or_unknown
656,0,8,bioheart::677,formal_or_unknown
657,1,8,bioheart::678,formal_or_unknown
659,0,8,bioheart::679,formal_or_unknown
660,0,8,bioheart::680,formal_or_unknown
661,1,8,bioheart::681,formal_or_unknown
662,0,8,bioheart::682,formal_or_unknown
646,1,8,bioheart::683,formal_or_unknown
Pool,QC,8,bioheart::684,qc
663,0,8,bioheart::685,formal_or_unknown
664,0,8,bioheart::686,formal_or_unknown
665,1,8,bioheart::687,formal_or_unknown
666,0,8,bioheart::688,formal_or_unknown
667,1,8,bioheart::689,formal_or_unknown
668,1,8,bioheart::690,formal_or_unknown
669,0,8,bioheart::691,formal_or_unknown
670,0,8,bioheart::692,formal_or_unknown
671,0,8,bioheart::693,formal_or_unknown
Pool,QC,8,bioheart::694,qc
672,0,8,bioheart::695,formal_or_unknown
673,1,8,bioheart::696,formal_or_unknown
674,0,8,bioheart::697,formal_or_unknown
675,0,8,bioheart::698,formal_or_unknown
676,1,8,bioheart::699,formal_or_unknown
677,1,8,bioheart::700,formal_or_unknown
679,0,8,bioheart::701,formal_or_unknown
662,0,8,bioheart::702,formal_or_unknown
680,1,8,bioheart::703,formal_or_unknown
681,0,8,bioheart::704,formal_or_unknown
Pool,QC,8,bioheart::705,qc
Pool,QC,9,bioheart::706,qc
Pool,QC,9,bioheart::707,qc
634,0,9,bioheart::708,formal_or_unknown
647,1,9,bioheart::709,formal_or_unknown
675,0,9,bioheart::710,formal_or_unknown
661,1,9,bioheart::711,formal_or_unknown
639,1,9,bioheart::712,formal_or_unknown
682,0,9,bioheart::713,formal_or_unknown
683,1,9,bioheart::714,formal_or_unknown
684,1,9,bioheart::715,formal_or_unknown
674,0,9,bioheart::716,formal_or_unknown
685,1,9,bioheart::717,formal_or_unknown
Pool,QC,9,bioheart::718,qc
687,1,9,bioheart::719,formal_or_unknown
689,0,9,bioheart::720,formal_or_unknown
690,0,9,bioheart::721,formal_or_unknown
691,1,9,bioheart::722,formal_or_unknown
692,1,9,bioheart::723,formal_or_unknown
693,1,9,bioheart::724,formal_or_unknown
683,1,9,bioheart::725,formal_or_unknown
694,0,9,bioheart::726,formal_or_unknown
696,0,9,bioheart::727,formal_or_unknown
697,1,9,bioheart::728,formal_or_unknown
Pool,QC,9,bioheart::729,qc
689,0,9,bioheart::730,formal_or_unknown
698,1,9,bioheart::731,formal_or_unknown
699,0,9,bioheart::732,formal_or_unknown
702,0,9,bioheart::733,formal_or_unknown
703,0,9,bioheart::734,formal_or_unknown
705,0,9,bioheart::735,formal_or_unknown
707,0,9,bioheart::736,formal_or_unknown
708,0,9,bioheart::737,formal_or_unknown
710,0,9,bioheart::738,formal_or_unknown
712,0,9,bioheart::739,formal_or_unknown
Pool,QC,9,bioheart::740,qc
713,0,9,bioheart::741,formal_or_unknown
714,0,9,bioheart::742,formal_or_unknown
715,0,9,bioheart::743,formal_or_unknown
716,0,9,bioheart::744,formal_or_unknown
717,1,9,bioheart::745,formal_or_unknown
719,0,9,bioheart::746,formal_or_unknown
720,1,9,bioheart::747,formal_or_unknown
722,0,9,bioheart::748,formal_or_unknown
723,1,9,bioheart::749,formal_or_unknown
703,0,9,bioheart::750,formal_or_unknown
Pool,QC,9,bioheart::751,qc
724,1,9,bioheart::752,formal_or_unknown
725,1,9,bioheart::753,formal_or_unknown
728,0,9,bioheart::754,formal_or_unknown
713,0,9,bioheart::755,formal_or_unknown
732,0,9,bioheart::756,formal_or_unknown
733,1,9,bioheart::757,formal_or_unknown
736,0,9,bioheart::758,formal_or_unknown
737,1,9,bioheart::759,formal_or_unknown
738,0,9,bioheart::760,formal_or_unknown
Pool,QC,9,bioheart::761,qc
724,1,9,bioheart::762,formal_or_unknown
739,0,9,bioheart::763,formal_or_unknown
740,1,9,bioheart::764,formal_or_unknown
742,0,9,bioheart::765,formal_or_unknown
743,0,9,bioheart::766,formal_or_unknown
745,1,9,bioheart::767,formal_or_unknown
640,0,9,bioheart::768,formal_or_unknown
746,0,9,bioheart::769,formal_or_unknown
747,1,9,bioheart::770,formal_or_unknown
748,0,9,bioheart::771,formal_or_unknown
Pool,QC,9,bioheart::772,qc
749,1,9,bioheart::773,formal_or_unknown
750,1,9,bioheart::774,formal_or_unknown
752,0,9,bioheart::775,formal_or_unknown
753,0,9,bioheart::776,formal_or_unknown
755,0,9,bioheart::777,formal_or_unknown
756,1,9,bioheart::778,formal_or_unknown
760,0,9,bioheart::779,formal_or_unknown
742,0,9,bioheart::780,formal_or_unknown
761,0,9,bioheart::781,formal_or_unknown
762,0,9,bioheart::782,formal_or_unknown
Pool,QC,9,bioheart::783,qc
763,0,9,bioheart::784,formal_or_unknown
764,0,9,bioheart::785,formal_or_unknown
768,1,9,bioheart::786,formal_or_unknown
769,0,9,bioheart::787,formal_or_unknown
770,1,9,bioheart::788,formal_or_unknown
771,0,9,bioheart::789,formal_or_unknown
774,0,9,bioheart::790,formal_or_unknown
775,1,9,bioheart::791,formal_or_unknown
760,0,9,bioheart::792,formal_or_unknown
Pool,QC,9,bioheart::793,qc
Pool,QC,10,bioheart::794,qc
Pool,QC,10,bioheart::795,qc
717,1,10,bioheart::796,formal_or_unknown
760,0,10,bioheart::797,formal_or_unknown
687,1,10,bioheart::798,formal_or_unknown
712,0,10,bioheart::799,formal_or_unknown
750,1,10,bioheart::800,formal_or_unknown
761,0,10,bioheart::801,formal_or_unknown
776,0,10,bioheart::802,formal_or_unknown
777,1,10,bioheart::803,formal_or_unknown
778,1,10,bioheart::804,formal_or_unknown
780,0,10,bioheart::805,formal_or_unknown
Pool,QC,10,bioheart::806,qc
781,1,10,bioheart::807,formal_or_unknown
782,0,10,bioheart::808,formal_or_unknown
783,1,10,bioheart::809,formal_or_unknown
784,0,10,bioheart::810,formal_or_unknown
785,0,10,bioheart::811,formal_or_unknown
774,0,10,bioheart::812,formal_or_unknown
786,1,10,bioheart::813,formal_or_unknown
787,0,10,bioheart::814,formal_or_unknown
788,1,10,bioheart::815,formal_or_unknown
790,0,10,bioheart::816,formal_or_unknown
Pool,QC,10,bioheart::817,qc
784,0,10,bioheart::818,formal_or_unknown
791,1,10,bioheart::819,formal_or_unknown
794,0,10,bioheart::820,formal_or_unknown
795,1,10,bioheart::821,formal_or_unknown
796,1,10,bioheart::822,formal_or_unknown
797,0,10,bioheart::823,formal_or_unknown
799,0,10,bioheart::824,formal_or_unknown
801,1,10,bioheart::825,formal_or_unknown
802,1,10,bioheart::826,formal_or_unknown
803,0,10,bioheart::827,formal_or_unknown
Pool,QC,10,bioheart::828,qc
804,0,10,bioheart::829,formal_or_unknown
805,0,10,bioheart::830,formal_or_unknown
790,0,10,bioheart::831,formal_or_unknown
806,0,10,bioheart::832,formal_or_unknown
808,0,10,bioheart::833,formal_or_unknown
809,0,10,bioheart::834,formal_or_unknown
810,1,10,bioheart::835,formal_or_unknown
811,0,10,bioheart::836,formal_or_unknown
812,1,10,bioheart::837,formal_or_unknown
813,0,10,bioheart::838,formal_or_unknown
Pool,QC,10,bioheart::839,qc
814,1,10,bioheart::840,formal_or_unknown
815,0,10,bioheart::841,formal_or_unknown
816,0,10,bioheart::842,formal_or_unknown
803,0,10,bioheart::843,formal_or_unknown
818,1,10,bioheart::844,formal_or_unknown
819,0,10,bioheart::845,formal_or_unknown
820,0,10,bioheart::846,formal_or_unknown
822,0,10,bioheart::847,formal_or_unknown
824,1,10,bioheart::848,formal_or_unknown
825,1,10,bioheart::849,formal_or_unknown
Pool,QC,10,bioheart::850,qc
826,0,10,bioheart::851,formal_or_unknown
827,1,10,bioheart::852,formal_or_unknown
818,1,10,bioheart::853,formal_or_unknown
829,0,10,bioheart::854,formal_or_unknown
830,0,10,bioheart::855,formal_or_unknown
831,0,10,bioheart::856,formal_or_unknown
832,0,10,bioheart::857,formal_or_unknown
833,0,10,bioheart::858,formal_or_unknown
834,0,10,bioheart::859,formal_or_unknown
835,0,10,bioheart::860,formal_or_unknown
Pool,QC,10,bioheart::861,qc
836,1,10,bioheart::862,formal_or_unknown
829,0,10,bioheart::863,formal_or_unknown
837,1,10,bioheart::864,formal_or_unknown
838,0,10,bioheart::865,formal_or_unknown
839,1,10,bioheart::866,formal_or_unknown
840,0,10,bioheart::867,formal_or_unknown
841,1,10,bioheart::868,formal_or_unknown
842,0,10,bioheart::869,formal_or_unknown
843,1,10,bioheart::870,formal_or_unknown
844,1,10,bioheart::871,formal_or_unknown
Pool,QC,10,bioheart::872,qc
845,0,10,bioheart::873,formal_or_unknown
846,1,10,bioheart::874,formal_or_unknown
847,0,10,bioheart::875,formal_or_unknown
848,0,10,bioheart::876,formal_or_unknown
760,0,10,bioheart::877,formal_or_unknown
837,1,10,bioheart::878,formal_or_unknown
849,0,10,bioheart::879,formal_or_unknown
850,0,10,bioheart::880,formal_or_unknown
851,1,10,bioheart::881,formal_or_unknown
852,0,10,bioheart::882,formal_or_unknown
Pool,QC,10,bioheart::883,qc
Pool,QC,11,bioheart::884,qc
Pool,QC,11,bioheart::885,qc
806,0,11,bioheart::886,formal_or_unknown
814,1,11,bioheart::887,formal_or_unknown
818,1,11,bioheart::888,formal_or_unknown
822,0,11,bioheart::889,formal_or_unknown
804,0,11,bioheart::890,formal_or_unknown
853,0,11,bioheart::891,formal_or_unknown
854,0,11,bioheart::892,formal_or_unknown
855,0,11,bioheart::893,formal_or_unknown
844,1,11,bioheart::894,formal_or_unknown
856,0,11,bioheart::895,formal_or_unknown
Pool,QC,11,bioheart::896,qc
857,0,11,bioheart::897,formal_or_unknown
852,0,11,bioheart::898,formal_or_unknown
858,1,11,bioheart::899,formal_or_unknown
859,0,11,bioheart::900,formal_or_unknown
861,0,11,bioheart::901,formal_or_unknown
863,1,11,bioheart::902,formal_or_unknown
865,1,11,bioheart::903,formal_or_unknown
866,1,11,bioheart::904,formal_or_unknown
867,1,11,bioheart::905,formal_or_unknown
868,1,11,bioheart::906,formal_or_unknown
Pool,QC,11,bioheart::907,qc
869,1,11,bioheart::908,formal_or_unknown
871,0,11,bioheart::909,formal_or_unknown
874,0,11,bioheart::910,formal_or_unknown
876,1,11,bioheart::911,formal_or_unknown
877,1,11,bioheart::912,formal_or_unknown
878,0,11,bioheart::913,formal_or_unknown
880,1,11,bioheart::914,formal_or_unknown
859,0,11,bioheart::915,formal_or_unknown
882,1,11,bioheart::916,formal_or_unknown
883,0,11,bioheart::917,formal_or_unknown
Pool,QC,11,bioheart::918,qc
884,1,11,bioheart::919,formal_or_unknown
869,1,11,bioheart::920,formal_or_unknown
885,0,11,bioheart::921,formal_or_unknown
886,0,11,bioheart::922,formal_or_unknown
887,0,11,bioheart::923,formal_or_unknown
888,0,11,bioheart::924,formal_or_unknown
890,0,11,bioheart::925,formal_or_unknown
891,0,11,bioheart::926,formal_or_unknown
892,0,11,bioheart::927,formal_or_unknown
893,0,11,bioheart::928,formal_or_unknown
Pool,QC,11,bioheart::929,qc
894,1,11,bioheart::930,formal_or_unknown
895,0,11,bioheart::931,formal_or_unknown
896,1,11,bioheart::932,formal_or_unknown
897,0,11,bioheart::933,formal_or_unknown
884,1,11,bioheart::934,formal_or_unknown
899,0,11,bioheart::935,formal_or_unknown
900,1,11,bioheart::936,formal_or_unknown
901,1,11,bioheart::937,formal_or_unknown
902,0,11,bioheart::938,formal_or_unknown
903,0,11,bioheart::939,formal_or_unknown
Pool,QC,11,bioheart::940,qc
904,0,11,bioheart::941,formal_or_unknown
905,0,11,bioheart::942,formal_or_unknown
906,1,11,bioheart::943,formal_or_unknown
907,0,11,bioheart::944,formal_or_unknown
908,1,11,bioheart::945,formal_or_unknown
900,1,11,bioheart::946,formal_or_unknown
909,0,11,bioheart::947,formal_or_unknown
910,1,11,bioheart::948,formal_or_unknown
911,1,11,bioheart::949,formal_or_unknown
912,0,11,bioheart::950,formal_or_unknown
Pool,QC,11,bioheart::951,qc
906,1,11,bioheart::952,formal_or_unknown
913,1,11,bioheart::953,formal_or_unknown
914,0,11,bioheart::954,formal_or_unknown
915,0,11,bioheart::955,formal_or_unknown
916,1,11,bioheart::956,formal_or_unknown
917,1,11,bioheart::957,formal_or_unknown
918,1,11,bioheart::958,formal_or_unknown
919,0,11,bioheart::959,formal_or_unknown
920,0,11,bioheart::960,formal_or_unknown
921,0,11,bioheart::961,formal_or_unknown
Pool,QC,11,bioheart::962,qc
922,0,11,bioheart::963,formal_or_unknown
924,0,11,bioheart::964,formal_or_unknown
925,1,11,bioheart::965,formal_or_unknown
926,0,11,bioheart::966,formal_or_unknown
927,0,11,bioheart::967,formal_or_unknown
920,0,11,bioheart::968,formal_or_unknown
928,0,11,bioheart::969,formal_or_unknown
929,0,11,bioheart::970,formal_or_unknown
930,1,11,bioheart::971,formal_or_unknown
931,0,11,bioheart::972,formal_or_unknown
Pool,QC,11,bioheart::973,qc
Pool,QC,12,bioheart::974,qc
Pool,QC,12,bioheart::975,qc
910,1,12,bioheart::976,formal_or_unknown
915,0,12,bioheart::977,formal_or_unknown
927,0,12,bioheart::978,formal_or_unknown
895,0,12,bioheart::979,formal_or_unknown
896,1,12,bioheart::980,formal_or_unknown
932,0,12,bioheart::981,formal_or_unknown
930,1,12,bioheart::982,formal_or_unknown
934,1,12,bioheart::983,formal_or_unknown
935,0,12,bioheart::984,formal_or_unknown
936,1,12,bioheart::985,formal_or_unknown
Pool,QC,12,bioheart::986,qc
937,1,12,bioheart::987,formal_or_unknown
938,0,12,bioheart::988,formal_or_unknown
935,0,12,bioheart::989,formal_or_unknown
939,0,12,bioheart::990,formal_or_unknown
940,0,12,bioheart::991,formal_or_unknown
941,0,12,bioheart::992,formal_or_unknown
942,1,12,bioheart::993,formal_or_unknown
943,0,12,bioheart::994,formal_or_unknown
854,0,12,bioheart::995,formal_or_unknown
944,0,12,bioheart::996,formal_or_unknown
Pool,QC,12,bioheart::997,qc
945,0,12,bioheart::998,formal_or_unknown
946,1,12,bioheart::999,formal_or_unknown
947,0,12,bioheart::1000,formal_or_unknown
951,0,12,bioheart::1001,formal_or_unknown
952,1,12,bioheart::1002,formal_or_unknown
938,0,12,bioheart::1003,formal_or_unknown
953,0,12,bioheart::1004,formal_or_unknown
954,0,12,bioheart::1005,formal_or_unknown
956,0,12,bioheart::1006,formal_or_unknown
957,0,12,bioheart::1007,formal_or_unknown
Pool,QC,12,bioheart::1008,qc
958,1,12,bioheart::1009,formal_or_unknown
959,0,12,bioheart::1010,formal_or_unknown
960,0,12,bioheart::1011,formal_or_unknown
947,0,12,bioheart::1012,formal_or_unknown
961,0,12,bioheart::1013,formal_or_unknown
962,0,12,bioheart::1014,formal_or_unknown
963,0,12,bioheart::1015,formal_or_unknown
964,1,12,bioheart::1016,formal_or_unknown
965,1,12,bioheart::1017,formal_or_unknown
966,0,12,bioheart::1018,formal_or_unknown
Pool,QC,12,bioheart::1019,qc
967,0,12,bioheart::1020,formal_or_unknown
968,0,12,bioheart::1021,formal_or_unknown
969,0,12,bioheart::1022,formal_or_unknown
970,1,12,bioheart::1023,formal_or_unknown
961,0,12,bioheart::1024,formal_or_unknown
971,1,12,bioheart::1025,formal_or_unknown
972,0,12,bioheart::1026,formal_or_unknown
973,0,12,bioheart::1027,formal_or_unknown
974,0,12,bioheart::1028,formal_or_unknown
975,0,12,bioheart::1029,formal_or_unknown
Pool,QC,12,bioheart::1030,qc
976,0,12,bioheart::1031,formal_or_unknown
977,0,12,bioheart::1032,formal_or_unknown
978,0,12,bioheart::1033,formal_or_unknown
979,0,12,bioheart::1034,formal_or_unknown
980,0,12,bioheart::1035,formal_or_unknown
982,1,12,bioheart::1036,formal_or_unknown
972,0,12,bioheart::1037,formal_or_unknown
983,1,12,bioheart::1038,formal_or_unknown
984,1,12,bioheart::1039,formal_or_unknown
985,1,12,bioheart::1040,formal_or_unknown
Pool,QC,12,bioheart::1041,qc
987,1,12,bioheart::1042,formal_or_unknown
988,0,12,bioheart::1043,formal_or_unknown
989,1,12,bioheart::1044,formal_or_unknown
990,1,12,bioheart::1045,formal_or_unknown
991,1,12,bioheart::1046,formal_or_unknown
992,0,12,bioheart::1047,formal_or_unknown
994,1,12,bioheart::1048,formal_or_unknown
995,0,12,bioheart::1049,formal_or_unknown
979,0,12,bioheart::1050,formal_or_unknown
996,0,12,bioheart::1051,formal_or_unknown
Pool,QC,12,bioheart::1052,qc
997,1,12,bioheart::1053,formal_or_unknown
998,0,12,bioheart::1054,formal_or_unknown
999,1,12,bioheart::1055,formal_or_unknown
1000,1,12,bioheart::1056,formal_or_unknown
1001,1,12,bioheart::1057,formal_or_unknown
1003,0,12,bioheart::1058,formal_or_unknown
1004,0,12,bioheart::1059,formal_or_unknown
1006,0,12,bioheart::1060,formal_or_unknown
989,1,12,bioheart::1061,formal_or_unknown
1007,1,12,bioheart::1062,formal_or_unknown
Pool,QC,12,bioheart::1063,qc
Pool,QC,13,bioheart::1064,qc
Pool,QC,13,bioheart::1065,qc
985,1,13,bioheart::1066,formal_or_unknown
977,0,13,bioheart::1067,formal_or_unknown
966,0,13,bioheart::1068,formal_or_unknown
989,1,13,bioheart::1069,formal_or_unknown
976,0,13,bioheart::1070,formal_or_unknown
1008,0,13,bioheart::1071,formal_or_unknown
1009,1,13,bioheart::1072,formal_or_unknown
1006,0,13,bioheart::1073,formal_or_unknown
1010,1,13,bioheart::1074,formal_or_unknown
1011,0,13,bioheart::1075,formal_or_unknown
Pool,QC,13,bioheart::1076,qc
1012,0,13,bioheart::1077,formal_or_unknown
1013,0,13,bioheart::1078,formal_or_unknown
1014,0,13,bioheart::1079,formal_or_unknown
1009,1,13,bioheart::1080,formal_or_unknown
1015,1,13,bioheart::1081,formal_or_unknown
1016,0,13,bioheart::1082,formal_or_unknown
1017,0,13,bioheart::1083,formal_or_unknown
1018,0,13,bioheart::1084,formal_or_unknown
1019,0,13,bioheart::1085,formal_or_unknown
1021,1,13,bioheart::1086,formal_or_unknown
Pool,QC,13,bioheart::1087,qc
1022,1,13,bioheart::1088,formal_or_unknown
1023,0,13,bioheart::1089,formal_or_unknown
1024,0,13,bioheart::1090,formal_or_unknown
1025,0,13,bioheart::1091,formal_or_unknown
1026,1,13,bioheart::1092,formal_or_unknown
1027,0,13,bioheart::1093,formal_or_unknown
1028,0,13,bioheart::1094,formal_or_unknown
1011,0,13,bioheart::1095,formal_or_unknown
1029,0,13,bioheart::1096,formal_or_unknown
1030,0,13,bioheart::1097,formal_or_unknown
Pool,QC,13,bioheart::1098,qc
1031,1,13,bioheart::1099,formal_or_unknown
1032,1,13,bioheart::1100,formal_or_unknown
1034,0,13,bioheart::1101,formal_or_unknown
1035,0,13,bioheart::1102,formal_or_unknown
952,1,13,bioheart::1103,formal_or_unknown
1023,0,13,bioheart::1104,formal_or_unknown
1036,0,13,bioheart::1105,formal_or_unknown
1037,1,13,bioheart::1106,formal_or_unknown
1038,1,13,bioheart::1107,formal_or_unknown
1039,1,13,bioheart::1108,formal_or_unknown
Pool,QC,13,bioheart::1109,qc
1040,1,13,bioheart::1110,formal_or_unknown
1041,1,13,bioheart::1111,formal_or_unknown
1042,1,13,bioheart::1112,formal_or_unknown
1045,1,13,bioheart::1113,formal_or_unknown
1048,1,13,bioheart::1114,formal_or_unknown
Pool,QC,13,bioheart::1115,qc
1049,0,13,bioheart::1116,formal_or_unknown
1052,1,13,bioheart::1117,formal_or_unknown
Pool,QC,13,bioheart::1118,qc
Pool,QC,13,bioheart::1119,qc
1058,0,13,bioheart::1120,formal_or_unknown
1074,0,13,bioheart::1121,formal_or_unknown
1075,0,13,bioheart::1122,formal_or_unknown
1076,1,13,bioheart::1123,formal_or_unknown
Pool,QC,13,bioheart::1124,qc
Pool,QC,14,bioheart::1125,qc
Pool,QC,14,bioheart::1126,qc
1054,1,14,bioheart::1127,formal_or_unknown
1073,0,14,bioheart::1128,formal_or_unknown
1046,0,14,bioheart::1129,formal_or_unknown
1024,0,14,bioheart::1130,formal_or_unknown
1057,0,14,bioheart::1131,formal_or_unknown
1077,1,14,bioheart::1132,formal_or_unknown
1078,1,14,bioheart::1133,formal_or_unknown
1079,1,14,bioheart::1134,formal_or_unknown
1067,1,14,bioheart::1135,formal_or_unknown
1080,0,14,bioheart::1136,formal_or_unknown
Pool,QC,14,bioheart::1137,qc
1081,1,14,bioheart::1138,formal_or_unknown
1082,1,14,bioheart::1139,formal_or_unknown
1083,1,14,bioheart::1140,formal_or_unknown
1084,1,14,bioheart::1141,formal_or_unknown
1077,1,14,bioheart::1142,formal_or_unknown
1085,1,14,bioheart::1143,formal_or_unknown
1086,1,14,bioheart::1144,formal_or_unknown
1087,0,14,bioheart::1145,formal_or_unknown
1088,1,14,bioheart::1146,formal_or_unknown
1089,1,14,bioheart::1147,formal_or_unknown
Pool,QC,14,bioheart::1148,qc
1090,1,14,bioheart::1149,formal_or_unknown
1091,0,14,bioheart::1150,formal_or_unknown
1092,1,14,bioheart::1151,formal_or_unknown
1093,0,14,bioheart::1152,formal_or_unknown
1086,1,14,bioheart::1153,formal_or_unknown
1094,1,14,bioheart::1154,formal_or_unknown
1095,1,14,bioheart::1155,formal_or_unknown
1096,1,14,bioheart::1156,formal_or_unknown
1097,1,14,bioheart::1157,formal_or_unknown
1098,0,14,bioheart::1158,formal_or_unknown
Pool,QC,14,bioheart::1159,qc
1099,0,14,bioheart::1160,formal_or_unknown
1100,0,14,bioheart::1161,formal_or_unknown
1101,0,14,bioheart::1162,formal_or_unknown
1105,0,14,bioheart::1163,formal_or_unknown
1093,0,14,bioheart::1164,formal_or_unknown
1106,0,14,bioheart::1165,formal_or_unknown
1107,1,14,bioheart::1166,formal_or_unknown
1108,0,14,bioheart::1167,formal_or_unknown
1109,1,14,bioheart::1168,formal_or_unknown
Pool,QC,14,bioheart::1169,qc
1110,1,14,bioheart::1170,formal_or_unknown
1111,0,14,bioheart::1171,formal_or_unknown
1112,0,14,bioheart::1172,formal_or_unknown
1113,0,14,bioheart::1173,formal_or_unknown
1114,0,14,bioheart::1174,formal_or_unknown
1105,0,14,bioheart::1175,formal_or_unknown
1115,1,14,bioheart::1176,formal_or_unknown
1116,0,14,bioheart::1177,formal_or_unknown
1118,0,14,bioheart::1178,formal_or_unknown
Pool,QC,14,bioheart::1179,qc
1120,1,14,bioheart::1180,formal_or_unknown
1121,0,14,bioheart::1181,formal_or_unknown
1122,1,14,bioheart::1182,formal_or_unknown
1123,1,14,bioheart::1183,formal_or_unknown
1046,0,14,bioheart::1184,formal_or_unknown
1124,0,14,bioheart::1185,formal_or_unknown
1111,0,14,bioheart::1186,formal_or_unknown
1126,0,14,bioheart::1187,formal_or_unknown
1127,0,14,bioheart::1188,formal_or_unknown
1128,1,14,bioheart::1189,formal_or_unknown
Pool,QC,14,bioheart::1190,qc
1129,1,14,bioheart::1191,formal_or_unknown
1131,1,14,bioheart::1192,formal_or_unknown
1132,1,14,bioheart::1193,formal_or_unknown
1133,0,14,bioheart::1194,formal_or_unknown
1134,0,14,bioheart::1195,formal_or_unknown
1136,0,14,bioheart::1196,formal_or_unknown
1137,0,14,bioheart::1197,formal_or_unknown
1127,0,14,bioheart::1198,formal_or_unknown
1138,1,14,bioheart::1199,formal_or_unknown
Pool,QC,14,bioheart::1200,qc
1140,1,14,bioheart::1201,formal_or_unknown
1143,1,14,bioheart::1202,formal_or_unknown
1144,1,14,bioheart::1203,formal_or_unknown
1136,0,14,bioheart::1204,formal_or_unknown
1145,0,14,bioheart::1205,formal_or_unknown
1146,1,14,bioheart::1206,formal_or_unknown
1147,0,14,bioheart::1207,formal_or_unknown
1148,0,14,bioheart::1208,formal_or_unknown
1149,0,14,bioheart::1209,formal_or_unknown
1151,1,14,bioheart::1210,formal_or_unknown
Pool,QC,14,bioheart::1211,qc
Pool,QC,15,bioheart::1212,qc
Pool,QC,15,bioheart::1213,qc
1084,1,15,bioheart::1214,formal_or_unknown
1090,1,15,bioheart::1215,formal_or_unknown
1127,0,15,bioheart::1216,formal_or_unknown
1081,1,15,bioheart::1217,formal_or_unknown
1105,0,15,bioheart::1218,formal_or_unknown
1152,0,15,bioheart::1219,formal_or_unknown
1153,0,15,bioheart::1220,formal_or_unknown
1138,1,15,bioheart::1221,formal_or_unknown
1154,1,15,bioheart::1222,formal_or_unknown
1155,0,15,bioheart::1223,formal_or_unknown
Pool,QC,15,bioheart::1224,qc
1156,0,15,bioheart::1225,formal_or_unknown
1157,1,15,bioheart::1226,formal_or_unknown
1158,1,15,bioheart::1227,formal_or_unknown
1159,0,15,bioheart::1228,formal_or_unknown
1160,0,15,bioheart::1229,formal_or_unknown
1161,0,15,bioheart::1230,formal_or_unknown
1154,1,15,bioheart::1231,formal_or_unknown
1162,1,15,bioheart::1232,formal_or_unknown
1163,0,15,bioheart::1233,formal_or_unknown
1164,1,15,bioheart::1234,formal_or_unknown
Pool,QC,15,bioheart::1235,qc
1167,0,15,bioheart::1236,formal_or_unknown
1166,0,15,bioheart::1237,formal_or_unknown
1167,0,15,bioheart::1238,formal_or_unknown
1168,0,15,bioheart::1239,formal_or_unknown
1169,0,15,bioheart::1240,formal_or_unknown
1170,0,15,bioheart::1241,formal_or_unknown
1171,1,15,bioheart::1242,formal_or_unknown
1172,0,15,bioheart::1243,formal_or_unknown
1173,1,15,bioheart::1244,formal_or_unknown
1174,0,15,bioheart::1245,formal_or_unknown
Pool,QC,15,bioheart::1246,qc
1171,1,15,bioheart::1247,formal_or_unknown
1175,1,15,bioheart::1248,formal_or_unknown
1176,1,15,bioheart::1249,formal_or_unknown
1177,1,15,bioheart::1250,formal_or_unknown
1178,1,15,bioheart::1251,formal_or_unknown
1179,1,15,bioheart::1252,formal_or_unknown
1180,1,15,bioheart::1253,formal_or_unknown
1183,1,15,bioheart::1254,formal_or_unknown
1184,0,15,bioheart::1255,formal_or_unknown
1185,0,15,bioheart::1256,formal_or_unknown
Pool,QC,15,bioheart::1257,qc
1187,1,15,bioheart::1258,formal_or_unknown
1188,1,15,bioheart::1259,formal_or_unknown
1189,1,15,bioheart::1260,formal_or_unknown
1190,1,15,bioheart::1261,formal_or_unknown
1191,1,15,bioheart::1262,formal_or_unknown
1183,1,15,bioheart::1263,formal_or_unknown
1192,0,15,bioheart::1264,formal_or_unknown
