ionIdx,ionMz,feature_col_name
606,301.1447,606
607,301.1664,607
608,301.1998,608
609,301.2172,609
610,302.0436,610
611,302.0976,611
612,302.1859,612
613,303.0728,613
614,303.196,614
615,303.2333,615
616,304.117,616
617,305.0795,617
618,305.1399,618
619,305.2486,619
620,306.0269,620
621,306.0476,621
622,306.0906,622
623,306.1089,623
624,306.1601,624
625,307.1569,625
626,307.1715,626
627,307.1917,627
628,307.2645,628
629,308.0779,629
630,308.1021,630
631,308.1868,631
632,308.9773,632
633,309.0188,633
634,309.0819,634
635,309.2226,635
636,309.2447,636
637,309.2802,637
638,310.0982,638
639,310.1216,639
640,310.203,640
641,311.0784,641
642,311.1135,642
643,311.1319,643
644,311.1388,644
645,311.1693,645
646,311.2217,646
647,311.2959,647
648,312.0762,648
649,312.2556,649
650,313.0515,650
651,313.1682,651
652,313.1921,652
653,313.2376,653
654,314.0605,654
655,314.0977,655
656,315.1448,656
657,315.1594,657
658,315.1956,658
659,315.2543,659
660,316.1926,660
661,316.2113,661
662,317.0328,662
663,317.0508,663
664,317.1247,664
665,317.1751,665
666,317.2132,666
667,317.2271,667
668,318.0871,668
669,319.009,669
670,320.145,670
671,321.0239,671
672,321.0625,672
673,321.077,673
674,321.084,674
675,323.0238,675
676,323.187,676
677,323.2029,677
678,323.2231,678
679,324.0736,679
680,324.1236,680
681,324.2208,681
682,325.0358,682
683,325.0417,683
684,325.1141,684
685,325.1849,685
686,325.3108,686
687,326.0887,687
688,326.1252,688
689,327.0724,689
690,327.1089,690
691,327.1453,691
692,327.1611,692
693,327.1821,693
694,327.2165,694
695,327.2332,695
696,327.2527,696
697,328.2128,697
698,329.1238,698
699,329.1388,699
700,329.1752,700
701,330.2085,701
702,331.0823,702
703,331.1137,703
704,331.1549,704
705,331.2467,705
706,331.2644,706
707,333.0278,707
708,333.0473,708
709,333.2423,709
710,334.126,710
711,335.0607,711
712,335.0922,712
713,337.3114,713
714,339.0719,714
715,339.1095,715
716,341.0328,716
717,341.1236,717
718,341.1407,718
719,343.2838,719
720,344.2447,720
721,345.0636,721
722,345.1714,722
723,345.2091,723
724,345.2437,724
725,347.1853,725
726,349.078,726
727,349.1664,727
728,349.2026,728
729,350.0458,729
730,351.2177,730
731,351.3269,731
732,353.3425,732
733,355.0665,733
734,355.1261,734
735,355.1406,735
736,355.1543,736
737,355.2856,737
738,355.3215,738
739,357.0282,739
740,357.1184,740
741,357.134,741
742,357.2662,742
743,357.281,743
744,359.1863,744
745,359.2953,745
746,361.0922,746
747,361.1662,747
748,363.0728,748
749,364.1231,749
750,364.1271,750
751,364.1564,751
752,365.0518,752
753,365.1405,753
754,365.1807,754
755,365.1984,755
756,365.3426,756
757,367.1405,757
758,367.1582,758
759,367.2146,759
760,369.0979,760
761,370.1446,761
762,371.0437,762
763,371.0615,763
764,371.1507,764
765,371.3163,765
766,372.1967,766
767,373.0916,767
768,373.1047,768
769,375.2537,769
770,375.3254,770
771,377.0495,771
772,377.1947,772
773,377.3067,773
774,378.0475,774
775,378.1879,775
776,379.0139,776
777,379.1181,777
778,379.2485,778
779,379.3583,779
780,381.0627,780
781,381.0968,781
782,381.1374,782
783,381.1557,783
784,381.303,784
785,381.3738,785
786,382.0582,786
787,382.152,787
788,383.0756,788
789,383.1499,789
790,383.1708,790
791,383.3173,791
792,383.353,792
793,384.0947,793
794,384.1099,794
795,385.0944,795
796,385.1136,796
797,385.1417,797
798,385.2595,798
799,385.3316,799
800,387.2166,800
801,387.3274,801
802,389.0487,802
803,391.1014,803
804,391.125,804
805,391.2048,805
806,391.2268,806
807,391.2851,807
808,392.0424,808
809,393.1188,809
810,393.3738,810
811,394.0365,811
812,395.2944,812
813,395.3895,813
814,396.0174,814
815,397.1148,815
816,397.3683,816
817,397.9884,817
818,398.1237,818
819,399.144,819
820,399.3131,820
821,399.3269,821
822,401.088,822
823,401.125,823
824,401.1804,824
825,401.2926,825
826,401.3422,826
827,403.1406,827
828,405.1334,828
829,405.3028,829
830,407.2229,830
831,407.2961,831
832,409.128,832
833,409.1787,833
834,409.4052,834
835,411.3483,835
836,413.3263,836
837,415.1617,837
838,415.1762,838
839,415.3582,839
840,425.341,840
841,427.0872,841
842,427.1978,842
843,427.286,843
844,427.3071,844
845,427.3414,845
846,427.3582,846
847,429.1548,847
848,429.1916,848
849,429.2277,849
850,431.2051,850
851,431.2191,851
852,431.3166,852
853,431.9862,853
854,433.2344,854
855,433.3119,855
856,433.3335,856
857,435.252,857
858,435.2748,858
859,435.3474,859
860,435.4208,860
861,437.1388,861
862,437.1607,862
863,437.1982,863
864,437.2671,864
865,437.3277,865
866,441.1398,866
867,441.3592,867
868,442.2241,868
869,443.1711,869
870,443.1932,870
871,443.3157,871
872,445.187,872
873,445.2961,873
874,445.3325,874
875,446.0855,875
876,447.1125,876
877,447.3471,877
878,449.1086,878
879,449.1743,879
880,449.3631,880
881,449.437,881
882,451.0265,882
883,451.1983,883
884,451.2446,884
885,451.2834,885
886,451.3429,886
887,452.2782,887
888,453.1552,888
889,453.3233,889
890,453.3356,890
891,455.351,891
892,455.3725,892
893,455.4109,893
894,456.1492,894
895,456.1764,895
896,458.1282,896
897,461.0741,897
898,462.1786,898
899,465.2268,899
900,465.2507,900
901,467.1348,901
902,469.2951,902
903,470.1828,903
904,471.3469,904
905,474.2865,905
906,475.2339,906
907,477.1386,907
908,489.2136,908
909,495.0612,909
910,497.0563,910
911,497.3825,911
912,499.1623,912
913,500.2782,913
914,501.1254,914
915,503.1627,915
916,504.3095,916
917,506.1556,917
918,506.3248,918
919,507.0619,919
920,507.1167,920
921,507.2091,921
922,507.3676,922
923,507.4773,923
924,507.5144,924
925,508.3405,925
926,509.0564,926
927,509.2201,927
928,509.4571,928
929,510.2536,929
930,511.1074,930
931,511.1607,931
932,511.3064,932
933,511.3431,933
934,512.1963,934
935,512.2691,935
936,513.3569,936
937,514.2123,937
938,514.2802,938
939,515.0496,939
940,515.0823,940
941,515.2996,941
942,515.3745,942
943,517.3897,943
944,518.2892,944
945,518.3234,945
946,520.3399,946
947,521.2612,947
948,521.9817,948
949,522.3548,949
950,522.9495,950
951,523.1811,951
952,523.9542,952
953,524.2783,953
954,525.4504,954
955,526.2181,955
956,526.2925,956
957,526.3519,957
958,527.1938,958
959,527.3382,959
960,527.374,960
961,528.3087,961
962,529.1499,962
963,529.281,963
964,529.4625,964
965,530.0567,965
966,530.1964,966
967,533.3118,967
968,535.3411,968
969,536.5042,969
970,537.2251,970
971,537.4888,971
972,539.4307,972
973,541.1348,973
974,541.2089,974
975,541.2445,975
976,541.2638,976
977,542.1675,977
978,543.114,978
979,543.3323,979
980,545.3476,980
981,545.3863,981
982,548.1348,982
983,549.3581,983
984,549.4102,984
985,550.2441,985
986,551.3596,986
987,551.4671,987
988,552.3087,988
989,553.9246,989
990,557.2747,990
991,561.1237,991
992,561.1775,992
993,561.2561,993
994,563.1041,994
995,563.3723,995
996,563.3906,996
997,563.4679,997
998,565.3013,998
999,565.5197,999
1000,567.2812,1000
1001,567.3317,1001
1002,567.4619,1002
1003,569.3279,1003
1004,569.438,1004
1005,571.2889,1005
1006,571.3621,1006
1007,573.4523,1007
1008,573.4891,1008
1009,574.3884,1009
1010,575.358,1010
1011,575.4674,1011
1012,576.4039,1012
1013,577.3746,1013
1014,577.483,1014
1015,578.8873,1015
1016,579.305,1016
1017,580.2606,1017
1018,581.3557,1018
1019,583.255,1019
1020,586.2216,1020
1021,587.1944,1021
1022,587.4665,1022
1023,588.1883,1023
1024,589.2826,1024
1025,591.1337,1025
1026,591.3529,1026
1027,591.3914,1027
1028,593.1151,1028
1029,593.3629,1029
1030,595.1308,1030
1031,595.1671,1031
1032,595.4937,1032
1033,597.3493,1033
1034,600.9162,1034
1035,601.2511,1035
1036,607.3647,1036
1037,608.1522,1037
1038,608.2319,1038
1039,613.3069,1039
1040,619.2893,1040
1041,621.5454,1041
1042,622.2824,1042
1043,623.3117,1043
1044,626.3118,1044
1045,629.0933,1045
1046,629.3686,1046
1047,633.284,1047
1048,637.1387,1048
1049,641.1586,1049
1050,642.3288,1050
1051,643.3351,1051
1052,645.3654,1052
1053,646.3598,1053
1054,646.6141,1054
1055,647.5788,1055
1056,648.6307,1056
1057,649.1425,1057
1058,651.1542,1058
1059,657.45,1059
1060,658.3247,1060
1061,658.4449,1061
1062,663.4028,1062
1063,665.354,1063
1064,665.3892,1064
1065,665.609,1065
1066,666.3925,1066
1067,669.1255,1067
1068,669.1672,1068
1069,671.4638,1069
1070,673.5916,1070
1071,674.5135,1071
1072,675.3595,1072
1073,678.4351,1073
1074,685.4841,1074
1075,688.4916,1075
1076,689.1033,1076
1077,689.6105,1077
1078,690.507,1078
1079,691.1022,1079
1080,691.3178,1080
1081,691.3621,1081
1082,694.4804,1082
1083,695.5782,1083
1084,697.5935,1084
1085,700.5271,1085
1086,701.5596,1086
1087,702.5077,1087
1088,704.5248,1088
1089,704.5844,1089
1090,714.5076,1090
1091,715.5387,1091
1092,715.6261,1092
1093,716.5223,1093
1094,718.5368,1094
1095,719.486,1095
1096,720.2837,1096
1097,720.4955,1097
1098,721.4832,1098
1099,722.2978,1099
1100,722.5117,1100
1101,723.1922,1101
1102,723.4177,1102
1103,723.4964,1103
1104,724.527,1104
1105,725.1933,1105
1106,726.5444,1106
1107,727.293,1107
1108,727.5765,1108
1109,729.5911,1109
1110,730.5996,1110
1111,735.4696,1111
1112,739.1678,1112
1113,742.5386,1113
1114,745.1355,1114
1115,745.5023,1115
1116,746.5119,1116
1117,747.1532,1117
1118,747.6512,1118
1119,750.5428,1119
1120,753.0565,1120
1121,756.4604,1121
1122,756.5551,1122
1123,759.6885,1123
1124,763.1477,1124
1125,763.4259,1125
1126,767.6215,1126
1127,769.4725,1127
1128,770.4979,1128
1129,774.5435,1129
1130,774.6401,1130
1131,776.5599,1131
1132,779.5988,1132
1133,780.4802,1133
1134,785.6072,1134
1135,787.6689,1135
1136,791.4682,1136
1137,791.5805,1137
1138,797.4382,1138
1139,798.602,1139
1140,799.5481,1140
1141,802.6703,1141
1142,811.6459,1142
1143,811.6679,1143
1144,823.4113,1144
1145,827.7504,1145
1146,830.228,1146
1147,830.4985,1147
1148,833.6805,1148
1149,837.3691,1149
1150,845.4361,1150
1151,847.6605,1151
1152,850.1294,1152
1153,850.4857,1153
1154,854.4967,1154
1155,854.6663,1155
1156,858.5291,1156
1157,860.5447,1157
1158,862.4343,1158
1159,867.4717,1159
1160,869.2073,1160
1161,879.5169,1161
1162,879.5982,1162
1163,897.1876,1163
1164,898.5323,1164
1165,900.1442,1165
1166,906.55,1166
1167,912.1964,1167
1168,913.495,1168
1169,915.4586,1169
1170,915.5308,1170
1171,917.2352,1171
1172,919.5058,1172
1173,922.6528,1173
1174,924.6699,1174
1175,933.2299,1175
1176,935.3609,1176
1177,935.5742,1177
1178,937.4838,1178
1179,939.4208,1179
1180,939.5025,1180
1181,945.5117,1181
1182,945.6997,1182
1183,947.4827,1183
1184,949.4307,1184
1185,949.7307,1185
1186,955.799,1186
1187,959.5221,1187
1188,963.7814,1188
1189,971.4835,1189
1190,973.5,1190
1191,973.5447,1191
1192,989.1855,1192
1193,990.5211,1193
1194,993.453,1194
