ionIdx,ionMz,ionAverageInt,mz delta,formula,ion,label (bona fide),HMDB ids,KEGG ids,other ids
277,178.01726931733245,3544.3624467538643,0.0006822826675545457,C5H9NO4S,-H(-),S-Carboxymethyl-Cys,HMDB0029415; HMDB29415,,; CHEBI:971853
277,178.01726931733245,3544.3624467538643,9.51846206760365e-05,C6H11NOS2,-H(-) [+2],Sulforaphane,HMDB0005792; HMDB05792,,; CHEBI:47807
277,178.01726931733245,3544.3624467538643,-0.0006772173324520736,C6H9NS2,.F(-),(E)-4-Isothiocyanato-1-(methylthio)-1-butene,HMDB0031576; HMDB0041083; HMDB31576; HMDB41083,,
278,178.05082555128766,36432.554993050995,0.00014074871234015518,C9H9NO3,-H(-),Hippurate,HMDB0000714; HMDB0000992; HMDB0012884; HMDB0032398; HMDB0032595; HMDB00714; HMDB00992; HMDB12884; HMDB32398; HMDB32595,C01586; C19569,; CHEBI:18089; CHEBI:66951; CHEBI:838058
279,178.07142949600478,5908.614358488617,0.0006660039952066654,C6H13NO5,-H(-),Hexosamine,HMDB0001514; HMDB0002030; HMDB0030091; HMDB01514; HMDB02030; HMDB06479; HMDB15410; HMDB30091,C00329; C08349,; CHEBI:24103; CHEBI:28393; CHEBI:5417
280,178.08669593218823,3033.164876641163,0.0006557678117644627,C10H13NO2,-H(-),2(N)-Methyl-norsalsolinol,HMDB0001189; HMDB0005199; HMDB0029223; HMDB0029224; HMDB0030372; HMDB0031811; HMDB0033763; HMDB0039655; HMDB0040021; HMDB0041931; HMDB0042012; HMDB01189; HMDB05199; HMDB29223; HMDB29224; HMDB30372; HMDB31811; HMDB33763; HMDB39655; HMDB40021; HMDB41931; HMDB42012,C07577; C09642; C18771,; CHEBI:123715; CHEBI:1391; CHEBI:38571; CHEBI:767276
281,179.03545884783796,8991.794095149788,-0.00047694783793872375,C9H8O4,-H(-),4-Hydroxyphenylpyruvic acid,HMDB0000707; HMDB0001879; HMDB0001964; HMDB0002130; HMDB0003501; HMDB0006915; HMDB0011663; HMDB0032057; HMDB0032131; HMDB00707; HMDB0125102; HMDB0125527; HMDB0125589; HMDB0125805; HMDB0126377; HMDB0132508; HMDB0134040; HMDB0134041; HMDB0140954; HMDB0140955; HMDB0140956; HMDB01879; HMDB01964; HMDB02130; HMDB03501; HMDB06494; HMDB06915; HMDB11663; HMDB32057; HMDB32131,C01179; C01197; C01405; C01481; C05350; C12623,; CHEBI:15365; CHEBI:15999; CHEBI:16433; CHEBI:17395; CHEBI:27683; CHEBI:32356; CHEBI:491486
281,179.03545884783796,8991.794095149788,0.0006658521620295232,C6H8O5,.F(-),Oxoadipate,HMDB0000225; HMDB0000398; HMDB00225; HMDB0039447; HMDB00398; HMDB0059737; HMDB39447; HMDB59737,C00322; C00846,; CHEBI:15753; CHEBI:17325; CHEBI:37440
281,179.03545884783796,8991.794095149788,0.0006129295057917261,C9H9NOS,-H(-) [+1],1-(Isothiocyanatomethyl)-4-methoxybenzene,HMDB0032581; HMDB32581,,
282,179.05657359243432,119596.92076355292,-0.0004624924343090697,C6H12O6,-H(-),Hexose,HMDB0000122; HMDB0000143; HMDB0000169; HMDB0000211; HMDB0000346; HMDB0000516; HMDB0000660; HMDB0001151; HMDB0001266; HMDB0003345; HMDB0003418; HMDB0003449; HMDB0006088; HMDB00122; HMDB0012326; HMDB00143; HMDB00160; HMDB00169; HMDB00211; HMDB0032222; HMDB0033704; HMDB0034220; HMDB00346; HMDB00516; HMDB0061922; HMDB0062138; HMDB0062170; HMDB0062202; HMDB0062473; HMDB0062538; HMDB00660; HMDB01151; HMDB0125599; HMDB01266; HMDB02256; HMDB0240207; HMDB0240208; HMDB0240209; HMDB0240210; HMDB0240211; HMDB03340; HMDB03345; HMDB03418; HMDB03449; HMDB05762; HMDB06088; HMDB06564; HMDB12326; HMDB32222; HMDB33704; HMDB34220; HMDB61922; HMDB62138; HMDB62170; HMDB62202; HMDB62473; HMDB62538,C00031; C00137; C00159; C00221; C00247; C00267; C00738; C00795; C00962; C00984; C01487; C01825; C02336; C06150; C06151; C06152; C06153; C10906; C15923,; CHEBI:10295; CHEBI:10642; CHEBI:15903; CHEBI:17268; CHEBI:17925; CHEBI:22357; CHEBI:23311; CHEBI:23927; CHEBI:25492; CHEBI:27372; CHEBI:27374; CHEBI:27667; CHEBI:27987; CHEBI:28061; CHEBI:28645; CHEBI:37619; CHEBI:37675; CHEBI:37704; CHEBI:37741; CHEBI:37744; CHEBI:40656; CHEBI:4167; CHEBI:4208; CHEBI:47693; CHEBI:48095
282,179.05657359243432,119596.92076355292,0.000875107565690314,C7H8N4O2,-H(-),Theophylline,HMDB0001860; HMDB0001889; HMDB0002825; HMDB01860; HMDB01889; HMDB02825,C07130; C07480; C13747,CHEBI:25858; CHEBI:28177; CHEBI:28946
282,179.05657359243432,119596.92076355292,0.000433243503181302,C6H13NO3S,-H(-) [+1],Cyclohexylsulfamate,HMDB0029442; HMDB0031340; HMDB29442; HMDB31340,C02824,; CHEBI:15964
283,179.10730720023008,5108.743615066281,0.00044549976993835116,C11H16O2,-H(-),"2,2,7,7-Tetramethyl-1,6-dioxaspiro[4.4]nona-3,8-diene",HMDB0030007; HMDB0030039; HMDB0032468; HMDB0035240; HMDB0036669; HMDB0036817; HMDB0039159; HMDB0039957; HMDB0059925; HMDB0059926; HMDB30007; HMDB30039; HMDB32468; HMDB35240; HMDB36669; HMDB36817; HMDB39159; HMDB39957; HMDB59925; HMDB59926,,; CHEBI:76357; CHEBI:76358
284,180.0308510948568,21329.200346238522,-0.0006201948567934323,C8H7NO4,-H(-),2-Methyl-3-hydroxy-5-formylpyridine-4-carboxylate,HMDB0006954; HMDB0033733; HMDB0038054; HMDB06954; HMDB33733; HMDB38054,C06050; C15770,; CHEBI:63558
284,180.0308510948568,21329.200346238522,0.0005226051431748147,C5H7NO5,.F(-),Formyl-Asp,HMDB0002273; HMDB0002467; HMDB0060495; HMDB01344; HMDB02273; HMDB02467; HMDB60495,C01044; C03079,; CHEBI:16338; CHEBI:48429
285,180.0527425216197,266440.5494456984,-4.482161966734566e-05,C6H7N5O2,-H(-),8-Hydroxy-7-methylguanine,HMDB0006037; HMDB06037,,; CHEBI:74064
286,180.0664957784708,1093868.2861742915,0.0001205215291975037,C9H11NO3,-H(-),Tyrosine,HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; HMDB00158; HMDB0059720; HMDB0060280; HMDB00647; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,C00082; C04368; C19579,; CHEBI:16939; CHEBI:17895; CHEBI:278475; CHEBI:44303
287,180.13970980882127,11231.04597437305,-0.00032270882127249934,C11H19NO,-H(-),N-Ethyl trans-2-cis-6-nonadienamide,HMDB0032273; HMDB0037889; HMDB0037890; HMDB0037891; HMDB0037894; HMDB0037895; HMDB0037896; HMDB0037897; HMDB32273; HMDB37889; HMDB37890; HMDB37891; HMDB37894; HMDB37895; HMDB37896; HMDB37897,C06551,
288,181.01312970806214,12516.674675557519,0.0011167919378749502,C8H6O5,-H(-),"6-hydroxy-2H-1,3-benzodioxole-5-carboxylic acid",HMDB0129371; HMDB0137133,,
289,181.03692705638545,8652.73767176149,-0.00021375638544895992,C6H6N4O3,-H(-),3-Methyluric acid,HMDB0001970; HMDB0001973; HMDB0003099; HMDB0011107; HMDB01970; HMDB01973; HMDB03099; HMDB11107,C16355; C16359,; CHEBI:149031; CHEBI:149558; CHEBI:149744
290,181.16085818214734,1621.567423430621,-0.001070082147350604,C12H22O,-H(-),Geosmin,HMDB0031020; HMDB0031102; HMDB0031341; HMDB0032279; HMDB0032542; HMDB0036461; HMDB0038972; HMDB31020; HMDB31102; HMDB31341; HMDB32279; HMDB32542; HMDB36461; HMDB38972,C16286,; CHEBI:133741; CHEBI:46702
291,181.99159210617958,3646.5458167132024,0.00014489382041915633,C7H5NO3S,-H(-),Saccharin,HMDB0029723; HMDB29723,C12283,CHEBI:32111
292,182.0089519441354,6884.508936357439,0.0005435558646240679,C7H5NO5,-H(-),5-Nitrosalicylate,HMDB0062578; HMDB62578,,; CHEBI:994
293,182.0460248734187,9573.282939385223,-0.00014397341868743752,C8H9NO4,-H(-),4-Pyridoxate,HMDB0000017; HMDB00017,C00847,CHEBI:17405
293,182.0460248734187,9573.282939385223,0.0006822799016106273,C8H10N2OS,-H(-) [+1],Ethionamide sulphoxide,HMDB0060624; HMDB60624,,; CHEBI:87805
293,182.0460248734187,9573.282939385223,0.0009988265812808095,C5H9NO5,.F(-),Hydroxy-Glu,HMDB0030393; HMDB30393,,
294,182.07162403201045,15157.72216012379,0.0007464679895576865,C11H9N3,-H(-),2-Amino-a-carboline,HMDB0033141; HMDB33141,C19186,
294,182.07162403201045,15157.72216012379,0.0006873693567399641,C9H11NO3,-H(-) [+2],Tyrosine,HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; HMDB00158; HMDB0059720; HMDB0060280; HMDB00647; HMDB01119; HMDB02184; HMDB03831; HMDB06050; HMDB59720; HMDB60280,C00082; C04368; C19579,; CHEBI:16939; CHEBI:17895; CHEBI:278475; CHEBI:44303
295,182.97099867117,1261.76688053358,-0.0009864711699947293,C3H5O7P,-H(-),3-Phosphonooxypyruvate,HMDB0001024; HMDB01024; HMDB60175,C03232,CHEBI:30933
296,183.06541973543838,10491.685257757457,0.0008621645616244678,C9H12O4,-H(-),"7-Methyl-2-hydroxy-6-oxoocta-2,4-dienoate",HMDB0001490; HMDB0035056; HMDB0036072; HMDB0039650; HMDB0040603; HMDB0059730; HMDB0125593; HMDB0125597; HMDB0126618; HMDB0126619; HMDB0126620; HMDB0131233; HMDB01490; HMDB02909; HMDB06775; HMDB35056; HMDB36072; HMDB39650; HMDB40603; HMDB59730,C05594,; CHEBI:125412; CHEBI:846276; CHEBI:89913
296,183.06541973543838,10491.685257757457,0.0011726645616079168,C5H15NO4P,-H(-),Choline-P,HMDB0001565; HMDB00284; HMDB01565,C00588,CHEBI:18132
297,183.10250616774752,8187.68723062788,0.00016113225248659546,C10H16O3,-H(-),"5-exo-Hydroxy-1,2-campholide",HMDB0036117; HMDB0036998; HMDB0039052; HMDB0039710; HMDB0040883; HMDB36117; HMDB36998; HMDB39052; HMDB39710; HMDB40883,,
298,183.1138564957301,2721.8019683955663,4.420426992624016e-05,C9H16N2O2,-H(-),N-(3-acetamidopropyl)pyrrolidin-2-one,HMDB0061384; HMDB61384,,; CHEBI:133185
299,183.13896429663242,6295.431789391217,8.840336758453304e-05,C11H20O2,-H(-),Citronellyl formate,HMDB0031062; HMDB0031063; HMDB0031087; HMDB0031272; HMDB0031406; HMDB0031691; HMDB0031843; HMDB0032308; HMDB0032320; HMDB0032396; HMDB0032404; HMDB0032453; HMDB0032461; HMDB0032489; HMDB0032534; HMDB0033371; HMDB0033724; HMDB0034428; HMDB0034429; HMDB0036140; HMDB0036784; HMDB0037106; HMDB0037185; HMDB0037225; HMDB0037309; HMDB0038273; HMDB0038274; HMDB0038277; HMDB0038278; HMDB0038311; HMDB0038906; HMDB0040593; HMDB31062; HMDB31063; HMDB31087; HMDB31272; HMDB31406; HMDB31691; HMDB31843; HMDB32308; HMDB32320; HMDB32396; HMDB32404; HMDB32453; HMDB32461; HMDB32489; HMDB32534; HMDB33371; HMDB33724; HMDB34428; HMDB34429; HMDB36140; HMDB36784; HMDB37106; HMDB37185; HMDB37225; HMDB37309; HMDB38273; HMDB38274; HMDB38277; HMDB38278; HMDB38311; HMDB38906; HMDB40593,C12295; C13422; C13910,; CHEBI:31676; CHEBI:35045; CHEBI:48944
300,184.0017071745978,3684.9863953509325,-6.0574597824825105e-05,C3H8NO6P,-H(-),Phosphoserine,HMDB0000272; HMDB0001721; HMDB00272; HMDB01721,C01005,CHEBI:15811; CHEBI:37712
301,184.02392650577215,2138.9019656582004,0.001218994227855319,C7H7NO5,-H(-),2-Amino-3-carboxymuconic acid semialdehyde,HMDB0001330; HMDB01330,C04409,CHEBI:995
301,184.02392650577215,2138.9019656582004,-0.00014050577217972204,C8H7NOS,.F(-),4-Hydroxybenzyl isothiocyanate,HMDB0032580; HMDB32580,,
302,184.0724725213441,2762.061095565687,0.0002917786558782609,C7H11N3O3,-H(-),"(S)-N-(4,5-Dihydro-1-methyl-4-oxo-1H-imidazol-2-yl)alanine",HMDB0034912; HMDB34912,,
303,184.0976667866641,5855.297285795125,0.00024951333591616276,C9H15NO3,-H(-),Pseudoecgonine,HMDB0006348; HMDB0006548; HMDB0094728; HMDB0094729; HMDB0094730; HMDB0094731; HMDB06348; HMDB06548; HMDB94728; HMDB94729; HMDB94730; HMDB94731,C10858; C12449,; CHEBI:708641
304,185.0249820089338,2668.3884994270734,-0.0005647089337799116,C11H6O3,-H(-),Angelicin,HMDB0033930; HMDB0034272; HMDB33930; HMDB34272,C09060; C09305,CHEBI:27616; CHEBI:28928
304,185.0249820089338,2668.3884994270734,0.0005780910661883354,C8H6O4,.F(-),Phthalate,HMDB0002107; HMDB0002334; HMDB0002428; HMDB0032613; HMDB02107; HMDB02334; HMDB02428; HMDB32613,C01606; C06337,; CHEBI:15702; CHEBI:29069
305,185.0443157603911,8798.57318871315,0.0012307396088999667,C8H10O5,-H(-),Erinapyrone C,HMDB0041026; HMDB41026,,
306,185.05668951198658,4737.160610960231,9.038801343308478e-05,C7H10N2O4,-H(-),Pyroglutamylglycine,HMDB0061890; HMDB61890,,
307,185.07193091940533,7881.136990719814,0.0001051805946588047,C11H10N2O,-H(-),1-Methoxy-1H-indole-3-acetonitrile,HMDB0040973; HMDB40973,,
308,185.09472090570264,7068.538200889524,-0.001555605702634466,C8H14N2O3,-H(-),Alanyl-Proline,HMDB0028695; HMDB0029010; HMDB28695; HMDB29010,,
308,185.09472090570264,7068.538200889524,0.0009247942973615864,C6H10N6,.F(-),Cyromazine,HMDB0029862; HMDB29862,C14147,CHEBI:30260
308,185.09472090570264,7068.538200889524,6.189429737446517e-05,C11H16O,.Na/H-H(-),1-(1-Methoxy-1-methylethyl)-4-methylbenzene,HMDB0029653; HMDB0031311; HMDB0031454; HMDB0031624; HMDB0031625; HMDB0031866; HMDB0032060; HMDB0035601; HMDB0035989; HMDB0036719; HMDB0036814; HMDB0036816; HMDB0037294; HMDB29653; HMDB31311; HMDB31454; HMDB31624; HMDB31625; HMDB31866; HMDB32060; HMDB35601; HMDB35989; HMDB36719; HMDB36814; HMDB36816; HMDB37294,C08490,; CHEBI:88585
309,185.11821832052433,13440.361281470137,9.897947566628318e-05,C10H18O3,-H(-),3-Oxodecanoic acid,HMDB0010724; HMDB0030367; HMDB0030369; HMDB0033010; HMDB0038692; HMDB0038978; HMDB0039533; HMDB0039582; HMDB0039587; HMDB0040204; HMDB0040205; HMDB0041376; HMDB0041545; HMDB10724; HMDB30367; HMDB30369; HMDB33010; HMDB38692; HMDB38978; HMDB39533; HMDB39582; HMDB39587; HMDB40204; HMDB40205; HMDB41376; HMDB41545,C17620,; CHEBI:37157
310,185.1545407424788,10633.935878713628,0.00016195752121461737,C11H22O2,-H(-),Undecanoic acid,HMDB0000947; HMDB0002373; HMDB0032044; HMDB0032325; HMDB0032448; HMDB0033618; HMDB0033848; HMDB0034134; HMDB0034456; HMDB0034458; HMDB0034460; HMDB0036034; HMDB0036229; HMDB0038237; HMDB0038267; HMDB0039215; HMDB0040171; HMDB0040193; HMDB0040266; HMDB0041559; HMDB0059831; HMDB0059860; HMDB0062119; HMDB0094659; HMDB00947; HMDB02373; HMDB32044; HMDB32325; HMDB32448; HMDB33618; HMDB33848; HMDB34134; HMDB34456; HMDB34458; HMDB34460; HMDB36034; HMDB36229; HMDB38237; HMDB38267; HMDB39215; HMDB40171; HMDB40193; HMDB40266; HMDB41559; HMDB59831; HMDB59860; HMDB62119; HMDB94659,C17715,; CHEBI:32368; CHEBI:63864; CHEBI:87374; CHEBI:87501; CHEBI:87511; CHEBI:87542
311,186.0558934317184,5093.588697704404,0.00015826828160925288,C11H9NO2,-H(-),Indoleacrylic acid,HMDB0000734; HMDB00734,,; CHEBI:90333
312,186.07623034273576,5500.709181127969,0.0009505572642467541,C8H13NO4,-H(-),2-Keto-6-acetamidocaproate,HMDB0012150; HMDB12150,C05548,
313,186.09157581672787,2573.9712263305473,0.0008612832721155428,C12H13NO,-H(-),"2,3-Dihydro-5-(5-methyl-2-furanyl)-1H-pyrrolizine",HMDB0040012; HMDB40012,,
314,186.11349192847817,4881.8266604744995,7.437152183342732e-05,C9H17NO3,-H(-),N-Heptanoylglycine,HMDB0013010; HMDB0037790; HMDB13010; HMDB37790,C01092,; CHEBI:15830; CHEBI:74433
315,187.00696589391762,754353.1541820985,8.670608238503519e-05,C7H8O4S,-H(-),p-Cresol sulfate,HMDB0011635; HMDB0034782; HMDB11635; HMDB34782,,; CHEBI:82914
316,187.09741772108748,63976.80389811446,0.00016417891254150163,C9H16O4,-H(-),Azelaic acid,HMDB0000784; HMDB0011717; HMDB0032200; HMDB0032258; HMDB0032387; HMDB0036233; HMDB0059760; HMDB0059783; HMDB0059814; HMDB0059879; HMDB00784; HMDB11717; HMDB32200; HMDB32258; HMDB32387; HMDB36233; HMDB59760; HMDB59783; HMDB59814; HMDB59879,C08261,; CHEBI:48131; CHEBI:87319; CHEBI:88404; CHEBI:89874
317,188.98640747959428,76627.34810625722,-9.0279594274989e-05,C6H6O5S,-H(-),Pyrocatechol sulfate,HMDB0059724; HMDB0061713; HMDB59724; HMDB61713,,; CHEBI:68505
318,189.00326207858816,48655.22737050737,0.0008136214118223961,C6H6O7,-H(-),Oxalosuccinic acid,HMDB0003974; HMDB03974,C05379,CHEBI:7815
319,189.01843645491326,15866.530884046439,0.0008954450867406649,C10H6O4,-H(-),Coumarin-4-carboxylic acid,HMDB0032944; HMDB0039045; HMDB0039147; HMDB0128616; HMDB0128617; HMDB0128618; HMDB0128619; HMDB32944; HMDB39045; HMDB39147,,
320,189.04029567424539,26880.148756728562,0.00016542575463063258,C7H10O6,-H(-),3-Dehydroquinate,HMDB0012710; HMDB0059927; HMDB12710; HMDB59927,C00944,; CHEBI:17947
321,189.07692880328207,12204.926461633804,-8.230328208469473e-05,C8H14O5,-H(-),3-Hydroxysuberic acid,HMDB0000325; HMDB00325; HMDB0040220; HMDB0061681; HMDB40220; HMDB61681,,; CHEBI:53781; CHEBI:70766; CHEBI:84086
322,189.10225051457508,3455.994286583556,0.0010855854249314234,C11H14N2O,-H(-),5-Methoxytryptamine,HMDB0004095; HMDB0004369; HMDB0030533; HMDB04095; HMDB04369; HMDB30533,C05659; C06212,; CHEBI:2089; CHEBI:48294
323,189.1278712043763,2002.2977154619905,0.0006168956236933809,C13H18O,-H(-),beta-Damascenone,HMDB0013804; HMDB0036178; HMDB0036572; HMDB0036685; HMDB0037763; HMDB0059904; HMDB0059906; HMDB13804; HMDB36178; HMDB36572; HMDB36685; HMDB37763; HMDB59904; HMDB59906,,; CHEBI:67251
324,190.01266198287763,4046.7026843086746,-0.0007612828776188962,C6H7O7,-H(-),"2,3-diketogulonate",HMDB0062803; HMDB62803,,; CHEBI:57441
325,190.05070365515544,10241.492452362298,0.00026264484455396087,C10H9NO3,-H(-),5-Hydroxyindoleacetic acid,HMDB0000763; HMDB0035514; HMDB0060400; HMDB00763; HMDB35514; HMDB60400,C05635; C16596,; CHEBI:133221; CHEBI:27823; CHEBI:80594
326,190.072127889933,6134.900271055469,-3.2389933011245375e-05,C7H13NO5,-H(-),Calystegine C1,HMDB0031346; HMDB31346,,
326,190.072127889933,6134.900271055469,0.0008360100670188331,C8H17NS2,-H(-),"Dihydro-6-isopropyl-2,4-dimethyl-4H-1,3,5-dithiazine",HMDB0040332; HMDB0040333; HMDB40332; HMDB40333,,
327,190.08504206531148,2683.0427602790305,-0.0017131653114574874,C6H13N3O4,-H(-),4-Hydroxycitrulline,HMDB0029384; HMDB29384,,
327,190.08504206531148,2683.0427602790305,-9.566531144855617e-05,C9H15NO2,.Na/H-H(-),Homoarecoline,HMDB0038321; HMDB38321,,
327,190.08504206531148,2683.0427602790305,0.0012921632041411613,C11H10N2,.F(-) [+1],2-Amino-5-phenylpyridine,HMDB0029747; HMDB0062274; HMDB0062275; HMDB0062276; HMDB0062277; HMDB0062299; HMDB0062542; HMDB0062543; HMDB29747; HMDB62274; HMDB62275; HMDB62276; HMDB62277; HMDB62299; HMDB62542; HMDB62543,,
328,191.0197050936569,160545.794108882,2.0606343099416335e-05,C6H8O7,-H(-),(Iso)Citrate,HMDB0000094; HMDB0000193; HMDB0001874; HMDB0005971; HMDB0006511; HMDB00094; HMDB00193; HMDB0033717; HMDB0041862; HMDB01874; HMDB05971; HMDB06511; HMDB33717; HMDB41862,C00158; C00311; C00451; C04575; C04617,; CHEBI:151; CHEBI:15622; CHEBI:160; CHEBI:30769; CHEBI:30887; CHEBI:85805
329,191.05575198513532,16749.28654363276,0.00035911486469331066,C7H12O6,-H(-),Quinic acid,HMDB0003072; HMDB03072,C06746,CHEBI:17521
330,191.06914070820346,7163.121768098256,-0.0017962082034728155,C6H12N2O5,-H(-),Serinyl-Serine,HMDB0029048; HMDB29048,,
330,191.06914070820346,7163.121768098256,-0.00017870820346388427,C9H14O3,.Na/H-H(-),"1,4-Ipomeadiol",HMDB0030471; HMDB0038276; HMDB30471; HMDB38276,,
331,191.08079431435985,3908.3953997689446,0.0018063856401511202,C10H12N2O2,-H(-),Oxoamide,HMDB0001004; HMDB0001324; HMDB0001390; HMDB0001411; HMDB0001427; HMDB01004; HMDB01324; HMDB01390; HMDB01411; HMDB01427,,; CHEBI:89087
331,191.08079431435985,3908.3953997689446,-0.0005989143598128521,C8H14N2O2,.Na/H-H(-),Levetiracetam,HMDB0015333; HMDB0033926; HMDB15333; HMDB33926,C07841,; CHEBI:352567
332,191.10738631990372,4353.6004938959595,0.00036638009629541557,C12H16O2,-H(-),C12:4,HMDB0031571; HMDB0031614; HMDB0031618; HMDB0032043; HMDB0033380; HMDB0035010; HMDB0035014; HMDB0035015; HMDB0035447; HMDB0036388; HMDB0036734; HMDB0037165; HMDB0037709; HMDB0037716; HMDB0037717; HMDB0037792; HMDB0038180; HMDB0039496; HMDB0039643; HMDB0039841; HMDB0040427; HMDB0132942; HMDB0132971; HMDB0132979; HMDB31571; HMDB31614; HMDB31618; HMDB32043; HMDB33380; HMDB35010; HMDB35014; HMDB35015; HMDB35447; HMDB36388; HMDB36734; HMDB37165; HMDB37709; HMDB37716; HMDB37717; HMDB37792; HMDB38180; HMDB39496; HMDB39643; HMDB39841; HMDB40427,,; CHEBI:87409; CHEBI:87413
333,191.14356731976557,1672.6924178969664,0.0005707802344261381,C13H20O,-H(-),"2,6-Diisopropyl-3-methylphenol",HMDB0029820; HMDB0029821; HMDB0029822; HMDB0029823; HMDB0029824; HMDB0029825; HMDB0031733; HMDB0032498; HMDB0032541; HMDB0033545; HMDB0034671; HMDB0034959; HMDB0034979; HMDB0035682; HMDB0035753; HMDB0036022; HMDB0036027; HMDB0036144; HMDB0036565; HMDB0036684; HMDB0036818; HMDB0037139; HMDB0041615; HMDB0059883; HMDB29820; HMDB29821; HMDB29822; HMDB29823; HMDB29824; HMDB29825; HMDB31733; HMDB32498; HMDB32541; HMDB33545; HMDB34671; HMDB34959; HMDB34979; HMDB35682; HMDB35753; HMDB36022; HMDB36027; HMDB36144; HMDB36565; HMDB36684; HMDB36818; HMDB37139; HMDB41615; HMDB59883,C12286; C12287,; CHEBI:138017; CHEBI:32319; CHEBI:32325; CHEBI:49250; CHEBI:67207
334,192.02701272267598,9277.019643282507,0.0005379773240292707,C6H9O7,-H(-),Aldehydo-L-iduronate,HMDB0062783; HMDB62783,,; CHEBI:21338
335,192.066601048483,4760.638481104937,1.5251516998660009e-05,C10H11NO3,-H(-),Phenylacetylglycine,HMDB0000821; HMDB0000859; HMDB0011723; HMDB0013245; HMDB0013292; HMDB0032388; HMDB0034250; HMDB0060366; HMDB0060389; HMDB0060758; HMDB00821; HMDB00859; HMDB11723; HMDB13245; HMDB13292; HMDB32388; HMDB34250; HMDB60366; HMDB60389; HMDB60758,C01586; C05598; C06332; C16587; C16595,; CHEBI:103973; CHEBI:16803; CHEBI:27480; CHEBI:468391; CHEBI:613303; CHEBI:613449; CHEBI:80586
335,192.066601048483,4760.638481104937,0.0005986585482560258,C11H13NS,-H(-) [+2],1-Isothiocyanato-4-phenylbutane,HMDB0038443; HMDB0040031; HMDB38443; HMDB40031,,
335,192.066601048483,4760.638481104937,0.0011580515169953287,C7H11NO4,.F(-),Acetyl-Glu-semialdehyde,HMDB0006488; HMDB06488,C01250,CHEBI:16319
336,192.1027416042606,1692.4747135009393,0.00026009573943497344,C11H15NO2,-H(-),(R)-N-Methylsalsolinol,HMDB0003626; HMDB0003892; HMDB0012469; HMDB0012484; HMDB0031797; HMDB0035072; HMDB0036906; HMDB0037698; HMDB03626; HMDB03892; HMDB12469; HMDB12484; HMDB31797; HMDB35072; HMDB36906; HMDB37698,C09640; C18418,; CHEBI:38505; CHEBI:761542; CHEBI:86192; CHEBI:88955
337,193.0352389400716,4395.135975840473,0.00013675992840944673,C6H10O7,-H(-),Hexuronate,HMDB0000127; HMDB0002545; HMDB0002704; HMDB0003363; HMDB0003402; HMDB0006334; HMDB0011731; HMDB0011732; HMDB00127; HMDB0038491; HMDB0127846; HMDB02545; HMDB02704; HMDB03348; HMDB03363; HMDB03402; HMDB06334; HMDB11731; HMDB11732; HMDB38491,C00191; C00470; C00618; C01062; C06472; C08348; C15673,; CHEBI:16142; CHEBI:24769; CHEBI:33885; CHEBI:42717; CHEBI:47954; CHEBI:47962
338,193.05064211452108,5403.207880004539,-1.0214521068974136e-05,C10H10O4,-H(-),trans-Ferulic acid,HMDB0000954; HMDB0000955; HMDB0002120; HMDB0029663; HMDB0030765; HMDB0032614; HMDB0032652; HMDB0037644; HMDB0039606; HMDB00537; HMDB0059721; HMDB0061686; HMDB00954; HMDB00955; HMDB0125096; HMDB0125524; HMDB0125588; HMDB0127500; HMDB0131137; HMDB0131171; HMDB0131172; HMDB0131173; HMDB0134088; HMDB0135741; HMDB0137510; HMDB0140957; HMDB0141263; HMDB0141265; HMDB0142175; HMDB02120; HMDB29663; HMDB30765; HMDB32614; HMDB32652; HMDB37644; HMDB39606; HMDB59721; HMDB61686,C01494; C10470,; CHEBI:17620; CHEBI:493263; CHEBI:70973; CHEBI:84089; CHEBI:84093; CHEBI:86956
338,193.05064211452108,5403.207880004539,0.0007800046195427512,C11H12OS,-H(-) [+2],2-(Methylthiomethyl)-3-phenyl-2-propenal,HMDB0037166; HMDB37166,,
339,193.07329039217018,5219.814390788906,-0.0006608921701740655,C8H18OS2,-H(-),3-[(2-Mercapto-1-methylpropyl)thio]-2-butanol,HMDB0037295; HMDB37295,,
339,193.07329039217018,5219.814390788906,-0.00019169217017633855,C8H10N4O2,-H(-),Caffeine,HMDB0001847; HMDB0014962; HMDB01847; HMDB14962,C07481,; CHEBI:126237; CHEBI:27732
