ionIdx,ionMz,ionAverageInt,Top annotation formula,Top annotation ion
34,94.02980673565243,13203.258271164339,C5H5NO,-H(-)
35,94.9806886806559,94702.11857120981,H4O4Si,-H(-)
36,95.01397612232877,9579.516999358722,C5H4O2,-H(-)
37,95.05033058834796,5586.118142879613,C6H8O,-H(-)
38,96.04549669004285,4346.321359030435,C5H7NO,-H(-)
39,96.96930676768703,395811.9053847627,H3O4P,-H(-)
40,97.02877761327018,22626.82909135957,C5H6O2,-H(-)
41,97.06582786140035,13055.914148052245,C6H10O,-H(-)
42,98.0249057707344,8902.719819295558,C4H5NO2,-H(-)
43,98.06138124549474,2528.2394195482984,C5H9NO,-H(-)
44,99.00880442037983,27158.974904137158,C4H4O3,-H(-)
45,99.04529129077434,23959.689834915807,C5H8O2,-H(-)
46,99.08137166012372,2885.0085750614658,C6H12O,-H(-)
47,100.02268981522782,2198.838135989394,C4H7NS,-H(-)
48,100.04049982290742,6045.83143395207,C4H7NO2,-H(-)
49,101.0244682904403,33470.759678407325,C4H6O3,-H(-)
50,101.06090838505294,15256.956428943337,C5H10O2,-H(-)
51,102.03817699656759,2426.4134582112015,C4H9NS,-H(-)
52,102.0561278572238,73304.89919525282,C4H9NO2,-H(-)
53,103.02226341481344,3020.9350036456585,C4H8OS,-H(-)
54,103.0400631549438,35913.34736127369,C4H8O3,-H(-)
55,104.03539981773014,62060.04767565086,C3H7NO3,-H(-)
56,105.01939044458933,9880.44582779121,C3H6O4,-H(-)
57,105.0378021387497,7055.6472095540075,C4H10OS,-H(-)
58,105.05502518058687,1814.2703734416875,C4H10O3,-H(-)
59,105.07094682539166,940.5877630491108,C8H10,-H(-)
60,107.05014531522042,64560.65079239089,C7H8O,-H(-)
61,108.04551155658334,12920.431145355564,C6H7NO,-H(-)
62,109.02949053766359,22293.036105752293,C6H6O2,-H(-)
63,109.04068694134386,15618.008659741092,C5H6N2O,-H(-)
64,109.06579535793321,6078.126727420322,C7H10O,-H(-)
65,110.03607463765991,88567.72330635769,C4H5N3O,-H(-)
66,110.07229763568954,19393.40047991781,C5H9N3,-H(-)
67,111.00880765221801,27762.267867101364,C5H4O3,-H(-)
68,111.02014918174318,103931.94077947934,C4H4N2O2,-H(-)
69,111.08185749220578,5202.9213169509185,C7H12O,-H(-)
70,112.02349008397107,5996.999018254689,C5H7NS,-H(-)
71,112.05174174830626,65282.48292924956,C4H7N3O,-H(-)
72,113.00632555597737,3274.8669730871034,C5H6OS,-H(-)
73,113.02466884484228,40445.4785425919,C5H6O3,-H(-)
74,113.03579627352974,49829.25574489851,C4H6N2O2,-H(-)
75,113.05945738618676,12794.286045756371,C6H10O2,-H(-)
76,113.09805439012922,1233.0162928227892,C7H14O,-H(-)
77,114.05603349833494,455631.1058729906,C5H9NO2,-H(-)
78,114.96782337888664,526.7218919542952,C4H4S2,-H(-)
79,115.00372849004627,13155.439698764114,C4H4O4,-H(-)
80,115.04019882293984,51405.533510552224,C5H8O3,-H(-)
81,115.05955639216117,31018.146851270558,C6H12S,-H(-)
82,116.05085774288483,177475.3570384984,C8H7N,-H(-)
83,116.07176141435802,1118919.826753446,C5H11NO2,-H(-)
84,117.01933429911303,39903.33161167213,C4H6O4,-H(-)
85,117.0751243643235,62281.90141333383,C6H14S,-H(-)
86,118.0509045549616,100529.19038059305,C4H9NO3,-H(-)
87,119.03539654297792,41065.97862625622,C4H8O4; C5H4N4,-H(-); -H(-)
88,119.05090625319083,47183.227472111874,C8H8O,-H(-)
89,120.01234071052272,18816.782325501368,C3H7NO2S,-H(-)
90,120.9960789498193,1559.2682308445694,C3H6O3S,-H(-)
91,121.01576471912225,2529.22836787472,C4H10S2,-H(-)
92,121.03230793501487,53315.7102343032,C4H10O2S,-H(-)
93,121.0404842420298,22387.472031233272,C6H6N2O,-H(-)
94,121.06605639212957,12483.676983001522,C8H10O,-H(-)
95,122.02485206099152,6388.693465109944,C6H5NO2,-H(-)
96,124.0075793526099,30490.26436020288,C2H7NO3S,-H(-)
97,124.01710372259335,8064.525394439426,C2H8NO3P,-H(-)
98,124.05232020215631,2972.376908393951,C5H7N3O,-H(-)
99,124.07708618513615,1232.3564607456271,C7H11NO,-H(-)
100,124.99142515690474,13364.91571489879,C2H6O4S,-H(-)
101,125.03577657722826,194820.89590101552,C5H6N2O2,-H(-)
102,126.03895748731443,11564.233491915618,C6H9NS,-H(-)
103,126.09238294979612,1070.4126867405096,C7H13NO,-H(-)
104,126.90523311393663,5469.6752548315235,HI,-H(-)
105,127.02189050907225,2005.280065862187,C6H8OS,-H(-)
106,127.04059919398507,17803.690620336434,C6H8O3,-H(-)
107,127.05131309216229,61714.71644677455,C5H8N2O2,-H(-)
108,127.11354208866732,1186.7524365878187,C8H16O,-H(-)
109,128.03549461824454,228008.33761408902,C5H7NO3,-H(-)
110,129.01966905232348,20341.90909280244,C5H6O4,-H(-)
111,129.03854454753304,16361.769088166391,C6H10OS,-H(-)
112,129.055514144974,75875.23079479327,C6H10O3,-H(-)
113,129.09203671466955,11104.06195880551,C7H14O2,-H(-)
114,129.10268099410297,2597.576079184413,C6H14N2O,-H(-)
115,130.01480580181828,2641.291474941301,C4H5NO4,-H(-)
116,130.05195863451834,21511.297171843908,C5H9NO3,-H(-)
117,130.08763845982762,1888823.906584993,C6H13NO2,-H(-)
118,131.04625819813097,157279.89019698233,C4H8N2O3,-H(-)
119,131.0828517192255,143644.83170786276,C5H12N2O2,-H(-)
120,131.0901412845811,165728.04833582998,C7H16S,-H(-)
121,132.0302916714043,306357.10763919743,C4H7NO4,-H(-)
122,133.01554893037198,20737.886455223514,C5H10S2,-H(-)
123,133.03370292400203,16090.997481093116,C5H10O2S,-H(-)
124,133.05203213083752,33376.037300153104,C6H6N4,-H(-)
125,133.06552026853262,9573.632336972993,C9H10O,-H(-)
126,133.10272117639798,835.6401633527349,C10H14,-H(-)
127,134.02698419419204,9549.214672070912,C4H9NO2S,-H(-)
128,134.04736431018242,666562.4819831544,C5H5N5,-H(-)
129,135.03011660869834,42686.561145295156,C4H8O5; C5H12S2,-H(-); -H(-)
130,135.06778971528445,19865.198537778768,C6H8N4,-H(-)
131,135.08078629977572,7010.422404133572,C9H12O,-H(-)
132,136.07622278225912,17624.911504077354,C8H11NO,-H(-)
133,137.035464050498,100834.98080757083,C6H6N2O2,-H(-)
134,138.0675160643474,160813.93535626435,C6H9N3O,-H(-)
135,138.9676563595884,13391.587590763782,C6H4S2,-H(-)
136,138.97069980780125,7290.075440998277,C2H4O5S; C3H8S3,-H(-); -H(-)
137,138.97874622265218,5170.268335454752,C2H5O5P,-H(-)
138,139.0757462599057,14446.100388035997,C8H12O2,-H(-)
139,139.11288964089775,3082.775169638029,C9H16O,-H(-)
140,140.0716593225755,4420.180283079895,C7H11NO2,-H(-)
141,140.9867674380131,4478.305290287313,C2H6O5S,-H(-)
142,141.09044677087235,6814.553035111984,C8H14O2,-H(-)
143,142.03314687509564,2374.760218943668,C6H9NOS,-H(-)
144,142.0664909517989,52415.12515015199,C10H9N,-H(-)
145,142.98997562271495,4415.983434718665,C6H5ClO2,-H(-)
146,142.9985079895145,2809.0028344639827,C5H4O5; C6H8S2,-H(-); -H(-)
147,143.03509474285485,18174.979991883603,C6H8O4,-H(-)
148,143.04908932109956,5027.144655890484,C10H8O,-H(-)
149,143.0577302294565,3002.328167206942,C4H8N4O2,-H(-)
150,143.0818865680079,6433.459243459272,C6H12N2O2,-H(-)
151,143.10779822233513,45336.298320061214,C8H16O2,-H(-)
152,144.03068323814165,2999.2095401887614,C5H7NO4,-H(-)
153,144.04549272556963,17525.326975650834,C9H7NO,-H(-)
154,144.06670090248153,16789.834054823914,C6H11NO3,-H(-)
155,144.0801004350417,3533.59643463791,C10H11N,-H(-)
156,144.10300232084668,2102.558577396018,C7H15NO2,-H(-)
157,145.01427581663847,3576.265131860762,C5H6O5; C6H10S2,-H(-); -H(-)
158,145.03021172459555,6802.306684067678,C9H6O2,-H(-)
159,145.06175850638516,469023.8934578867,C5H10N2O3,-H(-)
160,145.09828198800702,428418.460373492,C6H14N2O2,-H(-)
161,146.04593299312882,457950.4773297088,C5H9NO4,-H(-)
162,147.01233849169347,3331.497656707923,C5H8O3S,-H(-)
163,147.02999830643384,28552.12046303118,C5H8O5; C6H12S2,-H(-); -H(-)
164,147.0661009666933,20357.16450258423,C6H12O4,-H(-)
165,147.09276380662328,2736.200816169213,C9H12N2,-H(-)
166,148.0439263502705,175969.8795612964,C5H11NO2S,-H(-)
167,148.99068209890228,8934.416232191867,C4H6O4S,-H(-)
168,149.00885202438442,3023.5048679917804,C4H6O6,-H(-)
169,149.0367509527394,11039.511406962154,C4H7FN2O3,-H(-)
170,149.0470741158989,23269.11305716137,C6H14S2; C6H6N4O,-H(-); -H(-)
171,149.06062649615737,30776.223542151576,C9H10O2,-H(-)
172,149.0967851147356,4150.78844142031,C10H14O,-H(-)
173,150.0020548949835,7055.796054914813,C7H5NOS,-H(-)
174,150.04217447753783,93525.84296701949,C5H5N5O,-H(-)
175,150.988170102222,1718.0298240611987,C4H8O2S2,-H(-)
176,151.02612306537756,11584.595246336014,C5H4N4O2,-H(-)
177,151.07538864933917,20980.389164541048,C9H12O2,-H(-)
178,151.9845726567937,5780.831219612008,C3H7NO2S2,-H(-)
179,152.0008737469507,12265.401343385394,C3H7NO4S,-H(-)
180,152.03581708257667,7034.202971179297,C7H7NO3,-H(-)
181,152.07028008975578,4812.742591956003,C8H11NO2,-H(-)
182,152.08305936366753,4643.82203492385,C7H11N3O,-H(-)
183,153.01904907296176,21880.78272294458,C7H6O4,-H(-)
184,153.0556651742969,9696.818326567278,C8H10O3,-H(-)
185,153.091792239787,18812.522791695174,C9H14O2,-H(-)
186,154.02724451358026,9144.888207312704,C3H10NO4P,-H(-)
187,154.06206814458542,823536.8710980088,C6H9N3O2,-H(-)
188,154.98489021988826,2437.364311059982,C3H8O3S2,-H(-)
189,154.99960833494842,4080.0350624344956,C7H8S2,-H(-)
190,155.03600200458948,8516.969845875996,C7H8O4,-H(-)
191,155.07079761034908,47131.41651584036,C8H12O3,-H(-)
192,155.1432115929058,1141.1408949672632,C10H20O,-H(-)
193,155.98915502946159,1083.2143692039594,C3H8ClNO2S,-H(-)
194,156.06693721837044,9516.55428954224,C7H11NO3,-H(-)
195,157.0132452594047,5019.402778522205,C6H6O5,-H(-)
196,157.02381018115068,2467.8806984594844,C5H6N2O4,-H(-)
197,157.05040180283748,12813.822204931563,C7H10O4,-H(-)
198,157.06373393148493,4603.42040766953,C6H10N2O3,-H(-)
199,157.0871350858425,21567.106709800926,C8H14O3,-H(-)
200,157.12318411426307,60556.37798009191,C9H18O2,-H(-)
201,158.08199057481175,10738.924568222978,C7H13NO3,-H(-)
202,158.11828104373237,1741.5476250611655,C8H17NO2,-H(-)
203,159.03031486970374,8135.707463613255,C6H8O5,-H(-)
204,159.06560402325215,20175.849352024296,C7H12O4,-H(-)
205,159.09265535795382,10670.37392950177,C10H12N2,-H(-)
206,159.10253760968018,10089.181334185972,C8H16O3,-H(-)
207,159.11384555986663,3562.393978388208,C7H16N2O2,-H(-)
208,159.1280623145991,1459.033738335761,C8H18NO2,-H(-)
209,160.02651845712057,60040.60533954768,C6H11NS2,-H(-)
210,160.04013623015103,18003.833719959868,C9H7NO2,-H(-)
211,160.06124686861955,9503.826574014161,C6H11NO4,-H(-)
212,160.1006308843016,1565.2457904430723,C10H13N2,-H(-)
213,161.0109164559824,2869.229370864938,C6H10OS2,-H(-)
214,161.02478052956644,5470.296585522051,C9H6O3,-H(-)
215,161.03927489781802,15058.366345814089,C13H6; C5H10N2O2S,-H(-); -H(-)
216,161.04550483272118,50413.33671369651,C6H10O5; C7H14S2,-H(-); -H(-)
217,162.0225728714643,5920.146270146791,C5H9NO3S,-H(-)
218,162.04223042724468,26498.752526380642,C6H13NS2; C6H5N5O,-H(-); -H(-)
219,162.05602150190404,9195.797714550632,C9H9NO2,-H(-)
220,163.02549137906476,10338.083223774891,C6H12OS2,-H(-)
221,163.0399152138014,21619.210331629267,C9H8O3,-H(-)
222,163.05052930860728,13633.602072594036,C8H8N2O2,-H(-)
223,163.0611802843253,83098.1745123947,C6H12O5; C7H16S2,-H(-); -H(-)
224,163.0964596438809,4789.2971857439825,C7H16O4,-H(-)
225,164.01780974414652,4650.2576691175955,C8H7NOS,-H(-)
226,164.03926732349032,32810.282445691184,C5H11NO3S,-H(-)
227,164.07188799414004,1347881.0748713634,C9H11NO2,-H(-)
228,165.01926995719936,20170.7657069846,C8H6O4,-H(-)
229,165.04168100711698,28210.315018668673,C6H14OS2; C6H6N4O2,-H(-); -H(-)
230,165.05574282421176,23321.261920917874,C9H10O3,-H(-)
231,165.07489117364773,152183.15420753488,C10H14S,-H(-)
232,165.16406470334607,752.1055059311122,C12H22,-H(-)
233,165.9799857866862,7438.125228855254,C7H5NS2,-H(-)
234,166.03036677581233,2241.737324072789,C3H9N3O3S,-H(-)
235,166.04975744318526,7240.862415964179,C8H9NO3,-H(-)
236,166.08822246500387,4039.0732010173892,C9H13NO2,-H(-)
237,167.02105695167512,423048.7746109227,C5H4N4O3,-H(-)
238,167.1440944110262,2951.048597357448,C11H20O,-H(-)
239,167.99616486897597,9172.018338182846,C3H7NO5S,-H(-)
240,168.04303935558673,21512.418793320794,C4H12NO4P,-H(-)
241,168.0774419281796,7225.705012121931,C7H11N3O2,-H(-)
242,169.06562666343368,19974.207611745063,C12H10O,-H(-)
243,169.09752368862496,4760.096508949081,C8H14N2O2,-H(-)
244,169.1231654843993,8570.917251472767,C10H18O2,-H(-)
245,170.05721599944718,4492.320209362736,C6H9N3O3,-H(-)
246,171.00651939990072,5721.097914764785,C3H9O6P,-H(-)
247,171.039879102676,4172.453095977101,C6H8N2O4,-H(-)
248,171.06617892559066,26001.004280245044,C8H12O4,-H(-)
249,171.0822687832072,7158.745681718391,C12H12O,-H(-)
250,171.10268864636072,61340.07145635526,C9H16O3,-H(-)
251,171.13901698375432,59506.966326186885,C10H20O2,-H(-)
252,172.0410169534973,4500.019188419731,C10H7NO2,-H(-)
253,172.06085865209235,7749.869842111227,C7H11NO4,-H(-)
254,172.99118632446772,162377.24197507772,C6H6O4S,-H(-)
255,173.00897740839525,31564.82450563266,C6H6O6,-H(-)
256,173.02565411007333,7503.3135279117405,C10H6O3,-H(-)
257,173.04474942602943,41293.218529826314,C7H10O5,-H(-)
258,173.05691648907603,11558.305585953049,C6H10N2O4,-H(-)
259,173.0825125070669,42138.055238705914,C8H14O4,-H(-)
260,173.10434225218924,366029.31753015,C6H14N4O2,-H(-)
261,174.00584376801456,24795.603523222133,C6H9NOS2,-H(-)
262,174.04036930526414,8616.709675784392,C6H9NO5,-H(-)
263,174.05609995286954,10459.187949681458,C10H9NO2,-H(-)
264,174.07737347159016,21984.22961925729,C7H13NO4,-H(-)
265,174.08824729566103,10533.439518758376,C6H13N3O3,-H(-)
266,175.02480734140872,6435.229322483369,C6H8O6,-H(-)
267,175.06052451212366,11309.723659724368,C7H12O5,-H(-)
268,175.07652326221154,8780.487083065527,C11H12O2,-H(-)
269,175.08781406553675,4047.727414685526,C10H12N2O,-H(-)
270,176.08418864267256,1880.8448278712135,C9H11N3O,-H(-)
271,176.09292032445052,1665.5856205416112,C7H15NO4,-H(-)
272,176.9880439033769,1954.8215636123539,C6H10S3,-H(-)
273,177.0224081456053,4545.164528155357,C6H10O4S,-H(-)
274,177.05544605255182,8380.26212037711,C10H10O3,-H(-)
275,177.07646749027896,6351.247830231265,C7H14O5,-H(-)
276,177.09187604782304,6516.038796579488,C11H14O2,-H(-)
277,178.01726931733245,3544.3624467538643,C5H9NO4S,-H(-)
278,178.05082555128766,36432.554993050995,C9H9NO3,-H(-)
279,178.07142949600478,5908.614358488617,C6H13NO5,-H(-)
280,178.08669593218823,3033.164876641163,C10H13NO2,-H(-)
281,179.03545884783796,8991.794095149788,C9H8O4,-H(-)
282,179.05657359243432,119596.92076355292,C6H12O6; C7H8N4O2,-H(-); -H(-)
283,179.10730720023008,5108.743615066281,C11H16O2,-H(-)
284,180.0308510948568,21329.200346238522,C8H7NO4,-H(-)
285,180.0527425216197,266440.5494456984,C6H7N5O2,-H(-)
286,180.0664957784708,1093868.2861742915,C9H11NO3,-H(-)
287,180.13970980882127,11231.04597437305,C11H19NO,-H(-)
288,181.01312970806214,12516.674675557519,C8H6O5,-H(-)
289,181.03692705638545,8652.73767176149,C6H6N4O3,-H(-)
290,181.16085818214734,1621.567423430621,C12H22O,-H(-)
291,181.99159210617958,3646.5458167132024,C7H5NO3S,-H(-)
292,182.0089519441354,6884.508936357439,C7H5NO5,-H(-)
293,182.0460248734187,9573.282939385223,C8H9NO4,-H(-)
294,182.07162403201045,15157.72216012379,C11H9N3,-H(-)
295,182.97099867117,1261.76688053358,C3H5O7P,-H(-)
296,183.06541973543838,10491.685257757457,C9H12O4,-H(-)
297,183.10250616774752,8187.68723062788,C10H16O3,-H(-)
298,183.1138564957301,2721.8019683955663,C9H16N2O2,-H(-)
299,183.13896429663242,6295.431789391217,C11H20O2,-H(-)
300,184.0017071745978,3684.9863953509325,C3H8NO6P,-H(-)
301,184.02392650577215,2138.9019656582004,C7H7NO5,-H(-)
302,184.0724725213441,2762.061095565687,C7H11N3O3,-H(-)
303,184.0976667866641,5855.297285795125,C9H15NO3,-H(-)
304,185.0249820089338,2668.3884994270734,C11H6O3,-H(-)
305,185.0443157603911,8798.57318871315,C8H10O5,-H(-)
306,185.05668951198658,4737.160610960231,C7H10N2O4,-H(-)
307,185.07193091940533,7881.136990719814,C11H10N2O,-H(-)
308,185.09472090570264,7068.538200889524,C8H14N2O3,-H(-)
309,185.11821832052433,13440.361281470137,C10H18O3,-H(-)
310,185.1545407424788,10633.935878713628,C11H22O2,-H(-)
311,186.0558934317184,5093.588697704404,C11H9NO2,-H(-)
312,186.07623034273576,5500.709181127969,C8H13NO4,-H(-)
313,186.09157581672787,2573.9712263305473,C12H13NO,-H(-)
314,186.11349192847817,4881.8266604744995,C9H17NO3,-H(-)
315,187.00696589391762,754353.1541820985,C7H8O4S,-H(-)
316,187.09741772108748,63976.80389811446,C9H16O4,-H(-)
317,188.98640747959428,76627.34810625722,C6H6O5S,-H(-)
318,189.00326207858816,48655.22737050737,C6H6O7,-H(-)
319,189.01843645491326,15866.530884046439,C10H6O4,-H(-)
320,189.04029567424539,26880.148756728562,C7H10O6,-H(-)
321,189.07692880328207,12204.926461633804,C8H14O5,-H(-)
322,189.10225051457508,3455.994286583556,C11H14N2O,-H(-)
323,189.1278712043763,2002.2977154619905,C13H18O,-H(-)
324,190.01266198287763,4046.7026843086746,C6H7O7,-H(-)
325,190.05070365515544,10241.492452362298,C10H9NO3,-H(-)
326,190.072127889933,6134.900271055469,C7H13NO5; C8H17NS2,-H(-); -H(-)
327,190.08504206531148,2683.0427602790305,C6H13N3O4,-H(-)
328,191.0197050936569,160545.794108882,C6H8O7,-H(-)
329,191.05575198513532,16749.28654363276,C7H12O6,-H(-)
330,191.06914070820346,7163.121768098256,C6H12N2O5,-H(-)
331,191.08079431435985,3908.3953997689446,C10H12N2O2,-H(-)
332,191.10738631990372,4353.6004938959595,C12H16O2,-H(-)
333,191.14356731976557,1672.6924178969664,C13H20O,-H(-)
334,192.02701272267598,9277.019643282507,C6H9O7,-H(-)
335,192.066601048483,4760.638481104937,C10H11NO3,-H(-)
336,192.1027416042606,1692.4747135009393,C11H15NO2,-H(-)
337,193.0352389400716,4395.135975840473,C6H10O7,-H(-)
338,193.05064211452108,5403.207880004539,C10H10O4,-H(-)
339,193.07329039217018,5219.814390788906,C8H10N4O2; C8H18OS2,-H(-); -H(-)
340,193.08837650748453,11574.403204375245,C11H14O3,-H(-)
341,193.09937432708537,8631.94141422581,C10H14N2O2,-H(-)
342,193.1217679299463,4532.173597721755,C12H18O2,-H(-)
343,193.16000097990323,1214.7837230138991,C13H22O,-H(-)
344,194.04580653770705,21920.285528053075,C9H9NO4,-H(-)
345,195.0165454451242,6011.046085111084,C8H6NO5,-H(-)
346,195.03115661774896,6734.820209724946,C9H8O5,-H(-)
347,195.0515614825118,24740.79569948137,C6H12O7; C7H8N4O3,-H(-); -H(-)
348,195.10071732106957,10267.687925742968,C11H16O3,-H(-)
349,195.11294325985978,4075.7446374315064,C10H16N2O2,-H(-)
350,195.13869816796583,9880.93107806997,C12H20O2,-H(-)
351,196.02508601065594,5488.346197343092,C8H7NO5,-H(-)
352,197.01062137016228,4100.122582657266,C8H6O6,-H(-)
353,197.03199646552622,3546.0105504936655,C6H6N4O4,-H(-)
354,197.0431588254195,10140.958526415343,C13H10S,-H(-)
355,197.0643482832607,15871.990507501438,C10H14O2S,-H(-)
356,197.06750890323744,19167.002750020936,C7H10N4O3,-H(-)
357,197.0933644795323,4525.852026197298,C9H14N2O3,-H(-)
358,197.1545611994324,7934.051091090706,C12H22O2,-H(-)
359,198.01771865136868,1666.5842312210623,C4H10NO6P,-H(-)
360,198.04110861246622,2622.5296606611314,C8H9NO5,-H(-)
361,198.07873247035235,7010.50246728531,C10H9N5,-H(-)
362,198.08722189579828,3172.6563724860616,C8H13N3O3,-H(-)
363,199.00692203626474,22982.17089577626,C8H8O4S,-H(-)
364,199.03754530088472,16508.83349742414,C7H13KO4,-H(-)
365,199.0595675913979,10842.08180834609,C9H12O5,-H(-)
366,199.09732152029886,12640.928674885148,C10H16O4,-H(-)
367,199.13388223485654,11407.520130065552,C11H20O3,-H(-)
368,199.14607525018033,6727.6450773936995,C10H20N2O2,-H(-)
369,199.16984110563735,136044.72216998457,C12H24O2,-H(-)
370,199.96936635166955,1024.5406083276441,C3H7NO5S2,-H(-)
371,200.90128627311378,10878.534601265046,C3H6S5,-H(-)
372,201.02292841201242,6599.047659346433,C8H10O4S,-H(-)
373,201.11310565088905,20246.993400153147,C10H18O4,-H(-)
374,201.12443360936638,5769.58178050584,C9H18N2O3,-H(-)
375,201.14943576104727,3216.7035831989388,C11H22O3,-H(-)
376,202.10843378174326,4920.764626848437,C9H17NO4,-H(-)
377,203.00193596280357,43479.641045700846,C7H8O5S,-H(-)
378,203.01999065628183,22847.266698336625,C7H8O7,-H(-)
379,203.05755261812504,46683.215210926726,C8H12O6,-H(-)
380,203.08285066384016,1306837.1445989176,C11H12N2O2,-H(-)
381,205.03421899740167,4019.820025829105,C7H10O7,-H(-)
382,205.07075232397477,7520.662107842417,C8H14O6,-H(-)
383,205.12318008524156,3925.090232246899,C13H18O2,-H(-)
384,205.13484286794147,2804.899658543651,C12H18N2O,-H(-)
385,205.15941556612097,50919.10307810105,C14H22O,-H(-)
386,206.05024618174804,18427.01830345402,C7H13NO4S,-H(-)
387,206.99562221323447,3033.28026864367,C7H12OS3,-H(-)
388,207.02987929359114,4283.899864448342,C10H8O5,-H(-)
389,207.04972581336526,15377.81498392305,C11H12O2S,-H(-)
390,207.07764114185505,6434.965056579311,C10H12N2O3,-H(-)
391,207.08668001263257,7643.264361726525,C8H16O6,-H(-)
392,207.11389761814036,3167.1940650178262,C11H16N2O2,-H(-)
393,207.138927183599,45743.04012710567,C13H20O2,-H(-)
394,208.0165645697747,2254.6773719002736,C10H8ClNO2,-H(-)
395,208.06173373583152,3818.450459143047,C10H11NO4,-H(-)
396,209.04525700847614,12776.022555290492,C10H10O5,-H(-)
397,209.06663635020183,5063.383789766281,C7H14O7,-H(-)
398,209.08147477588287,12050.749792150416,C11H14O4,-H(-)
399,209.12994337541892,5317.830451979746,C11H18N2O2,-H(-)
400,209.15462843129177,33880.116710413466,C13H22O2,-H(-)
401,210.13290070107558,1028.5618294922622,C12H21NS,-H(-)
402,211.01930831811396,2349.902493246614,C8H8N2O3S,-H(-)
403,211.06014234108625,8075.512193373749,C10H12O5,-H(-)
404,211.08321717649656,5849.959590101273,C7H16O7; C8H12N4O3,-H(-); -H(-)
405,211.09749102696136,8788.413702158312,C11H16O4,-H(-)
406,211.13377169264282,16718.435291117912,C12H20O3,-H(-)
407,211.1697897795151,2947.8087154151813,C13H24O2,-H(-)
408,212.00222963455104,29670.30746568385,C8H7NO4S,-H(-)
409,212.0740788732547,4179.381514074164,C10H15NO2S,-H(-)
410,213.02237613566984,10791.907324985936,C9H10O4S,-H(-)
411,213.04097533039112,5195.533344337135,C9H10O6,-H(-)
412,213.05849832940746,3014.5430972306303,C10H14O3S,-H(-)
413,213.11300170652717,7622.010142431554,C11H18O4,-H(-)
414,213.1262650896747,3272.1362004564285,C10H18N2O3,-H(-)
415,213.14953107293547,10176.715446554372,C12H22O3,-H(-)
416,213.1857959376273,13022.573988667687,C13H26O2,-H(-)
417,214.0484658281647,9414.925056613258,C5H14NO6P,-H(-)
418,214.08741246745936,2558.1304256867343,C13H13NO2,-H(-)
419,214.1451541190823,2137.646522771554,C11H21NO3,-H(-)
420,216.0969196746411,5290.826411263521,C8H15N3O4,-H(-)
421,217.1080288297237,13456.904181357675,C10H18O5,-H(-)
422,217.18032938649372,1340.6924459441625,C12H26O3,-H(-)
423,218.0467547338543,10643.869932175863,C11H9NO4,-H(-)
424,218.10338671704253,30957.679976286563,C9H17NO5,-H(-)
425,219.05040828202223,6775.962153094193,C8H12O7,-H(-)
426,219.06588010256152,4588.256181425571,C12H12O4,-H(-)
427,219.07736950785977,11266.10337376262,C11H12N2O3,-H(-)
428,219.1377938872727,7121.286750565903,C14H20O2,-H(-)
429,219.17544165969161,2640.8515517030773,C15H24O,-H(-)
430,220.02663046059703,3418.8373249043634,C7H11NO5S,-H(-)
431,220.1454806080323,2771.767480833354,C12H19N3O,-H(-)
432,221.06660184910479,25501.09036934759,C8H14O7,-H(-)
