ionIdx,ionMz,feature_col_name
277,178.0173,277
278,178.0508,278
279,178.0714,279
280,178.0867,280
281,179.0355,281
282,179.0566,282
283,179.1073,283
284,180.0309,284
285,180.0527,285
286,180.0665,286
287,180.1397,287
288,181.0131,288
289,181.0369,289
290,181.1609,290
291,181.9916,291
292,182.009,292
293,182.046,293
294,182.0716,294
295,182.971,295
296,183.0654,296
297,183.1025,297
298,183.1139,298
299,183.139,299
300,184.0017,300
301,184.0239,301
302,184.0725,302
303,184.0977,303
304,185.025,304
305,185.0443,305
306,185.0567,306
307,185.0719,307
308,185.0947,308
309,185.1182,309
310,185.1545,310
311,186.0559,311
312,186.0762,312
313,186.0916,313
314,186.1135,314
315,187.007,315
316,187.0974,316
317,188.9864,317
318,189.0033,318
319,189.0184,319
320,189.0403,320
321,189.0769,321
322,189.1023,322
323,189.1279,323
324,190.0127,324
325,190.0507,325
326,190.0721,326
327,190.085,327
328,191.0197,328
329,191.0558,329
330,191.0691,330
331,191.0808,331
332,191.1074,332
333,191.1436,333
334,192.027,334
335,192.0666,335
336,192.1027,336
337,193.0352,337
338,193.0506,338
339,193.0733,339
340,193.0884,340
341,193.0994,341
342,193.1218,342
343,193.16,343
344,194.0458,344
345,195.0165,345
346,195.0312,346
347,195.0516,347
348,195.1007,348
349,195.1129,349
350,195.1387,350
351,196.0251,351
352,197.0106,352
353,197.032,353
354,197.0432,354
355,197.0643,355
356,197.0675,356
357,197.0934,357
358,197.1546,358
359,198.0177,359
360,198.0411,360
361,198.0787,361
362,198.0872,362
363,199.0069,363
364,199.0375,364
365,199.0596,365
366,199.0973,366
367,199.1339,367
368,199.1461,368
369,199.1698,369
370,199.9694,370
371,200.9013,371
372,201.0229,372
373,201.1131,373
374,201.1244,374
375,201.1494,375
376,202.1084,376
377,203.0019,377
378,203.02,378
379,203.0576,379
380,203.0829,380
381,205.0342,381
382,205.0708,382
383,205.1232,383
384,205.1348,384
385,205.1594,385
386,206.0502,386
387,206.9956,387
388,207.0299,388
389,207.0497,389
390,207.0776,390
391,207.0867,391
392,207.1139,392
393,207.1389,393
394,208.0166,394
395,208.0617,395
396,209.0453,396
397,209.0666,397
398,209.0815,398
399,209.1299,399
400,209.1546,400
401,210.1329,401
402,211.0193,402
403,211.0601,403
404,211.0832,404
405,211.0975,405
406,211.1338,406
407,211.1698,407
408,212.0022,408
409,212.0741,409
410,213.0224,410
411,213.041,411
412,213.0585,412
413,213.113,413
414,213.1263,414
415,213.1495,415
416,213.1858,416
417,214.0485,417
418,214.0874,418
419,214.1452,419
420,216.0969,420
421,217.108,421
422,217.1803,422
423,218.0468,423
424,218.1034,424
425,219.0504,425
426,219.0659,426
427,219.0774,427
428,219.1378,428
429,219.1754,429
430,220.0266,430
431,220.1455,431
432,221.0666,432
433,221.0933,433
434,221.1034,434
435,221.1173,435
436,221.1295,436
437,221.1545,437
438,222.114,438
439,223.0204,439
440,223.1085,440
441,223.1339,441
442,223.17,442
443,224.0799,443
444,225.0394,444
445,225.0765,445
446,225.1249,446
447,225.1496,447
448,225.1648,448
449,225.1858,449
450,226.0339,450
451,226.0829,451
452,226.1116,452
453,227.0027,453
454,227.0383,454
455,227.0688,455
456,227.0924,456
457,227.1639,457
458,227.2016,458
459,228.0987,459
460,228.1245,460
461,228.1606,461
462,229.0374,462
463,229.0736,463
464,229.12,464
465,229.1444,465
466,229.1557,466
467,229.1807,467
468,230.0127,468
469,230.1146,469
470,230.9959,470
471,231.0147,471
472,231.0798,472
473,231.1353,473
474,232.045,474
475,232.0928,475
476,232.1187,476
477,232.131,477
478,232.9755,478
479,233.0124,479
480,233.0595,480
481,233.0637,481
482,233.0782,482
483,233.1186,483
484,233.1547,484
485,233.1906,485
486,235.0296,486
487,235.0376,487
488,235.0621,488
489,235.0724,489
490,235.0822,490
491,235.0972,491
492,235.1337,492
493,235.1698,493
494,236.0228,494
495,236.093,495
496,237.0405,496
497,237.0631,497
498,237.0914,498
499,237.1496,499
500,238.0587,500
501,238.0935,501
502,238.1455,502
503,238.9768,503
504,239.0165,504
505,239.2382,505
506,240.0707,506
507,240.0979,507
508,240.1084,508
509,240.161,509
510,240.9926,510
511,241.0128,511
512,241.0708,512
513,241.0851,513
514,241.144,514
515,241.1803,515
516,241.217,516
517,242.1192,517
518,242.15,518
519,242.1761,519
520,243.0616,520
521,243.0819,521
522,243.0864,522
523,243.1027,523
524,243.1226,524
525,243.1344,525
526,243.1602,526
527,243.1966,527
528,244.099,528
529,244.1662,529
530,245.1145,530
531,245.1393,531
532,245.1529,532
533,247.0607,533
534,247.0949,534
535,247.1089,535
536,247.1699,536
537,248.0482,537
538,248.0561,538
539,248.1301,539
540,248.2017,540
541,249.006,541
542,249.0978,542
543,249.1121,543
544,249.1497,544
545,249.1858,545
546,251.0675,546
547,251.0916,547
548,251.1127,548
549,251.1284,549
550,251.1641,550
551,253.0729,551
552,253.1179,552
553,253.1231,553
554,253.2175,554
555,254.0443,555
556,255.0336,556
557,255.1489,557
558,255.1612,558
559,256.1551,559
560,256.1926,560
561,259.0227,561
562,266.0526,562
563,269.2121,563
564,271.1926,564
565,277.1808,565
566,277.2174,566
567,278.0403,567
568,278.1247,568
569,279.0793,569
570,279.0841,570
571,279.104,571
572,279.1609,572
573,279.1887,573
574,279.1969,574
575,279.2328,575
576,280.1037,576
577,281.0871,577
578,281.1053,578
579,281.1605,579
580,281.1746,580
581,282.0952,581
582,282.1218,582
583,282.1704,583
584,283.0678,584
585,284.0976,585
586,284.1226,586
587,284.1858,587
588,284.2239,588
589,285.1137,589
590,285.1853,590
591,285.2068,591
592,285.223,592
593,285.2452,593
594,286.0472,594
595,287.1046,595
596,287.1477,596
597,287.1856,597
598,287.2016,598
599,288.1233,599
600,289.0466,600
601,289.0715,601
602,289.0932,602
603,289.1085,603
604,289.1299,604
605,289.1426,605
606,290.0701,606
607,290.1237,607
608,291.0663,608
609,291.1225,609
610,291.1603,610
611,292.1183,611
612,292.1399,612
613,292.1916,613
614,293.1405,614
615,293.151,615
616,293.2117,616
617,293.942,617
618,294.0473,618
619,294.0956,619
620,294.9636,620
621,295.058,621
622,295.082,622
623,295.1187,623
624,295.1335,624
625,295.1556,625
626,295.1679,626
627,295.1891,627
628,295.2273,628
629,295.2637,629
630,295.9566,630
631,296.0859,631
632,296.1121,632
633,297.0633,633
634,297.0978,634
635,297.1182,635
636,297.1341,636
637,298.0675,637
638,299.0176,638
639,299.0974,639
640,299.1225,640
641,299.2012,641
642,299.223,642
643,299.2589,643
644,300.0394,644
645,300.9956,645
646,301.0341,646
647,301.0407,647
648,301.109,648
649,301.1438,649
650,301.1659,650
651,301.2005,651
652,301.2168,652
653,302.0987,653
654,302.1468,654
655,302.1865,655
656,303.0509,656
657,303.0874,657
658,303.1604,658
659,303.2329,659
660,305.0231,660
661,305.0339,661
662,305.1387,662
663,305.2483,663
664,306.0264,664
665,306.1094,665
666,306.1715,666
667,307.1552,667
668,307.1712,668
669,307.1908,669
670,307.2642,670
671,308.1017,671
672,308.1871,672
673,309.0189,673
674,309.041,674
675,309.1121,675
676,309.1716,676
677,309.2797,677
678,310.1146,678
679,311.0538,679
680,311.1688,680
681,311.2225,681
682,311.2952,682
683,312.2187,683
684,312.2534,684
685,313.0374,685
686,313.051,686
687,313.0764,687
688,313.0924,688
689,313.1651,689
690,314.0972,690
691,314.2078,691
692,315.0885,692
693,315.1447,693
694,315.1593,694
695,315.1953,695
696,315.2537,696
697,316.1308,697
698,316.1915,698
699,316.2118,699
700,317.0587,700
701,317.1743,701
702,317.2118,702
703,318.0882,703
704,319.0079,704
705,319.0262,705
706,319.0456,706
707,319.1922,707
708,320.1442,708
709,321.0397,709
710,321.1713,710
711,322.045,711
712,322.1247,712
713,323.0284,713
714,323.1292,714
715,323.1661,715
716,323.1866,716
717,324.0241,717
718,324.0706,718
719,325.0552,719
720,325.1844,720
721,325.3111,721
722,326.0882,722
723,326.1244,723
724,326.233,724
725,327.1079,725
726,327.2176,726
727,327.2326,727
728,328.2128,728
729,329.0282,729
730,329.1239,730
731,329.1392,731
732,329.1599,732
733,329.1751,733
734,330.107,734
735,330.2027,735
736,331.062,736
737,331.0825,737
738,331.1907,738
739,331.2638,739
740,333.059,740
741,333.1905,741
742,333.2065,742
743,334.1252,743
744,335.061,744
745,335.128,745
746,337.0937,746
747,337.1301,747
748,339.1244,748
749,341.0868,749
750,341.109,750
751,341.1404,751
752,344.2452,752
753,345.0631,753
754,345.1373,754
755,346.0556,755
756,347.0774,756
757,347.151,757
758,347.1859,758
759,349.0772,759
760,349.1645,760
761,349.1877,761
762,349.2017,762
763,349.2375,763
764,350.0453,764
765,351.0584,765
766,351.0871,766
767,351.2173,767
768,352.0872,768
769,352.1041,769
770,353.1233,770
771,353.2321,771
772,353.2703,772
773,353.3421,773
774,355.1253,774
775,355.1387,775
776,356.0893,776
777,357.0274,777
778,357.0836,778
779,357.1337,779
780,357.2649,780
781,357.2792,781
782,358.0929,782
783,359.0772,783
784,359.1052,784
785,359.1353,785
786,359.151,786
787,359.1863,787
788,361.1661,788
789,364.1543,789
790,365.035,790
791,365.0511,791
792,365.1382,792
793,365.1809,793
794,365.1972,794
795,365.3421,795
796,366.0052,796
797,366.0418,797
798,366.1407,798
799,367.0137,799
800,367.0468,800
801,367.1578,801
802,367.2123,802
803,369.0972,803
804,369.1351,804
805,370.0787,805
806,371.1513,806
807,372.1314,807
808,373.0428,808
809,373.0786,809
810,373.0915,810
811,375.1239,811
812,375.1443,812
813,375.2533,813
814,375.2911,814
815,376.0317,815
816,377.1943,816
817,377.3063,817
818,377.3424,818
819,378.0467,819
820,380.1116,820
821,381.1543,821
822,381.3142,822
823,381.3732,823
824,382.1353,824
825,382.1516,825
826,382.2408,826
827,383.1496,827
828,383.1535,828
829,383.1712,829
830,383.3162,830
831,383.3525,831
832,384.1063,832
833,385.1152,833
834,385.1301,834
835,385.2592,835
836,387.2168,836
837,389.047,837
838,391.0858,838
839,391.2042,839
840,391.2258,840
841,391.2845,841
842,393.0969,842
843,393.1179,843
844,393.1345,844
845,393.2274,845
846,393.3732,846
847,394.0422,847
848,395.1116,848
849,395.1615,849
850,395.3888,850
851,396.017,851
852,396.0819,852
853,396.989,853
854,397.0584,854
855,397.0933,855
856,397.1137,856
857,397.1294,857
858,398.0659,858
859,398.1719,859
860,399.0764,860
861,399.1388,861
862,399.2003,862
863,401.0874,863
864,401.1102,864
865,401.1793,865
866,401.2167,866
867,401.235,867
868,403.0101,868
869,403.1225,869
870,403.1406,870
871,403.222,871
872,405.2639,872
873,406.2418,873
874,407.1847,874
875,407.2237,875
876,407.2797,876
877,407.2947,877
878,409.1489,878
879,409.1776,879
880,409.238,880
881,409.4041,881
882,411.3474,882
883,415.1974,883
884,415.3216,884
885,415.3574,885
886,427.124,886
887,427.1963,887
888,427.3064,888
889,427.3572,889
890,429.1904,890
891,429.2284,891
892,431.0973,892
893,431.2065,893
894,431.219,894
895,431.3158,895
896,433.3109,896
897,433.3317,897
898,434.0454,898
899,435.1809,899
900,435.2188,900
901,435.2508,901
902,435.3104,902
903,435.3462,903
904,437.1387,904
905,437.145,905
906,437.2665,906
907,437.3263,907
908,439.1767,908
909,441.0896,909
910,441.3567,910
911,443.1131,911
912,443.1705,912
913,443.1934,913
914,443.2074,914
915,443.246,915
916,445.1864,916
917,445.3314,917
918,446.085,918
919,447.3117,919
920,449.1069,920
921,449.1723,921
922,451.1265,922
923,452.2774,923
924,453.135,924
925,453.1547,925
926,457.1327,926
927,459.3259,927
928,460.1673,928
929,461.1811,929
930,462.0788,930
931,462.1747,931
932,462.1774,932
933,465.1256,933
934,465.2258,934
935,465.2488,935
936,467.0838,936
937,467.1352,937
938,469.0169,938
939,471.1486,939
940,473.1078,940
941,473.218,941
942,473.2567,942
943,474.2852,943
944,475.2316,944
945,477.139,945
946,477.1992,946
947,489.2135,947
948,491.1182,948
949,493.2941,949
950,495.0611,950
951,495.1856,951
952,498.0493,952
953,499.1299,953
954,499.1591,954
955,503.1613,955
956,504.3086,956
957,505.0405,957
958,506.3244,958
959,506.9741,959
960,507.0612,960
961,507.1013,961
962,507.185,962
963,507.2387,963
964,508.3399,964
965,509.0565,965
966,509.1823,966
967,509.2033,967
968,509.2526,968
969,510.1824,969
970,510.2521,970
971,511.3051,971
972,512.1733,972
973,512.2678,973
974,513.0717,974
975,513.2684,975
976,514.2851,976
977,515.0514,977
978,515.132,978
979,515.193,979
980,515.2632,980
981,517.2225,981
982,518.2895,982
983,519.1888,983
984,519.2605,984
985,520.2577,985
986,520.3408,986
987,521.2593,987
988,521.2679,988
989,522.9519,989
990,525.1768,990
991,526.0674,991
992,527.1934,992
993,529.0673,993
994,529.3903,994
995,530.0564,995
996,533.2043,996
997,533.2753,997
998,534.0879,998
999,534.1988,999
1000,535.0893,1000
1001,535.1464,1001
1002,535.2172,1002
1003,535.3403,1003
1004,536.5041,1004
1005,537.4871,1005
1006,541.1357,1006
1007,541.2446,1007
1008,541.2647,1008
1009,541.2713,1009
1010,543.1539,1010
1011,543.3308,1011
1012,548.1191,1012
1013,548.1333,1013
1014,549.103,1014
1015,551.2135,1015
1016,551.3049,1016
1017,553.9229,1017
1018,557.2753,1018
1019,559.2326,1019
1020,561.1231,1020
1021,561.14,1021
1022,561.1756,1022
1023,561.4532,1023
1024,562.1952,1024
1025,563.1037,1025
1026,563.4667,1026
1027,565.1365,1027
1028,565.2911,1028
1029,566.3259,1029
1030,569.2733,1030
1031,571.2903,1031
1032,574.3872,1032
1033,579.1378,1033
1034,583.0219,1034
1035,584.2714,1035
1036,585.4879,1036
1037,586.223,1037
1038,588.1852,1038
1039,589.1222,1039
1040,591.134,1040
1041,591.3898,1041
1042,593.1504,1042
1043,599.2127,1043
1044,603.0072,1044
1045,603.4402,1045
1046,607.3283,1046
1047,609.1242,1047
1048,610.1342,1048
1049,613.1187,1049
1050,613.3053,1050
1051,619.2887,1051
1052,621.1097,1052
1053,621.5464,1053
1054,622.2803,1054
1055,625.1053,1055
1056,625.141,1056
1057,625.379,1057
1058,626.2396,1058
1059,627.1556,1059
1060,627.1701,1060
1061,629.0925,1061
1062,632.2037,1062
1063,633.2801,1063
1064,637.1033,1064
1065,637.3892,1065
1066,638.1639,1066
1067,641.1565,1067
1068,646.6145,1068
1069,647.5782,1069
1070,648.6296,1070
1071,658.4446,1071
1072,659.4684,1072
1073,659.5756,1073
1074,660.4596,1074
1075,661.3594,1075
1076,662.1008,1076
1077,665.6234,1077
1078,669.1242,1078
1079,669.1667,1079
1080,671.4654,1080
1081,674.5135,1081
1082,677.3773,1082
1083,678.433,1083
1084,679.1883,1084
1085,683.2242,1085
1086,683.27,1086
1087,685.4831,1087
1088,686.4752,1088
1089,691.1033,1089
1090,691.3647,1090
1091,692.4515,1091
1092,693.452,1092
1093,694.4801,1093
1094,695.4643,1094
1095,695.5772,1095
1096,697.5928,1096
1097,699.4962,1097
1098,700.4917,1098
1099,700.528,1099
1100,701.5622,1100
1101,704.5243,1101
1102,704.5836,1102
1103,711.2883,1103
1104,714.5064,1104
1105,715.5384,1105
1106,717.4727,1106
1107,719.4854,1107
1108,721.5028,1108
1109,722.2972,1109
1110,722.5111,1110
1111,723.1921,1111
1112,726.5454,1112
1113,727.5751,1113
1114,729.5524,1114
1115,729.5898,1115
1116,730.6017,1116
1117,735.4695,1117
1118,745.5009,1118
1119,746.5128,1119
1120,752.1615,1120
1121,756.211,1121
1122,756.5545,1122
1123,763.1436,1123
1124,765.4782,1124
1125,769.1997,1125
1126,772.5299,1126
1127,772.5853,1127
1128,773.6046,1128
1129,774.5436,1129
1130,776.5593,1130
1131,779.4596,1131
1132,782.476,1132
1133,787.67,1133
1134,791.4656,1134
1135,791.5811,1135
1136,799.4527,1136
1137,800.6538,1137
1138,801.5445,1138
1139,802.669,1139
1140,803.5579,1140
1141,806.5475,1141
1142,808.1163,1142
1143,809.5213,1143
1144,810.5288,1144
1145,810.6396,1145
1146,811.6446,1146
1147,812.36,1147
1148,813.4635,1148
1149,814.6696,1149
1150,817.6494,1150
1151,824.7005,1151
1152,833.2089,1152
1153,847.6606,1153
1154,848.5253,1154
1155,849.4994,1155
1156,850.4869,1156
1157,854.6663,1157
1158,858.6037,1158
1159,866.4926,1159
1160,869.5346,1160
1161,874.6552,1161
1162,875.3914,1162
1163,882.4306,1163
1164,887.5652,1164
1165,892.5345,1165
1166,898.531,1166
1167,900.1434,1167
1168,906.5509,1168
1169,909.448,1169
1170,912.1948,1170
1171,915.4615,1171
1172,920.5656,1172
1173,922.2245,1173
1174,925.5155,1174
1175,935.362,1175
1176,936.2404,1176
1177,937.4848,1177
1178,943.7767,1178
1179,953.4382,1179
1180,955.7958,1180
1181,959.5211,1181
1182,961.5373,1182
1183,973.5439,1183
1184,997.4805,1184
