merged_sample_id,"11,12-EET",12(13)-DiHOME,"12,13-EpOME",12-HETE,13(S)-HODE,14(15)-EpETE,"14,15-EET",20-HETE,"5,6-EET",6keto-PGF1,9-HODE,LTB4,LXA4,RvD1
mi::10,17.479072229734946,14.328334783195151,17.608750049924975,16.105010512726782,15.62215880388968,19.364586646750546,15.444751293772969,16.14765455028724,15.694975760283178,13.989464705423494,17.115044322750297,17.76675429577647,16.54987813231892,16.65458907995242
mi::11,17.699134109446852,14.946912992035967,16.98938905874274,15.534699513568947,15.912300860828838,19.56490354705724,16.29204904211537,15.580241526037272,15.920863603231282,14.30409118627969,17.21336907180573,15.252973443188226,16.41820031748273,16.624913313567735
mi::12,16.86951178681205,14.093143052138023,17.01418371633128,15.583660332201646,15.416916500313992,19.067783991246507,16.118095750958314,15.977683612316367,17.129696599000436,15.145234832146,16.59432989206649,17.02635425145779,16.213405921671733,16.04659975666463
mi::13,17.599700214609808,12.745628573087824,16.283610174181653,14.900700164138025,15.388284693495642,18.845948485892656,15.15314000957004,16.59432989206649,15.382041178155344,13.981025843899117,16.14765455028724,17.147715103853763,16.36495580701484,16.308716093211594
mi::14,16.74403413530075,14.33430494661736,15.977683612316367,15.507449876072164,16.325109901643454,19.47150237228063,15.76142084987672,15.486984049287734,15.47373882504398,14.159100971573958,17.753201329634177,14.478199046503295,16.85046359274847,15.893701442898896
mi::15,16.993564429978885,12.95249278464884,17.04631499322344,14.790070575320824,16.454567959008102,18.933504376369054,15.454507466814658,15.7353701764472,15.104743481723087,14.285514812209817,16.308716093211594,17.182806422433504,16.00380661666381,15.938969104678105
mi::16,18.497641794347754,14.062371417145494,16.341239282272525,15.38412668421143,15.684231222649434,19.046619180166456,15.84234228112411,15.790979647957377,15.35237799261728,14.774861162440564,16.68340951682656,17.853284786334665,16.36495580701484,17.529082649058825
mi::17,17.065885088651534,14.987993004796314,17.022313842084035,15.450616412078707,16.42558042423569,19.157844814713773,14.812459561859503,15.494474719614132,15.330638010707329,13.989464705423494,16.496532155171714,15.438851572806003,15.977683612316367,15.662389484142103
mi::18,17.19309810811699,13.083291933109898,16.71142255148467,14.975531788240602,15.935374134191038,19.01400759475496,15.238619133170708,15.646490900602007,15.35237799261728,13.63565994587049,16.15731646026544,16.195056784687036,16.503358119776173,15.925723879522977
mi::19,18.256984663060138,16.00043771997602,16.90199724044883,16.15731646026544,15.681140030557534,19.26654901582182,16.064694979716432,16.816230422780546,15.91720283082831,14.441449523589984,17.48163305053104,15.209277182061792,16.677711496036597,16.86951178681205
mi::20,18.61130111182548,14.70340222683928,15.914754849489302,16.630919337267223,15.947307448601991,19.19540791611303,17.018257041552996,16.333207111220425,15.807486210288474,14.940440479625028,17.293669011626754,15.989125383426996,16.357112630168974,17.494339701477234
mi::21,18.053955478590147,12.816674823620003,16.283610174181653,15.605602137036527,15.564710586686562,18.80594315154573,14.933925800725897,16.316946591670696,15.641671614940243,13.972515161474428,16.920097281273396,16.42558042423569,16.51013780630191,16.759949589762293
mi::22,16.624913313567735,13.67055183568925,15.891195176236904,15.438851572806003,16.02598047169963,19.991377830149037,15.59046307836746,16.410765339548004,15.505606557917655,13.707164478832748,17.284366619252893,15.079637567595793,17.36225027373553,15.610597983397946
mi::23,16.90199724044883,9.64930472862475,16.855259764781927,14.904072847479162,15.580241526037272,18.301897219223655,14.859314962250004,15.856731016694036,16.489659276356317,13.392691232755936,15.78820186877928,16.88356353960952,16.454567959008102,15.651287072098723
mi::24,17.390661274761072,12.469985709987515,15.83705825367553,14.962913328262085,16.733281344102608,18.71335036537787,16.308716093211594,16.021584860709627,15.41084974885861,14.108180918195472,15.968434992547923,16.612791953770035,14.987993004796314,15.90613941264406
mi::25,17.952275852044767,13.79068391139175,16.65458907995242,15.62707281788719,15.806121022549506,19.53909566318463,15.299385474180372,16.642824239064897,15.816990693309524,14.446782866720884,17.376556668977415,16.636889503897294,17.103912482794517,16.54987813231892
mi::26,18.22222981742365,14.207553321415745,16.600521861931007,16.017169842987823,16.009396345517693,19.61156831176916,15.932970287168567,16.666217117271472,15.490736398202278,14.346139397261563,17.216707972959764,15.155761242362829,16.780783675579947,16.612791953770035
mi::27,17.281246492014,13.395603667518897,16.600521861931007,15.400655982747342,16.092777945538128,19.283570703318816,15.448665192328171,16.937875526504495,15.281078330925528,14.014362236381237,16.997722439954657,15.19930203949258,17.073607134447293,16.185754392890075
mi::28,16.333207111220425,14.669926311652166,16.118095750958314,15.027451829558393,15.843658936835498,18.985994558684244,15.902424238552282,15.643280625487051,15.05966544010744,13.321038810927323,15.961441957872,16.791040175221152,16.503358119776173,15.479436845076366
mi::29,17.421008430313073,14.346139397261563,15.881106819564762,14.975531788240602,15.946120504983348,19.826777734819416,15.47373882504398,17.26866771020271,14.900700164138025,13.901689171636098,16.816230422780546,16.48273883399067,16.51013780630191,15.786810080300164
mi::30,17.30288566644852,12.060931259860505,15.436877238892087,14.528460856016356,16.15731646026544,18.86536657162407,14.699278511355924,16.15731646026544,15.062543139106936,13.82546187891596,16.41820031748273,16.231424425551033,16.016063036135133,16.099931782163637
mi::31,16.83104550783405,12.53795579696037,16.357112630168974,14.279245203127036,15.779821932642925,19.62365305094772,14.92736840232972,16.29204904211537,15.137266664613223,13.532691309462209,15.973069994514992,17.122397296785223,16.91108821173685,15.887423959167895
mi::32,16.624913313567735,13.690775789911305,16.41820031748273,14.635290829986122,16.36495580701484,19.5423583088088,15.63033546298976,16.475770165160203,15.452563831983856,13.794273642568507,15.992532541361651,17.560297667657167,16.58182973008354,15.408819291720503
mi::33,16.897420573630875,13.70177394946792,16.759949589762293,14.782494784382012,15.730961646810274,19.664835340792976,15.3016504802982,17.13694300725865,15.315133827605427,13.910821646859096,16.496532155171714,17.19990085520835,16.920097281273396,15.682686821036576
mi::34,16.300417291085605,14.580978865220017,15.89993976553325,15.382041178155344,15.643280625487051,18.71335036537787,15.22893382978139,16.128046080821385,15.181602466868654,13.641987778150652,16.447399470043365,16.796129244469636,16.588099342704055,15.531108846082864
mi::35,17.1654146803266,14.47303107901565,16.300417291085605,14.99108419641044,15.26242977619469,19.52262082603541,16.15731646026544,17.293669011626754,15.50005612841392,13.919871474189012,16.705882371415992,17.421008430313073,17.085079535170806,15.818341132225028
mi::36,16.195056784687036,13.864301674514206,15.97075517893446,14.51860856442677,15.613914735473898,19.44672234336987,14.414347608503377,17.233237274364523,14.74373025596054,13.26047700553391,15.952041184691984,17.001863232449228,17.010093731247036,15.24342683358311
mi::37,16.642824239064897,12.278918750435622,15.612257734540831,15.226497775576943,15.935374134191038,19.078200752050503,14.207553321415745,16.13789837629371,14.984892228079548,13.097314251270555,15.955576839107596,16.705882371415992,16.811242881518265,15.552461966753656
mi::38,16.806230339945976,12.949266343574257,16.231424425551033,14.630875813726249,16.395727463314174,18.96300504059168,15.009433329466964,16.624913313567735,15.377857072508109,13.5546781196518,16.093803060848288,18.203767754811153,16.204273438942487,15.729487807409193
mi::39,17.122397296785223,13.845070331079134,15.241025872622032,15.89993976553325,16.283610174181653,19.499090328704316,15.422946668128484,16.87421767762801,15.84234228112411,14.166168133802548,17.19990085520835,16.46168542627038,17.312018149733785,16.195056784687036
mi::40,16.41820031748273,9.987001152763945,16.325109901643454,14.408837955728044,16.388122864507256,19.673443715304877,13.550549725329516,16.780783675579947,14.962913328262085,13.29310649536297,15.678039253360028,17.1654146803266,16.71142255148467,15.123843647884687
mi::41,16.951004817371683,13.319251655810262,14.690979711984754,15.652880697680038,15.806121022549506,19.30857200542005,14.446782866720884,16.562781536322326,14.887094516710158,13.793810812276432,16.51013780630191,16.48273883399067,16.51687183802978,15.971913256520972
mi::42,17.50188690692275,13.989464705423494,16.588099342704055,15.181602466868654,16.064694979716432,18.78532386448472,15.418930599280037,14.669926311652166,15.78122347437178,14.635290829986122,16.94664751219259,17.458346099754813,16.096872116651735,16.066802461833923
mi::43,16.59432989206649,12.873635315877284,17.038378443942648,14.99416586199818,16.04552506565036,18.75715298771643,15.42894069087108,16.48273883399067,15.416916500313992,13.685017972057592,16.349207451286784,18.38297888715257,15.89993976553325,15.671808704579888
mi::44,17.460960480260535,13.272098035229298,16.14765455028724,14.830741600012107,16.41820031748273,19.94890860313012,16.061525405290027,17.069753565279804,15.018483162256882,14.04662307257814,16.503358119776173,17.05418904934434,17.158372397949154,16.249124001084017
mi::45,16.74403413530075,13.060964455895242,17.018257041552996,15.009433329466964,16.380459992348886,18.643824303266577,14.774861162440564,16.5563506464056,15.26477995298731,14.571633007169066,16.52356082573315,17.36799741582595,16.840801682303496,15.490736398202278
mi::46,17.22335251545768,13.337645710149893,16.906553056777135,15.527505239228866,15.88237344401952,18.86536657162407,14.96608290201874,16.257857680289998,14.89392047945086,14.014362236381237,16.213405921671733,17.02635425145779,16.231424425551033,15.954399676073152
mi::47,15.930560647738732,11.324883578241367,16.51687183802978,14.782494784382012,16.333207111220425,19.647393038180343,15.306165159633608,15.981129910564055,14.917450968950916,13.037053824218022,15.86320353036178,16.5691713340128,16.41820031748273,15.375758436291614
mi::48,17.24626677423043,12.668425204845304,16.72786127692704,15.088076433867828,15.86578085104395,18.9688021582424,14.59023818634603,16.185754392890075,15.580241526037272,13.508988115098626,15.78820186877928,16.892822864593636,16.15731646026544,15.720598861308844
mi::49,17.030378401595577,11.67732911726166,16.395727463314174,14.904072847479162,15.884901890053229,18.927498352344912,14.984892228079548,15.48886198375927,15.747032114495012,13.522948598206533,16.14765455028724,16.58182973008354,15.75137051546622,15.77278460691283
mi::50,17.3477362312726,12.442444318184949,16.929025911619092,15.006398426692876,15.736835377959846,18.420680753952364,14.47303107901565,15.940164561939964,15.956752618058363,13.83531416565213,15.7353701764472,17.062001588775953,16.249124001084017,16.283610174181653
mi::51,16.536806051605975,11.450177340116278,16.630919337267223,14.707509007105369,16.213405921671733,19.249232565885325,14.64406281221155,15.997057435448074,15.10749451433816,12.757636100274768,15.74267480975893,16.733281344102608,16.612791953770035,14.997238060091307
mi::52,18.28141868811311,14.81614280591917,17.8026410544321,16.65458907995242,14.975531788240602,20.262816422090275,15.638445806211656,17.80819148486006,16.266515742283485,14.77102238760702,17.937794505083072,18.017213653476933,17.759032249831638,16.924571561468124
mi::53,17.6332229058992,15.534699513568947,13.514616253773688,15.536490024022145,16.10298211467111,19.118815470998474,15.623799493077952,14.904072847479162,15.82372472458392,14.648420115681892,17.30288566644852,13.514616253773688,15.886163719714428,16.530205368010318
mi::54,18.488339401771977,15.935374134191038,16.166885910365842,15.690385087277058,16.61887099947687,19.53909566318463,15.99366568583042,15.829079489004744,15.70560607897058,15.033386563317146,16.963963961454382,16.195056784687036,16.059406760654173,17.338925601849205
mi::55,17.909855136853043,13.573084793914733,16.73867219244687,15.241025872622032,15.825066106228192,19.291974114079885,15.667110184534206,15.738298435797551,15.018483162256882,14.310207409556291,16.372737946851277,16.959662879739987,16.380459992348886,16.51013780630191
mi::56,16.22245575637265,12.701183435575638,16.88356353960952,14.735793709514262,16.29204904211537,19.467999741741696,14.855787622976248,16.128046080821385,15.56644820628317,12.916566007419256,16.249124001084017,17.022313842084035,16.85046359274847,15.07680871219556
mi::57,17.9426449591384,15.35452622069408,16.765198945372877,16.231424425551033,16.341239282272525,19.143386731608224,15.505606557917655,15.925723879522977,16.257857680289998,14.357835430184815,16.959662879739987,17.20328495307807,15.191754835755884,17.26866771020271
mi::58,17.29982287701178,14.528460856016356,15.84234228112411,15.112973978601556,15.15314000957004,19.17209683735327,15.868351546216628,15.600581206826751,15.255345922978991,13.901689171636098,16.395727463314174,14.436087583323648,15.713130567816831,16.0498169172714
mi::59,17.158372397949154,14.493544608328255,16.87890152672105,15.516615841405931,16.082468576942105,18.71335036537787,15.068273812173889,15.201805169084134,14.74767503269543,13.937729075643883,16.325109901643454,17.0926553286923,15.039286283703994,16.22245575637265
mi::60,17.39624788131366,13.088585266385396,17.00598694946304,15.145234832146,16.40327466837995,19.79944684117036,14.984892228079548,17.274976879196945,14.827111833279051,13.937729075643883,16.40327466837995,17.22335251545768,17.410079360079497,15.82372472458392
mi::61,18.071123281966894,13.076179114921848,16.128046080821385,15.3016504802982,15.995928129978456,19.324898898640836,14.805052123325163,16.15731646026544,15.10749451433816,14.279245203127036,16.107034804711123,14.678400935052151,17.077445910607096,17.010093731247036
mi::62,17.61099976960838,14.070153551531352,16.468752592994022,14.635290829986122,16.22245575637265,18.525040768285617,15.790979647957377,15.367319569426122,14.719729113462378,13.735536181289454,15.693447876338569,16.333207111220425,15.35452622069408,16.308716093211594
mi::63,17.579033578275833,14.038654909278163,17.33300842499618,14.827111833279051,15.877297291631844,19.218187944341057,15.981129910564055,16.300417291085605,14.397726736476,13.783073106384576,16.612791953770035,17.543610749269952,15.641671614940243,15.923296694159928
mi::64,18.414662681687165,14.05452824583604,15.64006001130563,16.066802461833923,16.166885910365842,18.73549149109167,15.155761242362829,15.516615841405931,16.059406760654173,14.159100971573958,16.5691713340128,15.795131902483435,15.343738631892547,16.642824239064897
mi::65,16.963963961454382,11.224936678819944,16.67198082165602,14.36939624590319,15.912300860828838,18.75715298771643,14.767168819776032,15.43291683846023,15.009433329466964,13.180285055439594,15.471832247136902,16.87890152672105,15.877297291631844,15.63033546298976
mi::66,17.473930830366697,13.232811131095868,17.390661274761072,14.869822936167798,16.349207451286784,18.30526990366438,14.88022163978423,15.07680871219556,16.588099342704055,13.764187789458155,15.928145187918853,17.60423536967236,15.15314000957004,16.14765455028724
mi::67,16.993564429978885,14.478199046503295,16.357112630168974,15.139929781323488,15.994797547735992,19.04125723705382,16.128046080821385,15.160983184980545,15.775605482856603,14.328334783195151,16.41820031748273,16.51687183802978,15.278766191701749,15.795131902483435
mi::68,17.52173867498285,14.070153551531352,17.36225027373553,15.408819291720503,15.9765322018439,18.871756369682007,15.35452622069408,16.91108821173685,15.021481664354036,14.070153551531352,16.759949589762293,17.56736483471378,16.920097281273396,16.325109901643454
mi::69,18.254626171428654,15.027451829558393,15.605602137036527,15.179048187715992,16.316946591670696,17.770593072009955,15.276448694098464,15.15314000957004,16.176364653421913,14.557448378884017,16.42558042423569,15.698024542667785,14.51860856442677,17.606495257588726
mi::70,17.29982287701178,13.743507445960445,17.243025280411334,14.72376952136689,15.962610864940348,18.219787813797915,14.99108419641044,15.450616412078707,15.932970287168567,13.672532399105208,16.454567959008102,17.390661274761072,15.648092181712572,15.966109410374866
mi::71,17.233237274364523,14.100690252077351,16.325109901643454,14.855787622976248,16.283610174181653,18.27449824534836,16.006046259006514,16.275099485238066,14.81981253346144,13.728420996100104,15.525698554330328,16.51687183802978,16.325109901643454,16.357112630168974
mi::72,16.341239282272525,12.874376264607536,15.412876091593237,14.652758515398316,16.249124001084017,19.118815470998474,15.330638010707329,16.266515742283485,15.456447331256175,13.091949529715592,16.002684911680433,15.42094064980403,16.128046080821385,15.024471202308668
mi::73,17.151280169891162,14.711598990684092,15.807486210288474,14.984892228079548,16.257857680289998,19.26654901582182,16.257857680289998,15.276448694098464,16.035800516809118,13.82546187891596,16.42558042423569,16.00492706483476,15.676485251734784,15.891195176236904
mi::74,16.380459992348886,12.241352913006953,16.96824662306297,14.207553321415745,15.733902824968563,18.5159909328476,15.181602466868654,15.516615841405931,15.062543139106936,13.15926602129447,15.85802887524119,17.151280169891162,16.341239282272525,15.099218607317336
mi::75,17.755148749880647,14.408837955728044,17.353567151413394,15.12654270412536,16.13789837629371,19.108815387713893,15.884901890053229,16.5691713340128,15.400655982747342,13.919871474189012,16.60667572712668,17.476504834295614,16.835935492889124,16.176364653421913
mi::76,17.287477041570536,14.108180918195472,16.057283617831484,15.118423581884208,15.84759853432223,19.53909566318463,15.250595321348806,17.14413728263389,15.581952390148196,13.997832948091215,17.423722136111028,16.231424425551033,17.21001898503268,15.736835377959846
mi::77,18.376728866872504,13.87378040948403,15.850216336521664,15.607270193858982,16.52356082573315,18.878105597320356,14.869822936167798,15.580241526037272,16.87421767762801,14.272936037914342,17.034386422832473,16.02488337900562,15.55947953818114,16.816230422780546
mi::78,15.623799493077952,12.391647238792256,17.065885088651534,14.621986870259695,16.15731646026544,19.01400759475496,14.933925800725897,15.532905791436663,15.72653359594813,12.48998386725241,15.523888599412684,16.85046359274847,15.498199118011556,14.53335083891935
mi::79,17.36225027373553,14.04662307257814,16.308716093211594,15.995928129978456,15.448665192328171,19.599335743370936,15.851522672265068,14.630875813726249,17.376556668977415,16.612791953770035,16.333207111220425,12.377792367621742,16.468752592994022,17.39624788131366
mi::80,16.90199724044883,13.42965394066196,17.390661274761072,15.69191765439196,14.523546843628688,19.93800336967164,15.35666984377782,15.163583966004191,17.236510599602347,15.714628695213417,16.204273438942487,13.593388984253007,16.806230339945976,17.89811988083136
mi::81,16.388122864507256,14.686804342317648,17.379393550232137,15.29711532616119,15.548934626857797,20.042047229228025,14.462614323582883,15.636828991246158,16.68907525404123,15.422946668128484,16.02598047169963,12.980822854291745,17.63760887774627,17.557930802702924
mi::82,17.886245271612086,13.583703335195567,16.87890152672105,16.333207111220425,15.605602137036527,20.040068989219833,15.321807933208326,16.41820031748273,17.429127554531842,16.29204904211537,16.924571561468124,12.166510274018322,17.40180345100394,19.6146032154551
mi::83,17.418287340272755,13.864301674514206,15.252973443188226,16.325109901643454,15.209277182061792,19.687628350256592,16.195056784687036,14.425276673063282,17.581351076362488,16.816230422780546,16.51687183802978,11.458849354771557,16.195056784687036,18.951309000896888
mi::84,17.154832571369333,14.862829903121964,17.062001588775953,15.818341132225028,13.901689171636098,19.897729470623823,15.827743483640493,15.062543139106936,17.14413728263389,15.369435971884585,16.612791953770035,12.532829987866569,16.536806051605975,17.365127973480334
mi::85,17.54840692141843,15.033386563317146,17.356469910987094,15.67336998490308,14.626441218624947,19.56808319996451,15.720598861308844,15.171345969331382,17.126053607854647,15.698024542667785,16.097893045681612,13.211421325404782,16.60667572712668,18.627694921466773
mi::86,17.599700214609808,15.656060350091908,17.147715103853763,16.257857680289998,15.330638010707329,20.13807579968689,15.448665192328171,15.330638010707329,17.57438240720827,16.388122864507256,16.98519618065851,13.072088511610705,17.077445910607096,17.8026410544321
mi::87,16.266515742283485,12.58608318416587,17.541204009297314,14.392124484065864,15.676485251734784,19.836533909740982,15.283385136491308,15.276448694098464,16.410765339548004,13.470121686042509,15.099218607317336,13.406620090003662,17.305939103842178,17.57204868391651
mi::88,17.216707972959764,15.276448694098464,17.476504834295614,15.62707281788719,14.678400935052151,19.417629382534013,15.201805169084134,15.099218607317336,17.11134746100564,16.047673293957907,16.888203918950687,13.044598573337302,16.906553056777135,17.442514634955867
mi::89,15.960271682860764,14.523546843628688,16.951004817371683,14.220976332738882,15.745581788127712,19.586951684209556,15.317363482435562,15.375758436291614,14.322328762742185,14.763300344494624,15.892449094739266,16.951004817371683,16.316946591670696,16.333207111220425
mi::90,17.41282284594998,15.598901945589024,17.555558322405577,15.667110184534206,15.348067642045114,20.152336290880623,16.14765455028724,15.456447331256175,17.265498135541893,16.176364653421913,16.785925074816024,13.384293701579502,17.179352187684735,17.553180200057167
mi::91,17.168917310755116,14.72376952136689,17.583663216067407,15.799266987061277,15.339390799901627,20.376541225275275,15.799266987061277,16.275099485238066,17.243025280411334,14.214287349062356,16.791040175221152,13.122683326215247,17.54840692141843,17.404569704420307
mi::92,17.881112668473378,15.201805169084134,17.216707972959764,16.082468576942105,13.901689171636098,19.836533909740982,15.137266664613223,15.646490900602007,17.543610749269952,14.669926311652166,16.67198082165602,13.447433715872414,16.845644306544774,19.47150237228063
mi::93,16.775615705688583,15.44278858499034,17.034386422832473,15.469922027245676,15.649690902820678,19.816925438400673,15.299385474180372,15.145234832146,16.785925074816024,14.04662307257814,15.96959575864915,12.509767083065634,17.02635425145779,17.709369613131347
mi::94,17.0926553286923,13.864301674514206,17.52173867498285,15.953221125692608,14.707509007105369,19.48539148439307,14.940440479625028,14.897316067298997,17.24626677423043,15.82372472458392,16.806230339945976,13.87378040948403,15.786810080300164,17.3180604640072
mi::95,16.811242881518265,14.006131744018864,17.387856223912145,14.956543882005104,15.501909696719672,19.45386523085674,15.829079489004744,14.82346884332769,17.010093731247036,14.30409118627969,16.283610174181653,12.473830033237068,16.530205368010318,16.61887099947687
mi::96,16.955343218782065,14.930652476452392,16.980985648299452,15.367319569426122,15.206792709351392,18.9688021582424,15.371547904641702,14.47303107901565,16.980985648299452,14.322328762742185,16.496532155171714,13.03432965982078,15.641671614940243,17.338925601849205
mi::97,17.038378443942648,15.299385474180372,17.356469910987094,15.714628695213417,14.904072847479162,19.56490354705724,15.778418423837588,14.99416586199818,16.98938905874274,16.128046080821385,15.94135859179,13.105979898153803,16.600521861931007,17.496861770846337
mi::98,16.74403413530075,14.682611465815636,18.012712520663676,14.635290829986122,15.23620658734736,20.275415013906755,15.749926472102512,16.204273438942487,16.897420573630875,14.946912992035967,15.024471202308668,13.981025843899117,16.933460508490302,16.821193211876384
mi::99,16.816230422780546,14.187074804051692,18.014215150525633,15.024471202308668,15.670244982848228,20.007873049484136,16.316946591670696,16.624913313567735,16.959662879739987,14.585619242623205,16.468752592994022,18.014215150525633,17.140546614632086,18.25344483639678
mi::100,16.395727463314174,11.758409596721824,16.933460508490302,13.31535447830278,15.930560647738732,19.79692477174401,14.446782866720884,16.11709525072483,15.390357232668071,13.744914258816836,15.84234228112411,16.933460508490302,17.50937757846487,16.36495580701484
mi::101,17.365127973480334,12.491811581314115,15.224055772517731,14.887094516710158,15.250595321348806,19.92475814295086,15.914754849489302,16.51687183802978,15.507449876072164,16.092777945538128,16.929025911619092,16.51687183802978,17.6332229058992,16.5691713340128
mi::102,16.860033043306743,14.478199046503295,15.93777221658751,14.793837056697662,16.41820031748273,19.360688006350088,16.02378508137718,15.950859849785708,16.600521861931007,13.368810870234324,15.40678470343667,17.835490722850835,16.68340951682656,16.118095750958314
mi::103,17.22335251545768,12.25389090898565,16.97675731236872,14.89051332229012,15.841023889544667,19.74243658660135,15.914754849489302,16.388122864507256,14.715672314412528,14.030622744032508,16.51013780630191,18.08520802165025,17.281246492014,15.961441957872
mi::104,17.921454272504192,13.776528536321909,15.534699513568947,16.468752592994022,16.308716093211594,20.261230378937153,15.929353647134382,16.705882371415992,16.257857680289998,14.8013277256213,17.40180345100394,17.335971390039045,17.669904471742225,17.050259771358842
mi::105,17.606495257588726,12.330606178556732,16.176364653421913,14.782494784382012,15.643280625487051,19.474992777208215,15.593847175779093,16.325109901643454,14.873301199334293,14.81614280591917,16.118095750958314,17.6332229058992,16.694709071442087,16.52356082573315
mi::106,17.8879503018341,12.588426057407576,15.685773242763466,15.348067642045114,16.48273883399067,19.30444828825319,15.9672728775028,16.275099485238066,17.390661274761072,14.33430494661736,16.588099342704055,17.439851517607305,16.22245575637265,16.942271137784317
mi::107,17.001863232449228,15.33283340078879,15.51843899563506,14.707509007105369,16.231424425551033,19.176802728368536,15.452563831983856,16.42558042423569,15.926935266562529,15.10198486004501,16.87421767762801,16.801192546169812,16.475770165160203,16.13789837629371
mi::108,16.496532155171714,9.202509792860994,16.759949589762293,14.528460856016356,15.271797524004404,19.620645529892812,14.735793709514262,16.40327466837995,16.275099485238066,13.411108884209307,15.468008151429684,16.759949589762293,17.085079535170806,15.3016504802982
mi::109,17.04235459216419,11.70108826178917,14.699278511355924,15.283385136491308,15.292559510663104,19.488833828572194,15.129234495066498,16.530205368010318,15.278766191701749,15.38620784998213,16.166885910365842,14.70340222683928,16.933460508490302,16.083504309708363
mi::110,16.759949589762293,14.80876270134486,16.937875526504495,15.07397183166515,15.72505321099685,19.90000997331735,15.714628695213417,16.716932206992077,16.660419999923214,13.714840137705286,15.86578085104395,16.937875526504495,17.33300842499618,15.830413711839864
mi::111,16.503358119776173,14.493544608328255,16.705882371415992,13.82546187891596,15.49633865270477,19.659054977894183,15.554220981849422,16.128046080821385,16.612791953770035,13.919871474189012,15.56644820628317,16.705882371415992,17.385043282614657,15.635209557956111
mi::112,17.29982287701178,12.486877373166982,15.434898999271326,14.759416845976386,15.722085850209307,19.33697147982652,15.021481664354036,16.195056784687036,14.47303107901565,16.090724556937104,16.630919337267223,16.929025911619092,16.630919337267223,16.15731646026544
mi::113,16.058345752709652,14.322328762742185,15.671808704579888,14.085538458535822,15.588766725407044,18.997294113874336,14.635290829986122,15.786810080300164,15.825066106228192,13.576052140039286,15.898695210455935,16.87890152672105,16.13789837629371,16.447399470043365
mi::114,16.00828089655825,10.571573302500704,17.175885979828397,14.363632544508476,16.204273438942487,19.204582292346984,14.89051332229012,15.728011792598934,15.884901890053229,13.012802943312291,15.209277182061792,17.168917310755116,16.454567959008102,15.312899190303373
mi::115,16.942271137784317,11.717285709304743,15.71910965797915,14.557448378884017,16.432906463791053,19.23161096461314,15.05966544010744,16.308716093211594,15.955576839107596,14.866332532446323,16.128046080821385,17.99908626915822,16.54987813231892,16.093803060848288
mi::116,17.560297667657167,15.22893382978139,16.341239282272525,15.285686632949895,16.22245575637265,20.0281166557198,16.02378508137718,16.5691713340128,15.315133827605427,14.397726736476,16.372737946851277,16.341239282272525,17.175885979828397,16.249124001084017
